"ID"	"State"
"TCGA.3B.A9HI"	"IS01"
"TCGA.3B.A9HJ"	"IS01"
"TCGA.DX.A1KZ"	"IS01"
"TCGA.DX.A1L1"	"IS01"
"TCGA.DX.A1L3"	"IS01"
"TCGA.DX.A1L4"	"IS01"
"TCGA.DX.A23T"	"IS01"
"TCGA.DX.A23Z"	"IS01"
"TCGA.DX.A2J0"	"IS01"
"TCGA.DX.A2J1"	"IS01"
"TCGA.DX.A2J4"	"IS01"
"TCGA.DX.A3LT"	"IS01"
"TCGA.DX.A3LW"	"IS01"
"TCGA.DX.A3LY"	"IS01"
"TCGA.DX.A3M2"	"IS01"
"TCGA.DX.A3U6"	"IS01"
"TCGA.DX.A48N"	"IS01"
"TCGA.DX.A6BE"	"IS01"
"TCGA.DX.A6BG"	"IS01"
"TCGA.DX.A6BH"	"IS01"
"TCGA.DX.A6YU"	"IS01"
"TCGA.DX.A6YZ"	"IS01"
"TCGA.DX.A6Z0"	"IS01"
"TCGA.DX.A7ES"	"IS01"
"TCGA.DX.A8BG"	"IS01"
"TCGA.DX.A8BH"	"IS01"
"TCGA.DX.A8BK"	"IS01"
"TCGA.DX.A8BL"	"IS01"
"TCGA.DX.A8BO"	"IS01"
"TCGA.DX.A8BQ"	"IS01"
"TCGA.DX.A8BR"	"IS01"
"TCGA.DX.A8BV"	"IS01"
"TCGA.DX.AB2L"	"IS01"
"TCGA.DX.AB2P"	"IS01"
"TCGA.DX.AB2S"	"IS01"
"TCGA.DX.AB2T"	"IS01"
"TCGA.DX.AB32"	"IS01"
"TCGA.DX.AB37"	"IS01"
"TCGA.DX.AB3B"	"IS01"
"TCGA.FX.A3NK"	"IS01"
"TCGA.IE.A4EJ"	"IS01"
"TCGA.K1.A6RU"	"IS01"
"TCGA.LI.A9QH"	"IS01"
"TCGA.MB.A5Y9"	"IS01"
"TCGA.MB.A8JK"	"IS01"
"TCGA.MJ.A68J"	"IS01"
"TCGA.QC.A7B5"	"IS01"
"TCGA.QQ.A5VA"	"IS01"
"TCGA.QQ.A8VB"	"IS01"
"TCGA.QQ.A8VG"	"IS01"
"TCGA.RN.A68Q"	"IS01"
"TCGA.SG.A6Z4"	"IS01"
"TCGA.SG.A849"	"IS01"
"TCGA.SI.A71O"	"IS01"
"TCGA.SI.A71P"	"IS01"
"TCGA.SI.AA8C"	"IS01"
"TCGA.UE.A6QT"	"IS01"
"TCGA.VT.A80J"	"IS01"
"TCGA.VT.AB3D"	"IS01"
"TCGA.WK.A8XO"	"IS01"
"TCGA.WK.A8Y0"	"IS01"
"TCGA.X6.A7W8"	"IS01"
"TCGA.X6.A8C3"	"IS01"
"TCGA.X6.A8C6"	"IS01"
"TCGA.X6.A8C7"	"IS01"
"TCGA.3B.A9HL"	"IS02"
"TCGA.3B.A9HO"	"IS02"
"TCGA.3R.A8YX"	"IS02"
"TCGA.DX.A1KU"	"IS02"
"TCGA.DX.A1KW"	"IS02"
"TCGA.DX.A1KX"	"IS02"
"TCGA.DX.A1KY"	"IS02"
"TCGA.DX.A1L0"	"IS02"
"TCGA.DX.A1L2"	"IS02"
"TCGA.DX.A23R"	"IS02"
"TCGA.DX.A23U"	"IS02"
"TCGA.DX.A23V"	"IS02"
"TCGA.DX.A23Y"	"IS02"
"TCGA.DX.A240"	"IS02"
"TCGA.DX.A2IZ"	"IS02"
"TCGA.DX.A3LS"	"IS02"
"TCGA.DX.A3LU"	"IS02"
"TCGA.DX.A3M1"	"IS02"
"TCGA.DX.A3U5"	"IS02"
"TCGA.DX.A6BF"	"IS02"
"TCGA.DX.A6YQ"	"IS02"
"TCGA.DX.A6YR"	"IS02"
"TCGA.DX.A6YS"	"IS02"
"TCGA.DX.A6YT"	"IS02"
"TCGA.DX.A6YV"	"IS02"
"TCGA.DX.A6YX"	"IS02"
"TCGA.DX.A7EF"	"IS02"
"TCGA.DX.A7EI"	"IS02"
"TCGA.DX.A7EO"	"IS02"
"TCGA.DX.A7EQ"	"IS02"
"TCGA.DX.A7ER"	"IS02"
"TCGA.DX.A7ET"	"IS02"
"TCGA.DX.A7EU"	"IS02"
"TCGA.DX.A8BJ"	"IS02"
"TCGA.DX.A8BM"	"IS02"
"TCGA.DX.A8BN"	"IS02"
"TCGA.DX.A8BP"	"IS02"
"TCGA.DX.A8BS"	"IS02"
"TCGA.DX.A8BT"	"IS02"
"TCGA.DX.A8BU"	"IS02"
"TCGA.DX.A8BX"	"IS02"
"TCGA.DX.AATS"	"IS02"
"TCGA.DX.AB2E"	"IS02"
"TCGA.DX.AB2F"	"IS02"
"TCGA.DX.AB2G"	"IS02"
"TCGA.DX.AB2H"	"IS02"
"TCGA.DX.AB2J"	"IS02"
"TCGA.DX.AB2O"	"IS02"
"TCGA.DX.AB2Q"	"IS02"
"TCGA.DX.AB2V"	"IS02"
"TCGA.DX.AB2W"	"IS02"
"TCGA.DX.AB2X"	"IS02"
"TCGA.DX.AB2Z"	"IS02"
"TCGA.DX.AB30"	"IS02"
"TCGA.DX.AB35"	"IS02"
"TCGA.DX.AB36"	"IS02"
"TCGA.DX.AB3A"	"IS02"
"TCGA.DX.AB3C"	"IS02"
"TCGA.FX.A2QS"	"IS02"
"TCGA.FX.A3TO"	"IS02"
"TCGA.FX.A8OO"	"IS02"
"TCGA.HB.A2OT"	"IS02"
"TCGA.HB.A3YV"	"IS02"
"TCGA.IE.A6BZ"	"IS02"
"TCGA.IF.A3RQ"	"IS02"
"TCGA.LI.A67I"	"IS02"
"TCGA.MB.A5Y8"	"IS02"
"TCGA.MJ.A850"	"IS02"
"TCGA.MO.A47P"	"IS02"
"TCGA.QC.A6FX"	"IS02"
"TCGA.QC.AA9N"	"IS02"
"TCGA.QQ.A5V2"	"IS02"
"TCGA.QQ.A5V9"	"IS02"
"TCGA.QQ.A8VH"	"IS02"
"TCGA.RN.AAAQ"	"IS02"
"TCGA.SG.A6Z7"	"IS02"
"TCGA.SI.A71Q"	"IS02"
"TCGA.SI.AA8B"	"IS02"
"TCGA.UE.A6QU"	"IS02"
"TCGA.VT.A80G"	"IS02"
"TCGA.WK.A8XQ"	"IS02"
"TCGA.WK.A8XT"	"IS02"
"TCGA.X6.A8C2"	"IS02"
"TCGA.X6.A8C4"	"IS02"
"TCGA.X9.A973"	"IS02"
"TCGA.Z4.A9VC"	"IS02"
"TCGA.Z4.AAPF"	"IS02"
"TCGA.Z4.AAPG"	"IS02"
