"TCGA.3B.A9HJ"	"TCGA.DX.A1KY"	"TCGA.DX.A23R"	"TCGA.DX.A2IZ"	"TCGA.DX.A2J0"	"TCGA.DX.A48N"	"TCGA.DX.A6YU"	"TCGA.DX.A7EI"	"TCGA.DX.A7EO"	"TCGA.DX.A7ER"	"TCGA.DX.A7ES"	"TCGA.DX.AATS"	"TCGA.DX.AB2H"	"TCGA.DX.AB2J"	"TCGA.DX.AB30"	"TCGA.DX.AB3B"	"TCGA.DX.AB3C"	"TCGA.FX.A2QS"	"TCGA.FX.A3NK"	"TCGA.FX.A8OO"	"TCGA.HB.A3YV"	"TCGA.IE.A4EJ"	"TCGA.LI.A67I"	"TCGA.MB.A8JK"	"TCGA.MJ.A850"	"TCGA.QC.AA9N"	"TCGA.QQ.A5VA"	"TCGA.QQ.A8VB"	"TCGA.QQ.A8VG"	"TCGA.QQ.A8VH"	"TCGA.RN.A68Q"	"TCGA.SG.A6Z7"	"TCGA.SI.A71Q"	"TCGA.SI.AA8C"	"TCGA.WK.A8XQ"	"TCGA.WK.A8XT"	"TCGA.X6.A8C6"	"TCGA.X6.A8C7"	"TCGA.X9.A973"	"TCGA.Z4.AAPF"	"TCGA.3B.A9HO"	"TCGA.DX.A2J1"	"TCGA.DX.A3LT"	"TCGA.DX.A3LU"	"TCGA.DX.A3LW"	"TCGA.DX.A3M2"	"TCGA.DX.A6BF"	"TCGA.DX.A7EQ"	"TCGA.DX.A7ET"	"TCGA.DX.A7EU"	"TCGA.DX.A8BK"	"TCGA.DX.A8BL"	"TCGA.DX.A8BO"	"TCGA.DX.AB32"	"TCGA.DX.AB37"	"TCGA.MB.A5Y9"	"TCGA.QC.A7B5"	"TCGA.QQ.A5V2"	"TCGA.QQ.A5V9"	"TCGA.RN.AAAQ"	"TCGA.VT.AB3D"	"TCGA.WK.A8XO"	"TCGA.X6.A7W8"	"TCGA.3B.A9HI"	"TCGA.3B.A9HL"	"TCGA.DX.A1KU"	"TCGA.DX.A1KW"	"TCGA.DX.A1KX"	"TCGA.DX.A1KZ"	"TCGA.DX.A1L0"	"TCGA.DX.A1L2"	"TCGA.DX.A1L3"	"TCGA.DX.A1L4"	"TCGA.DX.A23T"	"TCGA.DX.A23V"	"TCGA.DX.A23Y"	"TCGA.DX.A23Z"	"TCGA.DX.A240"	"TCGA.DX.A2J4"	"TCGA.DX.A3LY"	"TCGA.DX.A3M1"	"TCGA.DX.A3U5"	"TCGA.DX.A3U6"	"TCGA.DX.A6BE"	"TCGA.DX.A6BG"	"TCGA.DX.A6BH"	"TCGA.DX.A6YS"	"TCGA.DX.A6YZ"	"TCGA.DX.A6Z0"	"TCGA.DX.A8BG"	"TCGA.DX.A8BN"	"TCGA.DX.A8BR"	"TCGA.DX.A8BT"	"TCGA.DX.A8BV"	"TCGA.DX.A8BX"	"TCGA.DX.AB2F"	"TCGA.DX.AB2G"	"TCGA.DX.AB2L"	"TCGA.DX.AB2S"	"TCGA.DX.AB2V"	"TCGA.DX.AB35"	"TCGA.DX.AB3A"	"TCGA.IF.A3RQ"	"TCGA.K1.A6RU"	"TCGA.MJ.A68J"	"TCGA.MO.A47P"	"TCGA.UE.A6QT"	"TCGA.Z4.A9VC"	"TCGA.3R.A8YX"	"TCGA.DX.A1L1"	"TCGA.DX.A23U"	"TCGA.DX.A3LS"	"TCGA.DX.A6YQ"	"TCGA.DX.A6YR"	"TCGA.DX.A6YT"	"TCGA.DX.A6YV"	"TCGA.DX.A6YX"	"TCGA.DX.A7EF"	"TCGA.DX.A8BH"	"TCGA.DX.A8BJ"	"TCGA.DX.A8BM"	"TCGA.DX.A8BP"	"TCGA.DX.A8BQ"	"TCGA.DX.A8BS"	"TCGA.DX.A8BU"	"TCGA.DX.AB2E"	"TCGA.DX.AB2O"	"TCGA.DX.AB2P"	"TCGA.DX.AB2Q"	"TCGA.DX.AB2T"	"TCGA.DX.AB2W"	"TCGA.DX.AB2X"	"TCGA.DX.AB2Z"	"TCGA.DX.AB36"	"TCGA.FX.A3TO"	"TCGA.HB.A2OT"	"TCGA.IE.A6BZ"	"TCGA.LI.A9QH"	"TCGA.MB.A5Y8"	"TCGA.QC.A6FX"	"TCGA.SG.A6Z4"	"TCGA.SG.A849"	"TCGA.SI.A71O"	"TCGA.SI.A71P"	"TCGA.SI.AA8B"	"TCGA.UE.A6QU"	"TCGA.VT.A80G"	"TCGA.VT.A80J"	"TCGA.WK.A8Y0"	"TCGA.X6.A8C2"	"TCGA.X6.A8C3"	"TCGA.X6.A8C4"	"TCGA.Z4.AAPG"
"WIF1"	1.20091207124897	1.20499493874228	1.64642145686849	0.386342973887591	1.39520035585307	-0.290771453449812	-0.766106641722559	1.50930881574125	2.68228272584885	1.2233612863594	1.48449334550655	0.121645786119783	1.2217301307435	1.76874153522992	1.97603014545804	1.32662018128469	1.20777395747556	-0.71620920178231	-0.751871262947044	2.56544981326518	1.23097688432554	1.22460062869063	-0.0864391828158729	-0.255672003001838	1.52984762277118	1.20555818965173	1.20034946679113	1.56927294171535	1.20582511871695	1.39113169519267	-0.765240837858826	1.29136548755423	1.42818552585557	1.64611124803852	1.206196940369	1.70036119801223	1.20040158569358	1.53444594225175	-0.757569529371713	1.21605609822419	-0.765897977578132	-0.724143802621927	-0.768356470094632	-0.766089779961912	-0.716031576747674	-0.75651145517976	1.20081111818367	1.4014960732738	-0.763098296648868	-0.754040526773285	-0.766429175548553	-0.451318551921714	-0.759843811093282	-0.768356470094632	-0.765124002238501	-0.754347584126062	-0.744491365542693	-0.766930491801682	-0.766420997049682	-0.535271346477633	-0.758829956565051	1.20800166343242	-0.757468932717647	-0.765913527841309	-0.758610447459603	-0.257424139528243	-0.758785155086716	-0.748307188095716	-0.758723959434527	-0.426306601742847	-0.732785226504141	-0.763083489768452	-0.758321827830925	-0.741878070410608	1.49814249952725	-0.765869122338354	1.20353072107806	-0.755264227427944	1.2194040098012	-0.767183558815895	-0.749567364350368	-0.766626408543776	-0.751526925590212	1.34097706720302	-0.759298623294848	1.20449909618496	1.20603842729693	-0.766609229931105	-0.302285342540384	-0.761691608098139	-0.757658686307095	-0.760314911149337	-0.757508727006388	-0.755831068698803	-0.768356470094632	1.20111958715324	-0.758327057539495	-0.768356470094632	-0.760209442026329	-0.76548754241712	-0.0894653216339394	0.0917398514390744	-0.759561458437905	-0.723217337902864	-0.768356470094632	-0.768356470094632	-0.762743902119187	-0.765798884133131	-0.759735311916116	-0.613910170201248	-0.323291213014975	-0.761070176294968	-0.750506738157377	-0.715216540155581	-0.766595127561948	-0.74863165723268	-0.56000969896276	-0.768356470094632	1.36645320748756	-0.40810563216966	-0.755795445705228	-0.766476019491955	-0.758052801145588	-0.762779498529965	1.41294264514598	1.21188649063945	-0.462079788794792	-0.766081777768381	-0.766179445893585	-0.764942730842579	-0.758984699265161	1.78762954279192	-0.765392705832346	1.21894097482087	1.20079247688363	-0.723756402222805	-0.767806019684851	-0.758467727587328	-0.756740780346026	-0.768356470094632	-0.765799379300159	-0.455630281163946	1.22947130374232	-0.200862837267874	-0.71273744755951	-0.750678673567431	-0.753082437080845	-0.00398036699088516	1.20186366609393	-0.763296654119717	1.20776063044891	-0.76024997014903	-0.76736310183128
"FZD10"	1.17071117639725	1.27737984940009	1.1792147977037	1.10213500738818	1.6413341929292	-0.904845502958961	-0.837237529084847	1.50185920456048	2.33154429102066	1.42523830131326	1.50665237616769	1.64672261789773	1.98355385186793	1.09957870016342	1.14513243648282	1.16851880977424	1.05165889689414	1.17542089470018	1.37858342109513	1.20830123374088	1.08602149948079	1.04703135930707	1.09508659752564	-0.822810101976769	1.80056040456147	1.06660067318558	1.05774785643709	1.13615171837214	-0.726777021435164	0.240915694418205	-0.485404389645467	1.32371141979049	1.22635202445905	1.18991920908448	-0.760254482341681	2.32098988480509	1.05092312535609	2.20509064090715	-0.92870178810133	1.96052857958529	-0.662296434974354	0.242115701739611	-0.857171670365144	-0.871473296616862	-0.644063561718145	-0.837383566201639	-0.915721127303271	1.50469731597021	-0.803783451641606	-0.834959338110416	-0.767891494685444	-0.934444382122672	-0.783679122565294	1.05182270084643	-0.906183518552409	-0.924448833630209	-0.801629402529721	-0.873598614607568	-0.545580731947399	-0.647653799104657	0.361027934056522	-0.944351774366514	-0.839395526298069	1.09112097589676	-0.87471775826126	-0.580789300458428	-0.886931875415102	1.16366662030853	1.07587881551527	-0.695156933392995	-0.884524578454481	-0.868083934628957	1.04885091414191	-0.865444528850871	-0.847373174523491	-0.87990585427717	-0.867332187485238	1.64899462201854	1.14349975235346	-0.573377231216487	-0.863480074233636	-0.538351467994426	-0.631750202088746	0.804591767332302	1.08342996125559	-0.951694415381559	-0.566093029778763	-0.577437259342625	-0.88758827816293	-0.86446095232627	-0.873369938076072	-0.926964488314494	-0.929987459046109	1.04785018585462	-0.0686038126510098	-0.633943067156492	-0.861901399156222	1.08961564460714	-0.935198567972479	-0.472840966467946	-0.869721814605647	-0.934938810434385	-0.844465500890001	-0.432430351955176	-0.884221569419363	1.07190779628835	1.0355585246567	-0.936209258358352	1.43112510585026	-0.843722264599361	1.35012046504723	-0.778754278026772	-0.936229765057936	-0.485204871307639	1.03402261493385	-0.769024787624671	-0.86862021419867	-0.799980453171632	-0.856640209685941	1.15821605296396	-0.896174640059134	-0.863788050458268	-0.907564565032064	-0.321844190557275	-0.389369366397879	-0.48861551780885	-0.815910534478725	-0.562368234128119	0.280334215078249	-0.140481127649577	-0.671936031578949	-0.760679456807724	0.462026771510123	-0.596352146864739	-0.880917271880549	-0.0400095252884062	-0.800505629696754	-0.555138794062453	-0.748773418328834	1.09239158954293	-0.225391762629582	-0.818157656517806	-0.919016605332772	-0.531884812685373	1.03942361837328	-0.734592506576079	-0.829880781257944	-0.782092061077964	-0.759061860981467	-0.182823834228689	-0.882533768199775	-0.721115329168561	1.22272641415532
"CHST8"	1.2930792035602	1.28828163175361	1.26680896319707	1.26608289058308	1.30398234170237	-0.911163005753098	-0.911163005753098	1.27529656322526	1.49536100464947	1.62347015924476	1.26741216749298	1.2681699534459	-0.828640376292276	1.26862373316373	1.26770774621809	1.35527937369542	1.54025984036352	1.12748578784245	1.26501700847371	1.42735208831552	1.27320970045846	-0.911163005753098	1.2956972766477	-0.911163005753098	1.46936160210632	1.16689452999272	1.27193332658568	1.30550287873519	-0.514940912019493	1.27418322306175	1.2940130853002	1.26701686470562	1.28185377375974	1.29473165976984	1.27750684820006	1.54892206949219	1.27935992424123	1.4909031428455	-0.719111434624403	1.42222285342363	1.27183849646776	-0.585274528296309	1.26950721329773	-0.677911478000757	-0.6913421300681	-0.19260744872258	-0.911163005753098	1.57586783371182	-0.911163005753098	1.27917831820994	-0.672646143742589	-0.911163005753098	-0.911163005753098	-0.23725898836225	0.736253118962312	-0.911163005753098	-0.911163005753098	1.27371576303096	0.764146032454131	1.26849593252808	-0.911163005753098	1.2710555615446	-0.911163005753098	-0.911163005753098	-0.911163005753098	-0.911163005753098	1.26465353586335	-0.911163005753098	-0.911163005753098	-0.72512719671673	-0.911163005753098	-0.368047160900588	-0.0235090718236594	1.26759062796251	1.2648799126792	-0.911163005753098	-0.358039909599541	-0.911163005753098	1.26679000747674	-0.468835613721146	-0.742732668594389	-0.911163005753098	1.28770170728643	-0.329524158399229	-0.911163005753098	1.28835631792159	-0.911163005753098	-0.047784689685823	-0.185482962839721	-0.531221643329184	-0.166057234398453	-0.911163005753098	-0.911163005753098	0.90158857099296	-0.911163005753098	-0.620998335306938	-0.733347776171156	1.08133565688554	-0.911163005753098	-0.568676795921954	1.27618307074865	0.97293811941529	1.2806284478683	-0.558083005974871	-0.911163005753098	-0.911163005753098	-0.911163005753098	-0.911163005753098	-0.911163005753098	-0.911163005753098	0.408643110900013	-0.911163005753098	-0.911163005753098	-0.911163005753098	-0.911163005753098	-0.648211768918125	-0.911163005753098	-0.911163005753098	-0.911163005753098	-0.911163005753098	0.0603117168437252	-0.911163005753098	-0.581603111192853	-0.911163005753098	1.26662060169525	-0.911163005753098	-0.464700475304783	-0.674899102422383	-0.911163005753098	-0.0792884519221752	-0.911163005753098	-0.911163005753098	-0.911163005753098	-0.911163005753098	-0.911163005753098	-0.911163005753098	-0.911163005753098	-0.317866454107717	-0.911163005753098	-0.911163005753098	-0.911163005753098	-0.911163005753098	-0.911163005753098	-0.317110591670308	-0.500982554676515	-0.388805338950319	-0.911163005753098	1.27916818149189	-0.54845094649906	-0.911163005753098	-0.911163005753098	-0.911163005753098	0.959632737623641
"PDZD4"	0.00581864081866632	1.24064469429861	1.1217593099551	0.991655098852591	0.980841188530314	1.22888756641129	-0.449737699229677	0.994556614524782	1.21891119145465	1.40936830802739	0.950647270240732	0.717169572422849	0.80619310532651	0.982439382062538	1.02213169313427	1.2549438679912	1.28796550672766	0.952130436782163	0.982204270567345	1.46226594545703	0.901963486085782	0.999411793945445	-0.867958816078149	-0.352767018912703	1.34277706743628	0.975831835244974	0.965987245838104	1.23819467919328	1.07321814852425	1.0119926594641	1.21059660696823	1.42342557748907	1.29048431730186	1.11716609955239	1.00211711205453	1.22551613668151	0.756750007456836	1.34188932484072	1.07625071809965	1.05699597158251	-0.758517907999891	-1.19900041226511	-1.19900041226511	-0.78144254491383	0.934182407326844	-1.19900041226511	-1.19900041226511	1.32775406454231	-1.19900041226511	1.01431889113251	-1.19900041226511	-1.19900041226511	-1.19900041226511	-0.976658589401924	-1.19900041226511	1.01975660561684	-0.619513607387286	0.478380983470371	0.94256323402136	1.24182175156863	-0.13858724912538	0.681989726751948	-1.19900041226511	-1.06771989421222	-0.105985524926151	-1.19900041226511	0.765776789370106	0.971182010414365	-1.19900041226511	0.967580842524169	-0.426655149123516	-0.770045101572726	0.184885835557615	-1.18224305012529	0.506714656397117	0.012143496847916	0.168160550459917	1.00556273059272	0.0543671205633864	1.2957058633878	-0.388958750837348	-1.19900041226511	1.04451065799489	-1.19900041226511	-0.166096405123411	0.935251410485835	-0.668560525830903	-0.522393734375318	0.294943828360803	-0.630424363151726	-1.19900041226511	-1.19900041226511	-1.19900041226511	-1.19900041226511	1.15072864426899	0.995873656873469	-1.19900041226511	0.203529838387378	-0.478123593730748	1.31382254109445	1.01783336580832	0.17925827993387	-0.291977735443786	-0.26067276348593	-0.347434325134743	0.787446164159089	1.03480093417646	0.926610324988021	-1.19900041226511	-0.6852143729061	-0.488981667774509	-0.577651087826933	-1.19900041226511	-1.19900041226511	-1.19900041226511	-1.19900041226511	-1.19900041226511	-1.19900041226511	-1.19900041226511	0.580085835255913	0.943974424020286	-1.19900041226511	-1.19900041226511	-1.19900041226511	1.13437425811503	-1.19900041226511	0.979552002500871	-1.19900041226511	-1.19900041226511	-0.571094598789707	-1.19900041226511	-1.19900041226511	-0.0178518059053849	0.965466071439763	-0.179588514541748	-1.19900041226511	-0.32393448535875	-1.19900041226511	-1.19900041226511	-0.430647353097658	-0.560115519345746	-1.19900041226511	-1.19900041226511	1.00900966410441	-1.17002688492835	0.193158118907892	-0.99934328625335	0.934924259806877	-1.19900041226511	-1.19900041226511	1.19383777394179	-1.19900041226511	-1.19900041226511
"RTN4R"	0.247468232735065	0.989217339852039	0.860274069883857	1.5390594612814	0.91750145369576	0.179591235600859	-0.228050608033538	1.17389707224842	1.42045407920371	1.48777166060852	-0.322881261664276	1.37745788156933	1.02268969883309	1.76799716066352	1.42948330923807	1.17309040098	1.43450408677633	1.0669900314172	0.0929113275880678	1.24210644822315	1.29980609795234	0.996860076330177	0.872948387944319	-0.85808508524562	1.02498288169431	1.03654897792707	1.75582113935302	0.947437955085588	1.48817919615271	1.54700178255979	0.354924237024871	1.09091052843752	1.24540273337086	1.05930767659758	0.974018957645097	0.914979278205569	0.229757292528502	1.2937197765931	0.866601888004608	0.903878481771024	-0.338906394021673	-0.705565481173388	-0.0451807849580201	-1.03583150474775	1.18163468482264	-1.0763268520001	-1.25157464836899	1.15631665324627	-1.00590996995568	1.15288473244427	-1.27781503259444	-0.226766562797736	0.2354547444807	-0.27368774084592	-0.889162599267627	-0.951257184128067	-1.33112957397002	-1.20126591566928	-0.0590432549941805	0.531128266061547	1.83780750646241	-0.730233818538895	-1.14865601328867	-0.25268426459999	-0.980149986682476	-1.28702552044261	1.37972925175476	0.384963036813113	-1.22003857069	0.255742627125251	-0.280988822481503	-0.302319370691297	-0.950815062845677	-1.30500764358658	-1.1909349982978	-1.17934160962798	0.713857485037868	-1.08209147657041	-1.0615623673829	-1.3347252863482	1.02444798313975	-1.07914040892042	0.548081711554372	1.0800523997572	0.0305255322706571	-0.993540383611403	-1.15745374928566	-0.490427516277727	1.048649051299	0.546646154485283	-1.36718614286703	-1.3076205356393	-0.253478826946157	0.827760298394259	0.156650707185338	0.260207931032401	-1.22565612142486	-0.32428880504973	0.879802677229672	1.46033602705129	1.06880594080567	1.30090001571998	-1.17902301721984	-0.120861788839631	-0.440005189427883	0.626665875046926	1.19709492615577	-0.0848411834975211	-1.13706163532846	0.073091885190411	-1.19851977430523	0.872468439896495	-1.32531077893414	-0.220176151717386	0.596258015716407	-1.31879969434068	-1.43329730260808	-1.19570767288839	-1.24053737135774	0.120784958534046	0.262727954074236	-0.13262155042961	-0.489127890387865	-0.833668818346956	0.613773456542017	-1.11025684153121	0.559157722230628	-1.18541822135217	-1.03955205630698	0.492994633340586	-0.960319347443912	-1.3328862627477	-0.0688794651490622	0.195496615036636	-0.401714459161099	-0.73780334202239	-1.19547453249382	-1.19109662865083	-1.35592980340536	0.0726912929775301	-1.26491995143632	-0.820392032886485	1.24189935780105	-1.09072471580693	-1.15561579687574	0.619225368013588	-1.28241091609147	1.21551647513401	-1.23510209009618	-0.0445339047467908	-1.2873527622016	-1.36597849857486	0.911944515703291
"PRPH"	0.0013756416233668	1.33513633837077	1.32683794665232	1.35302928527534	-0.764770892854692	-0.401454714086502	1.33673351071711	1.32870074381613	1.33921742213348	1.37379208454562	0.0119794042334639	1.33297010611551	1.33751604708137	1.33175300296011	1.34921483259466	1.38181293164093	1.64982770803762	1.34086075506824	0.325647279889274	1.34927229902172	1.33139378872668	-0.870141807602719	1.35105622386437	0.683545811529162	1.3764560084531	1.33581424069644	1.34177341412724	1.35569442843078	-0.913269321632836	1.34780043111516	1.33835512488256	1.42438619684837	1.55613854568592	1.39301993042923	1.33696003155414	1.36142144719226	-0.768733946026463	1.34923377148593	-0.690712166352796	1.3484222171859	-1.0106915340672	-0.98120417231794	-0.999713126633957	-0.728258479258249	1.32691899683868	-1.04224116375896	-0.991886273949906	1.33365502821576	-0.997413254116001	-0.239215575982926	0.377418352352482	0.00728125419116965	-0.303553889039254	-0.355809295726864	-0.746704695311824	-0.904494497126952	-0.723943491781346	1.32933159311735	-0.97425413237854	-0.400814206419769	1.32761122745351	-0.707279760756383	-1.05171806174726	-0.448081477243646	-0.920456986965393	-1.07594938661192	0.17041177478031	-0.485149181025566	0.46936331541206	1.33242994575396	-0.923789174566308	-1.16547397813606	-0.506154536590843	-0.842186155324623	-0.877384354283981	-0.237654074730024	0.147614901414577	-0.876268973383629	-0.504575548317283	-0.392516829419564	1.36788784961947	-0.888705664784579	1.11984519868222	-0.999744782264798	-0.969908165029539	-0.063662974989296	-0.865316795749905	-1.10913526260325	-0.978758370137738	1.32874630062071	-0.82011605483988	-0.675825185962026	-0.659260042715518	1.34078927381286	-1.19436574076266	6.61360743120962e-05	-0.928534933269886	-0.977035656825711	-1.00514106842163	-0.9113607094596	-0.644912492291132	0.120203988948543	-0.871662472178509	-0.232553650412715	-0.623697666386567	-0.739046223794615	-1.08764586007355	-1.27498969564225	-1.05342951951971	-0.268455098375643	-0.8932946324938	-1.28773905078986	-0.533443120901968	-0.500399198775847	-0.422265955315256	1.33807553222305	-0.602762468216659	-0.306800146581908	-1.13373731272582	-0.758870452440282	-0.0414349359831442	0.342919005024649	-1.31808594870833	-0.299536043363347	-0.384865361328051	-0.771749134894117	1.35371994493402	-0.997215279404009	-0.979294819177235	1.33898083000925	-0.740924062771501	-0.332884941618618	-0.870143728517719	-0.311543542028603	1.34114384538058	1.3364637751483	-0.919660085507159	1.33479094942452	-1.1307077840353	-0.96957349831675	-0.771868193775888	-0.980646895085499	1.32871411627278	1.32939590180815	-0.293670356570167	-1.05143913411129	-1.25748078557145	0.0449786208318803	1.33781689642567	-0.67269181392681	1.33017187852326	-0.927057346865338	0.235073846542282
"GRM4"	0.19511221568866	1.22385835596542	1.2295626772962	1.33134955283125	1.21008013892335	1.21319496488109	-0.0974350591380588	1.22174860146984	1.46274314345044	1.49380455576588	-0.582133024871885	1.37196696471892	1.26935396962567	1.20968311408843	1.28673031890633	1.49674198530976	1.40411377481937	1.22933669270767	1.2111106214928	1.34446493232649	1.2442998529212	1.21906993468887	-0.949491703432625	-0.949491703432625	1.33871789137461	1.21271673108037	1.23382640166875	1.28602148968204	-0.293357945086049	1.22575610288204	-0.949491703432625	1.50910090114351	1.36310925117016	1.32565137706002	1.23558191438405	1.41460529683164	-0.914334581782692	1.58830392733847	1.21756212910701	1.39067498388875	-0.949491703432625	-0.949491703432625	0.204694554164951	1.00397862592258	1.21283318047161	0.577672440648935	-0.949491703432625	1.33944681754642	-0.949491703432625	1.22343239093699	-0.949491703432625	-0.754276614614712	-0.949491703432625	-0.949491703432625	-0.949491703432625	-0.949491703432625	-0.949491703432625	-0.949491703432625	1.23316101879467	-0.949491703432625	-0.598028788011311	-0.37012902442344	-0.64545308491221	-0.949491703432625	-0.949491703432625	-0.949491703432625	1.34045240620951	1.21882578725499	-0.949491703432625	-0.697832232489382	-0.949491703432625	-0.949491703432625	1.22164873848625	-0.949491703432625	-0.949491703432625	-0.780308299919918	1.21994616738085	1.21704007763956	0.669477552152666	-0.312773500734574	1.21714898244991	-0.949491703432625	-0.949491703432625	0.98766126414359	-0.949491703432625	-0.949491703432625	0.458624173311655	0.636885980302481	-0.899004222580566	1.23507701111528	-0.949491703432625	-0.949491703432625	-0.628759239484189	-0.949491703432625	-0.398256952298653	1.21914659774934	-0.949491703432625	0.402259851528734	-0.409679850100323	-0.949491703432625	0.723710726441108	1.22145147731122	-0.949491703432625	-0.949491703432625	-0.949491703432625	-0.949491703432625	-0.949491703432625	-0.558865676000045	-0.949491703432625	-0.396509750481478	0.0368372421370738	1.25956520366982	0.00768639872138921	-0.656295536577108	-0.87615319649955	-0.696346338423084	-0.588762166113071	-0.949491703432625	-0.489613878439806	0.544810533690277	-0.949491703432625	-0.949491703432625	-0.949491703432625	-0.949491703432625	-0.949491703432625	1.01407101139883	-0.949491703432625	-0.949491703432625	0.757017940411663	-0.949491703432625	-0.949491703432625	-0.949491703432625	-0.949491703432625	0.424687217603694	1.21995016616683	-0.949491703432625	0.519563013058994	-0.949491703432625	-0.949491703432625	0.910985885067469	-0.949491703432625	-0.949491703432625	-0.949491703432625	-0.949491703432625	-0.949491703432625	0.498024456542893	-0.563511064501641	1.20942334350324	-0.949491703432625	-0.72664831685756	-0.949491703432625	-0.543690745693132	-0.949491703432625
"RBFOX3"	0.898567274800891	1.1241209571176	1.13913502230465	1.4627487486947	1.15170032691172	1.12138634639743	1.12865516645187	1.14952707466628	1.34179486652815	1.29813176939413	0.940294258721504	1.12033156831033	1.344460063292	1.096418377042	1.32233138354604	1.3686467225495	1.32875499402474	1.20108489179997	-1.03959976181212	1.40193002710422	-0.506985812263589	0.722725368409532	-0.408783805905083	1.07501385678426	1.27019089751606	-1.05353419958032	1.16250339358174	1.27603197766055	0.619617123748027	1.3081483251702	1.08313901639191	1.38831318328358	1.4077858892518	1.41641511261729	0.618021622758017	1.34624016513125	1.08342307413796	1.37049540562211	-1.05353419958032	1.37152428575653	-1.05353419958032	-1.05353419958032	-1.05353419958032	-1.05353419958032	1.10565852125835	-1.05353419958032	-0.188437605806918	1.31208803458222	-1.05353419958032	0.326042017817462	-1.05353419958032	1.07507725327326	-0.124056415358366	1.11147166029088	-0.370167685326438	0.755370796173649	0.812009346799098	-1.05353419958032	-1.05353419958032	1.13854096686472	-0.930368865231084	1.12535524957712	0.94771779406128	0.694837504582862	0.899563142308577	-1.05353419958032	1.1325225359855	-0.893665969113687	-1.05353419958032	1.09949133326535	-0.810107470128853	0.843244687842934	-1.05353419958032	-0.876187205782649	0.0637412563448425	-0.955554006556336	1.11479276075725	-1.05353419958032	-1.05353419958032	0.781007259903833	-1.05353419958032	-1.05353419958032	-0.273541325465579	-1.05353419958032	-0.785943102024972	-1.05353419958032	0.805471912435191	0.922387232080513	-1.05353419958032	-0.219389982245394	-1.05353419958032	-1.05353419958032	-1.05353419958032	-0.627147478270981	-0.750465155482757	-1.05353419958032	-1.05353419958032	-0.889612877292539	-1.05353419958032	1.12336411247526	1.1279600455154	0.954129153963092	-1.05353419958032	-0.195029125881219	-0.2215382036005	-0.313620207590978	-1.05353419958032	0.754652317016891	1.13641653909209	-1.05353419958032	1.09192028884573	-1.05353419958032	-1.05353419958032	1.11272692014763	1.08223452163224	-0.710779340303172	-0.894353541542521	-0.822120623547711	-1.05353419958032	-0.777368821179904	-0.0426293917782647	-1.05353419958032	-1.05353419958032	-1.05353419958032	-1.05353419958032	-1.05353419958032	1.13906999700445	-0.802412805337962	-1.05353419958032	-1.05353419958032	-1.05353419958032	-0.343910088789821	-1.05353419958032	-0.387494229893464	1.02253238290352	-1.05353419958032	-0.976285071203629	1.09489412112192	0.069277459275063	-1.05353419958032	-0.848829273568677	-1.05353419958032	-1.05353419958032	-0.396335928192015	-1.05353419958032	-1.05353419958032	-0.647382975396182	-1.05353419958032	1.12665354083018	-0.250051061861102	-0.374991319700641	-0.154854503456404	-0.928654387179881
