"TCGA.3B.A9HI"	"TCGA.3B.A9HJ"	"TCGA.3B.A9HO"	"TCGA.DX.A1L1"	"TCGA.DX.A23T"	"TCGA.DX.A23V"	"TCGA.DX.A23Y"	"TCGA.DX.A2J0"	"TCGA.DX.A2J1"	"TCGA.DX.A2J4"	"TCGA.DX.A3LS"	"TCGA.DX.A3LU"	"TCGA.DX.A3U6"	"TCGA.DX.A6BE"	"TCGA.DX.A6BG"	"TCGA.DX.A6YQ"	"TCGA.DX.A6YU"	"TCGA.DX.A6YZ"	"TCGA.DX.A6Z0"	"TCGA.DX.A7ES"	"TCGA.DX.A7ET"	"TCGA.DX.A8BG"	"TCGA.DX.A8BH"	"TCGA.DX.A8BL"	"TCGA.DX.A8BO"	"TCGA.DX.A8BP"	"TCGA.DX.A8BQ"	"TCGA.DX.AB2O"	"TCGA.DX.AB2S"	"TCGA.DX.AB2T"	"TCGA.DX.AB2Z"	"TCGA.DX.AB32"	"TCGA.DX.AB37"	"TCGA.FX.A3NK"	"TCGA.IE.A4EJ"	"TCGA.K1.A6RU"	"TCGA.MB.A5Y9"	"TCGA.MB.A8JK"	"TCGA.MO.A47P"	"TCGA.QQ.A5VA"	"TCGA.QQ.A8VB"	"TCGA.QQ.A8VG"	"TCGA.RN.A68Q"	"TCGA.RN.AAAQ"	"TCGA.SG.A849"	"TCGA.SI.A71O"	"TCGA.SI.A71P"	"TCGA.SI.AA8C"	"TCGA.UE.A6QT"	"TCGA.UE.A6QU"	"TCGA.VT.A80J"	"TCGA.VT.AB3D"	"TCGA.WK.A8XO"	"TCGA.WK.A8Y0"	"TCGA.X6.A8C3"	"TCGA.X6.A8C6"	"TCGA.3R.A8YX"	"TCGA.DX.A1KW"	"TCGA.DX.A1KY"	"TCGA.DX.A1L0"	"TCGA.DX.A23R"	"TCGA.DX.A23U"	"TCGA.DX.A240"	"TCGA.DX.A2IZ"	"TCGA.DX.A3LW"	"TCGA.DX.A48N"	"TCGA.DX.A6BH"	"TCGA.DX.A6YS"	"TCGA.DX.A6YT"	"TCGA.DX.A6YV"	"TCGA.DX.A7EF"	"TCGA.DX.A7EI"	"TCGA.DX.A7EO"	"TCGA.DX.A7EQ"	"TCGA.DX.A7ER"	"TCGA.DX.A8BJ"	"TCGA.DX.A8BM"	"TCGA.DX.A8BU"	"TCGA.DX.AATS"	"TCGA.DX.AB2H"	"TCGA.DX.AB2J"	"TCGA.DX.AB2Q"	"TCGA.DX.AB2X"	"TCGA.DX.AB30"	"TCGA.DX.AB36"	"TCGA.DX.AB3A"	"TCGA.DX.AB3B"	"TCGA.DX.AB3C"	"TCGA.FX.A3TO"	"TCGA.FX.A8OO"	"TCGA.HB.A3YV"	"TCGA.LI.A67I"	"TCGA.LI.A9QH"	"TCGA.MJ.A850"	"TCGA.QC.AA9N"	"TCGA.QQ.A8VH"	"TCGA.SG.A6Z4"	"TCGA.SG.A6Z7"	"TCGA.SI.A71Q"	"TCGA.VT.A80G"	"TCGA.WK.A8XQ"	"TCGA.WK.A8XT"	"TCGA.X6.A8C4"	"TCGA.X6.A8C7"	"TCGA.X9.A973"	"TCGA.Z4.A9VC"	"TCGA.Z4.AAPF"	"TCGA.Z4.AAPG"	"TCGA.3B.A9HL"	"TCGA.DX.A1KU"	"TCGA.DX.A1KX"	"TCGA.DX.A1KZ"	"TCGA.DX.A1L2"	"TCGA.DX.A1L3"	"TCGA.DX.A1L4"	"TCGA.DX.A23Z"	"TCGA.DX.A3LT"	"TCGA.DX.A3LY"	"TCGA.DX.A3M1"	"TCGA.DX.A3M2"	"TCGA.DX.A3U5"	"TCGA.DX.A6BF"	"TCGA.DX.A6YR"	"TCGA.DX.A6YX"	"TCGA.DX.A7EU"	"TCGA.DX.A8BK"	"TCGA.DX.A8BN"	"TCGA.DX.A8BR"	"TCGA.DX.A8BS"	"TCGA.DX.A8BT"	"TCGA.DX.A8BV"	"TCGA.DX.A8BX"	"TCGA.DX.AB2E"	"TCGA.DX.AB2F"	"TCGA.DX.AB2G"	"TCGA.DX.AB2L"	"TCGA.DX.AB2P"	"TCGA.DX.AB2V"	"TCGA.DX.AB2W"	"TCGA.DX.AB35"	"TCGA.FX.A2QS"	"TCGA.HB.A2OT"	"TCGA.IE.A6BZ"	"TCGA.IF.A3RQ"	"TCGA.MB.A5Y8"	"TCGA.MJ.A68J"	"TCGA.QC.A6FX"	"TCGA.QC.A7B5"	"TCGA.QQ.A5V2"	"TCGA.QQ.A5V9"	"TCGA.SI.AA8B"	"TCGA.X6.A7W8"	"TCGA.X6.A8C2"
"CD3E"	1.12923510889535	2.01258518626515	1.48525579003961	1.17228426049311	1.2734267406483	0.839968790392463	1.35532669783216	0.907768443034623	0.969064739253351	0.899280343282333	0.890804708265535	1.35934150117852	2.05756482640867	1.33360169506632	1.24408003375582	0.981581740694976	1.14410500293671	-0.162686181130608	0.909908557459544	1.2027010720524	1.51748252517116	1.70048678403587	1.03761642902011	1.38324426466801	0.916295925942012	1.24149056456036	1.35700178110504	-0.369370364229119	2.48576143941554	1.17389565940817	2.11040368452507	1.47726050009884	1.12088688845036	0.119396873321739	0.941178188330704	0.086856141663676	1.42743725545745	1.27152861192219	0.0881069491513504	1.35433224122658	-0.649468169181649	0.956515721065046	0.643249205913277	-0.683571029451263	1.27186380094073	1.10946691446218	0.092703916123627	0.930092690125623	2.09132171614556	1.36041707133326	1.48912623006846	2.13614477741776	0.979039771978357	0.992136114560086	0.868364722761537	-0.452614367261378	-0.568256958419743	-1.11436488432471	-1.00471233263946	-0.736260563485364	-0.608092389547906	-1.10514054245468	-1.06917933949574	-1.05061951915117	-0.926139333168333	-0.9655263925666	0.404579729678408	-0.503968352503172	-0.694335986350259	-1.04383910704146	-1.09194547170942	-0.271384619883486	-0.975034040463	-1.06447863608906	-1.07102902676492	-0.653369585147117	-1.02017451773864	-0.358393255747864	-0.34135239093115	-1.03233791351824	-1.06362540824807	-0.747313683868544	-1.01746538802252	-0.045818619829864	-1.04217106485948	-0.935041766255549	-0.543666872305977	-1.11420925779898	-0.887033684220088	-1.00490252281717	-0.660933385423294	-1.01451073507772	-1.06395456098345	-1.01070607650188	-1.10712429041798	-1.04073803359727	-1.03469369825705	-0.889060538897579	-0.680394163516021	-0.666489445279417	-0.549397869517026	-1.11763717108559	-0.934448567862603	-1.03528146931899	-1.06491357665834	-0.937787225252131	-1.01799093418861	-0.877969813322878	-0.882709408488395	0.149498053834621	-0.382365771351363	0.886712739171771	-0.672996158273376	0.889421215645085	-0.0293830993229864	0.60552541172776	0.985087781739629	-0.90910905859968	-0.144577811920275	1.00959438927085	-0.670931505847454	-0.450891709176748	0.0794379585585138	-0.607598314380195	-0.0257600130454233	1.00150264110951	-1.05876970142035	-0.504224114269885	-0.683493611039184	-0.745366020762263	-0.863914873840674	-1.02211262669652	-0.200813185595125	-0.941187299670249	-0.362511842054519	-0.656217674897613	-0.609324363977669	-0.66872624175747	-0.558053964021669	-0.628063218523242	-0.214171857868705	-0.926178706408854	-0.851999728707192	-1.09444856616144	-0.730699159152177	0.126276735078691	-0.284495541683151	-0.106371012509325	-0.90484551165248	1.32519214859358	-1.02696335556741	-0.637835599274559	-0.61178368103666
"IKZF3"	1.03318296148164	1.86456410002708	1.20780209939065	1.2630516337307	1.02573857486621	0.768382887851764	1.16796908907101	0.264743828154849	0.400360602083865	1.04687120081074	0.975514766796332	1.16081678450194	1.15126798819931	1.00099114892525	0.971600050866977	1.13756273714006	1.38613196235993	0.621001487636844	1.088705721456	1.32513210504793	1.2154723831115	1.60284904863629	1.02553646592469	1.27598857209638	0.393182199586719	1.15245938153361	1.24078464291281	0.938981379263796	1.51102824978367	1.32321710136959	1.89253636190879	1.28713394222782	0.923114027592531	0.392617350487505	1.21265133275652	-0.422201326653712	1.09836324801392	1.02346586967253	0.869774211386866	1.43543292902017	1.02717303881368	1.10189622311591	0.942551250897523	-0.765777907558606	1.3605408854858	1.15196755969703	1.16545542743806	0.640601419619457	1.52430659966618	1.5264821798489	1.05752243167121	1.78470226025636	1.23476427356445	0.9596841592503	0.970148698266304	0.354029665097272	-0.36179465779668	-1.26821014740544	-0.483437840405541	0.103511443072863	-0.652910297451083	-1.11199940624403	-1.44409216650831	-0.386464777944784	-0.939544762028822	0.296738730175082	-0.765709910324874	0.118345558002471	-0.391797484997741	-0.570421607700916	-1.24952416014299	-0.67678588092604	-1.4395532423024	-1.66474519611576	-1.6301323834353	-0.427693463598909	-1.40907545115555	-0.126308451771528	-1.24553234087708	-1.55794258655463	-1.27843668666804	-0.51278012851756	-1.56076572681845	-1.07516069476787	-1.42951066955301	-0.8968680911886	-0.591697225254868	-1.70176258286352	-0.646971480492433	-1.04330919709131	-0.671092295718538	-1.69253069499219	-0.981491148674525	-0.929236944824882	-1.28143640275137	1.30028801498585	-0.540043221738923	-0.32504417067433	0.158774805239268	-0.657274572982447	0.146354726271444	-1.31472100735885	-1.43186376269124	-0.582963081427916	-1.55479203993784	-0.666105413506922	-1.52011894837043	-1.35840267027922	-0.302544408522963	-0.435314495195398	-0.414802301972875	0.158804216289537	-0.233766015411675	1.10710221174276	-0.820735800591769	-0.407369005955257	0.628324265325277	0.495991633817776	-0.292086111203848	0.854479117168996	0.0840855761227828	-0.757946182269846	-0.75208809230766	-0.621268316848174	-0.144324487994634	0.960596971519656	-1.67247449705533	-0.932973852226785	-0.612671710912275	0.35686547458461	-0.449365046457672	-1.33240607799375	0.904896508718926	-0.662432719677916	0.0437698808275992	-0.552699292845606	-0.575326527120664	0.163073622692426	-0.675685315191667	-0.586348699726223	-0.402511833804261	-0.932267386523856	-0.297286030490591	-0.531407055295964	-1.14860892690088	0.513379027654383	-0.568060072683822	0.234076717739132	-0.683323802469896	-0.80020265477407	-1.25329771223652	-0.59354977433283	-0.426086486283323
"TIGIT"	1.56000998616556	2.07885354075297	1.2142319349956	1.39500520029573	0.857112511506654	0.878917634611634	1.51124554337612	0.536678123823212	1.23207228650411	0.605404465697316	1.02894127056809	0.986035238373353	1.39639922059653	1.15882659428562	1.00883199529704	1.38946442241244	1.39193584964861	0.723457414385048	1.05206059145613	0.964998374435655	1.09346847507049	1.31390671446375	1.14953344699612	1.47200168051961	0.919168641263809	1.03825383328881	1.21794960137956	0.769098598131542	1.98664952491741	1.21666778849498	2.64441822929677	2.2829127302964	0.706775131330608	-0.0344716832599804	0.729901667254991	0.0823251221708776	1.03265473630398	0.89441606586016	0.867965036808575	2.42697750520669	-0.728114757467267	1.19736304828658	-0.0536698912713597	-1.07750267409081	1.23741951091805	1.36431903960645	-0.10409013498455	0.174547964694156	1.51384660128188	1.19377497624572	1.38066013489805	1.96503743260416	-0.293141094036084	1.31312921457261	1.19463752417526	0.016306863852176	-0.847162217003449	-1.03470180342307	-1.08697900230183	-0.769256164881708	-0.0347659796078349	-1.06187853133325	-1.14759455689994	-0.797920943559966	-0.545557772232516	-0.792041632605128	-0.0140395695917235	-0.126234381575335	-0.865331881589899	-0.673205238702148	-0.598449814156658	0.00822263648820819	-1.00216889981204	-1.1839826975205	-1.10060840500277	-0.997973868140348	-1.0310269970433	-0.205634098458648	-0.567283436826723	-1.03431751934857	-1.10478718809236	-1.07094340035192	-0.708446985480743	-1.18294728457679	-0.82124426852833	-0.513886319485176	-0.798430965211719	-1.05470241497889	-0.748372441471337	-1.11054253536312	0.107498919426965	-1.00034776066657	-0.701290834302141	-1.02956175294221	-0.66030470929904	-1.09580085482956	-1.15480787896264	-0.901036131831347	-0.77950025237808	-0.518689618242754	-0.140900821541518	-0.884298856815648	-0.724940531912277	-1.07763902128965	-1.0950016296005	-1.08227865119331	-0.871884645783017	-1.07963483867546	-0.969320039903494	-0.687825137664576	-0.0605172523172407	-0.882144157294392	-0.642214743302151	0.610023988649162	1.14340566479384	0.263819748728067	-0.96632119623932	-0.526546831207425	-1.07078140710045	0.0476248217405142	-0.29139474392546	1.06692226041267	-0.110321897490714	0.307999498011947	-0.219707086331393	0.851907517012386	-1.11666968659552	0.0668339868133538	-0.977248236258242	-0.304129640686618	-0.990648607538489	-1.11795564281959	0.656053398862389	-0.841162428196557	-0.380014254955329	-0.737009325840146	-1.1202200481343	-1.10821189716653	-0.725881502887552	-0.655391780843284	0.850751157358392	-0.757488577230089	-0.874946405762581	-0.875154461086905	-0.936062485019571	-0.141818953806928	-0.0160792728537763	-0.0402993062338428	-1.03344157222692	-0.22840423190241	-0.732682810101335	-0.983428925635026	1.49514014941587
"CD27"	0.998212722909744	2.49663070510182	0.705129015847496	1.36629475909209	1.07138059123691	0.643908790976879	1.64595926466838	0.787097853389829	0.936055599206252	1.05266849299923	1.18104208219765	1.91401227109907	1.00875417756934	1.1805633841071	0.971779546434713	0.789773263893247	1.17219732254322	0.521471971365256	0.921519269794966	1.54804057803038	2.54862986540996	2.14624027321894	0.832218458036361	1.68191237136095	1.05488236061999	0.915366419075879	1.664861013486	0.956711726122639	2.23901909280521	1.19700397750558	2.09682813626213	2.00172140190222	0.891352674523877	1.00169032804415	0.835992405853038	-0.543714355147307	0.928568140418055	0.56333724978785	-0.797907741429517	1.8614418078432	-0.707814667188555	0.831719258292465	-0.600546212350561	-0.818385631047592	1.28350787270834	0.721700321479216	-0.170011192814098	-0.140844643147539	1.32586336202941	1.68620793197667	0.964852806374706	2.13007105223555	0.786925802103115	0.870795539083867	0.98500771717455	0.926364762742146	-0.692477108923905	-0.945603092575997	-0.90364480639839	-0.896210683190411	-0.496810098932938	-0.906069145330584	-0.926283659965605	-0.887555493477091	-0.914151380127597	-0.908130184887978	0.195911855143465	-0.661481530379876	-0.217912749669819	-0.951251500122065	-0.879459278456849	0.224278860460156	-0.849995698132677	-0.945566571974122	-0.909524782564554	-0.927959586708037	-0.951566515180764	-0.0893074874989763	-0.890477504435954	-0.861131344402419	-0.879964677919931	-0.820321293176481	-0.70125190468636	-0.858703796248826	-0.954741474204672	-0.868840949660205	-0.51878388596066	-0.919845783739237	-0.903723210224255	-0.873295559396119	-0.434169827403704	-0.664575146638564	-0.875613717052308	-0.901827309799614	-0.941444204422565	-0.584885832923225	-0.849177639723455	-0.778078125938147	-0.849967078206114	-0.378372594799306	-0.606724982852932	-0.867258066019902	-0.870893660190488	-0.830945932784821	-0.838994941823392	-0.927396442509852	-0.931959382410239	-0.897173943316303	-0.861422285082352	-0.804694032773323	-0.43416724010601	0.136656265024424	-0.899895380204355	1.22810601448249	-0.647858805810984	0.739603382203287	1.12242987890076	-0.884193228954785	-0.500273385934419	0.743301465964348	-0.750739922659634	-0.691439464118981	-0.651763398485642	-0.888635648569403	-0.386740432230852	0.897206137413643	-0.96385817411475	-0.657973012722867	-0.666266637863246	-0.780075555642222	-0.915162766328211	-0.945775064067853	1.3692530842305	-0.886970514344422	-0.468369525558663	-0.675291544775673	-0.531176932025883	-0.941699870336005	0.88065306570011	-0.755267312492567	-0.623074481262901	-0.862967059684455	-0.597640134698656	-0.926843394112082	-0.922246332586472	-0.310199197458893	-0.799707244337201	0.174749375596774	-0.609455393916839	0.390352998582307	-0.942359555945587	-0.505502103753809	-0.535357131186779
"SPN"	1.17623034354098	1.31180926328629	1.03798487007278	1.21111230190334	0.683294640974348	0.769054437979438	1.34181043715297	0.265926628641589	0.616818577495639	1.53392025877295	0.723298221932435	0.709574759250948	1.28245373255038	0.955111550762291	1.0771057137956	0.94830432027185	0.820301498062237	0.744522521431266	0.505765236921927	1.1997958662432	1.20254271434938	1.53594893456839	1.16114104503099	1.04036925815908	1.06984929996561	1.26449283124982	1.23433247542089	0.577185123183694	1.4183311416812	1.47934868551186	1.45713179103727	1.37340820588444	0.913657877911726	0.0644048207342334	0.76607156045201	0.269327297107645	1.17644948054369	0.766707094475374	0.742499767784592	1.52792186494077	0.175857197831235	1.2396968439632	1.28481607742961	0.197161933776895	1.31858132927555	1.37032348032664	1.2583423954924	0.500273985475071	1.36176119408324	1.5117468833878	1.36761960559594	1.4927499695683	1.1025237417875	1.38690726616916	0.986568641041598	0.451505549570144	-0.956539827728057	-1.05029811783646	-1.02399825585102	-0.079255985444012	-0.61997119177906	-1.26582715457939	-1.52654868754836	-1.05019089247048	-1.0375949786278	-1.01587948347385	-1.17864673149022	0.175080059230088	0.303711448434923	-1.02497134502013	-0.95885363077692	0.0691235996886898	-1.54708672806343	-1.35992137110855	-1.33059749810986	-1.05990470963602	-1.25517433817734	-0.684187414554377	-0.427034673439206	-1.21632608214422	-1.02431585800158	-0.922160722536702	-0.0304032723252665	-1.40761509940161	-1.03006283593394	-1.07996706245922	-1.08644704309484	-1.55114117781078	-1.5339449357913	-1.42018689660711	0.0154157385611743	-0.0914119955486313	-1.02724626595207	-1.39832969817357	0.411331752915747	-1.04048301892724	-1.00738624821071	-0.908039237889313	-0.699116214018481	-1.05543184535131	-0.721959931652873	-1.45423162259025	-1.35429670174822	-1.10050217428227	-0.0911223978552794	-1.01349772219573	-1.16766965256405	-1.10254323404693	-0.96446335242042	0.321199564481081	-0.121024201511009	-0.202932845146562	-1.21765057370663	0.460657611803314	1.01114016888025	0.252362593474112	0.838123958543103	0.262257954133843	-1.07043853313882	0.556035803596851	-0.933974968833685	-1.16335829194525	0.372585749229163	-1.01322031990867	-0.879408599669453	0.412361945872867	-1.25553522120378	0.185494166833035	-0.279886616334313	-1.02929403823108	-0.726185761894146	-1.50411254743634	0.207215251215326	-1.07705055963622	-1.10603479459421	0.0100854320674682	0.0838025896940433	0.201409689804631	0.143997160267476	-1.08359271063474	-0.447141335139942	1.14896719031849	-1.00832430483322	-1.46575840112165	0.28900306921915	1.09656322920139	-0.537683850461837	1.20621981023871	0.576739677976965	0.176226928051325	-1.10891277100578	-0.236476976239297	0.671918848332574
"TBC1D10C"	1.05988567106311	1.86119245160059	1.08387214131537	1.33226964341354	1.12187946238726	0.00458395146432561	1.05412999244733	-0.30418107341215	0.989633707902697	1.20937570333527	1.16942332254381	1.15905980370337	1.46856173490074	1.21695586692333	1.25588866390147	1.14545394297079	1.19841755341778	0.410072960307086	0.519461220777633	1.1222899812919	1.41104883839534	1.24204415131857	1.15236246000008	1.30014844628824	0.781271604437015	1.07471110450305	1.29266867147799	0.393614453286071	2.08000908469108	1.17801513639125	1.50205097529118	1.41463236769759	1.33213717144797	-0.0991765965466164	1.19238232188357	0.0800978243663048	1.14098162123841	1.01435356916158	0.957013521726058	1.37913666169886	0.116614809893055	1.08913802502791	0.953433183248682	0.681664571493057	1.1734846074082	1.01961590179043	0.523699276153474	0.495074812772826	1.32152299005532	1.30888817424588	1.08140669211483	1.74650678424958	1.02922425478065	1.2067016173182	1.11462297926009	0.0697775283341281	-0.310649603698915	-1.82605190538651	-0.73999341466151	-0.80904462071451	-0.884175121614523	-1.47607884922972	-0.935577320990464	-1.52945558473068	-1.25274731608878	-0.175776058570399	-0.200940890333434	-0.208442060509439	-0.458926208183558	-0.563493833075305	-1.6625220259501	0.0825933469162345	-1.53763362889378	-0.54037383999636	-1.55341612939621	-1.1947424781317	-1.70710098932954	-1.00101198451274	-0.868829809012774	-1.21516123133274	-1.35819100786482	-0.799020103398077	-1.11117121987508	-1.28913011244236	-0.739882597514773	-1.10816770171425	-0.372635919202262	-1.39040097112857	-0.959510837153501	-1.22900897444422	-0.698132100732738	-1.11822446136248	-1.25715717771788	-1.44993746437542	-0.503060643541129	-0.420936902090396	-1.62009394522089	-0.728685382215481	-1.13366231370418	-0.2889691256678	-0.0944419162068027	0.161833657755151	-1.08255020372007	1.18112130527752	-0.598766866993364	-1.19046539876828	-1.28894162903512	-0.634726789511538	-0.63384899273324	-0.436424864630241	-0.957163376672481	0.622434603602532	-0.39477832076014	0.61091757461915	-0.602392356356087	-0.767483107955779	0.282048770879395	-1.01359822174746	-0.273042051297233	1.03138490850238	-0.322754850546844	0.434404792357577	0.402830754196485	-0.799262389365528	-0.215757051641842	1.14654961177737	-0.73485800663419	-0.879315601203426	-0.262498659681731	-0.434206889203149	-0.76357708996725	-0.344667847061906	0.0162461907406571	-0.466748756681053	0.136768493082988	-0.225752358765988	-1.91644637980109	-0.253234010367417	0.148184038199017	-0.389110711752837	-0.227494192819034	-0.754582876584443	-0.710508386078948	-0.571032951679573	-1.5591954968638	1.00319113439847	-0.642297742614905	1.48645908879655	1.03787760942598	-0.00150220975645647	-1.05269538618754	-0.122903830003615	-0.766800542322219
"TRAT1"	1.22070768855932	1.79024169950428	1.1530985405483	1.32667075816989	1.10697155330384	1.10411037712756	1.13289348814944	0.722174726544917	0.337308042383648	1.14512571216457	1.20281839390074	1.20636120446336	1.60804422700729	1.23727381959935	1.19311224862242	1.25379285801994	1.16032148040558	0.198613032963817	1.14477318596834	1.25827806947534	1.05285452005133	1.66295355681325	1.04339780943077	1.0423427608628	1.04288654677813	1.19090106291298	1.22734787111451	0.640256869878539	1.90154603419101	1.29134364347061	1.59867623995492	1.54256703381075	1.12200720723405	-0.0189906262087846	1.16505988587242	-0.360782233419823	1.2152798177867	-0.0711469732006341	1.14773622710793	1.73671668725879	-0.685428835276611	1.30157172299288	-0.169081690189116	-1.08881286319644	1.14821816285093	1.13849755874586	0.576259041799442	1.02284793131147	1.61959676318918	1.72713683275337	1.22095079225284	1.40524147056016	1.07029714489082	1.19818940109321	1.23454032321296	0.123672547770974	-0.081681017388492	-0.855573433854332	-1.29994614650425	-0.922096934933088	0.182223237433618	-0.740272060736338	-1.110776392563	-1.31928189952845	-0.908520158325174	-0.453372067732725	0.829897631405702	-0.172280173474237	-0.163305526450833	-0.877888252962909	-1.11623388730462	1.18728423145138	-1.30833587680381	-1.34274612685875	-1.3191150545177	-0.81478296952349	-1.252082711972	0.0365817493970484	-0.66939888346035	-1.18132886737893	-1.23823946040487	-0.860712590116952	-1.30392122061412	-0.967575422699619	-0.614998151274574	-0.544059627085594	-0.821305914625281	-1.24858030735558	-0.859370000089681	-0.755549702815304	-0.813142014215629	-1.02154327998987	-0.916003628518355	-1.41935805760304	-1.35333837411636	-0.839378088403641	-0.900726810938552	-0.822355019544007	-0.949252940210323	-1.10034851313472	-0.337542277303914	-1.27251852840806	-1.11954577252543	-1.02759635829573	-0.958326898437729	-0.768872808468462	-0.808470929994242	-1.01562153709758	0.0118929112793799	0.94994651309796	-0.0377196788145617	-0.280409938373929	0.0483911549695519	1.08711238124526	-1.01951788488109	0.720455811290494	-0.0799432576358737	-0.467976155301176	-0.154129547389552	-0.0728985152500783	-0.181770796243347	-0.0303853267311676	-0.0801094395535034	-0.924117611462149	-0.246530287409599	-0.537096744303556	-1.29058202081391	-0.896345866518542	-1.06389446038991	-0.549101468504406	-1.00628563368012	-0.972762174494594	0.918291173320778	-0.855993651378161	0.0101243628720493	-0.180167942652924	-0.0427687257232609	-0.495906265013831	-0.992267801050843	-1.01296946694207	0.995067752626105	-0.786768230151878	0.152618214738775	-0.786649199404047	-1.33371820376494	0.90721803092327	1.20680423388037	-0.857616149288363	-0.92753149307508	-0.831186218758035	-1.38522176254759	-0.728536388876187	-0.0870997603369245
"TRAF3IP3"	0.905855664281822	1.51588180478956	1.23698448030048	1.1430180076832	0.923118735686895	0.235700808455733	1.14970380909814	0.445215822641544	0.829994313806373	1.21478099554302	0.824815555995921	1.13365963038129	1.37264575668772	0.987977806190682	1.27429699045	0.863841393889475	1.21564605949481	0.540359353774567	0.607301791414961	1.32055181781672	1.22991894124384	1.30425970933234	1.02085846668888	1.22414405866954	1.18537649636506	1.17709247565571	1.26472305159177	0.682621209511646	1.88449125879729	1.23619618147709	1.27350864900812	1.37841189035973	1.2185473562866	-0.423479722669343	0.845601085321792	0.115846569922095	1.16395465744075	0.801581068519075	0.323142704134971	1.4956819729005	-0.221707610537631	1.10348834768878	1.24228246237085	0.875310662698935	1.18754419866162	1.20887794832634	1.15893725403238	1.17268434647317	1.43756904417934	1.2846449261003	1.1673843408796	1.76830452301507	0.89333859452475	0.800398771399544	0.791453276333473	0.125915384389989	-1.15626608580757	-1.3147510553404	-1.57825616268151	-1.02127657733212	-1.05428259000664	-1.01565511247821	-1.33954807765434	-0.777819956481308	-1.44677118299901	-0.667008373937163	-0.488593093536495	-0.683759558862466	-0.508913933796506	-1.19141134363927	-1.05818607438566	-0.234581916805498	-1.60497536495686	-1.49125039580986	-1.43810689349885	0.467510902542997	-1.07773728869307	-1.24462186585518	-0.592580838398909	-1.27001142044349	-1.08533308741909	-1.11616784996972	-1.39608120763335	0.206736656213543	-1.05570834745382	-1.09830586422321	-1.12019805039333	-1.55882094501087	-1.21226124754846	-1.40169659260774	-1.15368531017834	0.660690289873424	-1.1903806014891	-1.34042980948872	-0.65512293580182	-1.23861403008811	-0.460627022960309	-0.791067552715019	1.12227715515076	-0.8726783703879	-0.641603890857333	-1.42098226110618	-1.12540926029213	-1.53554110721308	1.28762983924794	-0.0754124156365805	-0.904852050789219	-0.91251916553263	-1.23494191873802	-0.769218796595869	-0.745545816983743	0.370514857883018	-0.956640333664259	0.382150922492375	0.339884749663214	0.253125596324886	1.34470281508555	-0.621901853530845	0.447467420396389	0.810940729344416	0.288009424743299	0.84245254165222	0.0576999365779107	-1.23932885946745	-0.516246485378139	0.895966107334407	-1.16158597515868	0.131622020403359	-0.657783175371596	-0.355669863166559	-0.373228793146648	0.0559262757543734	-0.734839816404165	-0.656559315659416	0.00548102719555527	0.212111320781082	-0.613086657289291	0.121666237413297	0.244982437811606	-1.08064598993991	-0.754732059642011	-0.58662497781201	-1.27423684161283	-0.664646691384583	-0.973316190549933	0.424485871383219	-0.661183916806275	0.689373519413922	-0.576421958220742	0.576318689058254	-1.27477408057086	0.304543881997146	-0.581501867924677
