"TCGA.3B.A9HI"	"TCGA.3B.A9HL"	"TCGA.3B.A9HO"	"TCGA.DX.A1KU"	"TCGA.DX.A1KZ"	"TCGA.DX.A1L2"	"TCGA.DX.A1L3"	"TCGA.DX.A23T"	"TCGA.DX.A23Y"	"TCGA.DX.A23Z"	"TCGA.DX.A2J1"	"TCGA.DX.A3LS"	"TCGA.DX.A3LT"	"TCGA.DX.A3M1"	"TCGA.DX.A3U5"	"TCGA.DX.A6BE"	"TCGA.DX.A6YR"	"TCGA.DX.A6YS"	"TCGA.DX.A6YT"	"TCGA.DX.A6YU"	"TCGA.DX.A6YV"	"TCGA.DX.A6YZ"	"TCGA.DX.A7EF"	"TCGA.DX.A7ES"	"TCGA.DX.A8BH"	"TCGA.DX.A8BK"	"TCGA.DX.A8BP"	"TCGA.DX.A8BQ"	"TCGA.DX.A8BV"	"TCGA.DX.A8BX"	"TCGA.DX.AB2E"	"TCGA.DX.AB2F"	"TCGA.DX.AB2O"	"TCGA.DX.AB2P"	"TCGA.DX.AB2S"	"TCGA.DX.AB2T"	"TCGA.DX.AB2X"	"TCGA.DX.AB2Z"	"TCGA.DX.AB32"	"TCGA.DX.AB35"	"TCGA.DX.AB37"	"TCGA.FX.A3NK"	"TCGA.IE.A4EJ"	"TCGA.IE.A6BZ"	"TCGA.K1.A6RU"	"TCGA.LI.A67I"	"TCGA.LI.A9QH"	"TCGA.MJ.A68J"	"TCGA.QC.AA9N"	"TCGA.QQ.A5V9"	"TCGA.QQ.A5VA"	"TCGA.QQ.A8VG"	"TCGA.RN.A68Q"	"TCGA.RN.AAAQ"	"TCGA.SG.A6Z4"	"TCGA.SG.A849"	"TCGA.SI.A71O"	"TCGA.UE.A6QT"	"TCGA.UE.A6QU"	"TCGA.VT.AB3D"	"TCGA.WK.A8XO"	"TCGA.WK.A8Y0"	"TCGA.X6.A8C3"	"TCGA.X9.A973"	"TCGA.3B.A9HJ"	"TCGA.3R.A8YX"	"TCGA.DX.A1KX"	"TCGA.DX.A1L1"	"TCGA.DX.A1L4"	"TCGA.DX.A23U"	"TCGA.DX.A23V"	"TCGA.DX.A2J0"	"TCGA.DX.A2J4"	"TCGA.DX.A3LY"	"TCGA.DX.A3M2"	"TCGA.DX.A3U6"	"TCGA.DX.A48N"	"TCGA.DX.A6BF"	"TCGA.DX.A6BG"	"TCGA.DX.A6YQ"	"TCGA.DX.A6YX"	"TCGA.DX.A8BG"	"TCGA.DX.A8BM"	"TCGA.DX.A8BN"	"TCGA.DX.A8BO"	"TCGA.DX.A8BR"	"TCGA.DX.A8BS"	"TCGA.DX.A8BT"	"TCGA.DX.AATS"	"TCGA.DX.AB2G"	"TCGA.DX.AB2Q"	"TCGA.DX.AB2V"	"TCGA.DX.AB2W"	"TCGA.DX.AB36"	"TCGA.FX.A2QS"	"TCGA.FX.A3TO"	"TCGA.HB.A2OT"	"TCGA.MB.A5Y8"	"TCGA.MB.A5Y9"	"TCGA.MB.A8JK"	"TCGA.QC.A6FX"	"TCGA.SG.A6Z7"	"TCGA.SI.A71P"	"TCGA.VT.A80G"	"TCGA.VT.A80J"	"TCGA.X6.A7W8"	"TCGA.X6.A8C2"	"TCGA.X6.A8C6"	"TCGA.Z4.AAPG"
"CLDN14"	1.31418792278501	-0.845846254473805	-0.632060762562592	-0.348363585846229	-0.786224298700028	-0.31130264783747	-0.717199827149689	0.416680855800222	1.27467883265312	-1.48338591420337	1.27308487637476	1.28864463311251	0.505451373217763	1.30764116574201	-0.213255027988766	-0.264544494985799	1.26948176721984	-0.801075675823761	1.26430136322007	1.2952067319344	0.21864435015402	0.229348658148941	1.35513352742037	1.31255668642602	0.479695437465202	1.26133180186607	1.28469431380643	-0.902042362871489	1.29594913309791	-0.723980623342097	-1.43927459841265	-0.996554945677073	-1.44146159918008	-1.04573114458795	1.28610695687787	0.131419990999188	-1.27868754027718	1.34880975623361	1.26295399859623	1.26650226267754	-0.495036051306323	-0.164778470524901	0.307001434664294	1.36369045256402	1.28531124234931	-0.301941037925606	-0.758805638906435	-0.966067409989596	1.26743867331294	1.27115524244953	0.0418820492186727	-0.151071242288321	0.0315950250104958	-0.449728480500475	1.26814332573177	-1.03437386366229	1.32585269176476	-0.308829684770527	-0.827283520718219	1.29524824399674	1.29943967921092	1.30501630348696	-0.375999567687551	-0.420397342150569	1.27529734087389	-0.944813778307178	-0.469288761514873	1.26127719154079	1.32751413881471	1.30592534266232	-0.907639173518299	-0.318169054787073	-0.0721418742582175	-0.517170221260695	-1.00030804101696	1.265284239476	-0.412676334360425	1.31333697381961	1.31004128353762	1.26503870236741	0.0194292554624952	-0.611447592287656	-0.247270060163711	-0.309785226769755	0.329845226693227	1.27338504542457	1.29235500431243	1.28133419769085	0.0623606728082589	-1.03408886545667	-0.191248003423694	-0.0955972376159546	0.0773049430015893	-0.770365726008899	-0.909983791640143	0.144774055758799	1.31631850106354	1.26931177200476	1.30175075849937	-0.190821731786004	1.64388249047516	-1.05006715547358	-0.539537150484484	-1.20858559941252	-0.413707400606181	-0.856767183138168	-0.0874723075879576	-0.977851605047322	-1.42147363288433
"SAMD9"	-0.609416468751706	-0.778297277473779	-0.749028171914529	-0.767528188422241	-0.411683698491976	1.32427944251525	1.30158701780596	-0.710080954148014	1.37238937766772	-0.741361266547836	-0.766669764379677	-0.816076637223306	-0.156271265357959	-0.417044558125167	-0.162629269153507	-0.648046071924944	1.35455155496062	1.36116534667404	1.47041595097667	1.3063909090007	1.51911989799502	-0.617757173596606	-0.797463519286192	-0.756168540047482	1.29896550604472	-0.648907073097445	-0.491058044277143	1.54937166346553	1.32402209084694	1.48201895759333	-0.948218461629716	-0.634485403639708	0.30073005458584	-0.66968259781901	1.39903959624887	1.36532288455977	1.37251951639285	1.35783526458015	-0.665663967069561	-0.703418827265071	-0.777733208163612	-0.471285422060683	1.5534979079934	1.47827212095794	-0.520604116865469	-0.869129460152325	1.32465324397878	-0.330581592745489	-0.707832187949458	-0.792145408239999	1.3382436699956	1.30776775524922	1.25842625538959	-0.50751991799767	-0.465276891746164	-0.275336556701087	-0.179244828658712	1.33182885375173	1.31442018668075	1.30124913143955	-0.787087651600713	-0.79801195842103	1.39372575284938	1.32227059519881	-0.348327164415006	-0.825914146909898	1.41192376373846	2.52365379468003	-0.649529962504616	-0.462977828760036	-0.528849352217078	-0.78705977901971	-0.893286576048718	-0.413599512845406	-0.536030214727383	-0.749694013476115	1.52400923982981	-0.971500848145651	1.34442494933988	1.86468595450683	1.48143906473773	1.55629348128097	-0.125227653925968	-0.70001406075585	1.32042217930676	1.34265075589247	-0.841074714177229	1.55537533998534	-0.641369180900725	-0.762766495029003	-0.469532871034408	-0.151913730303005	-0.779455098813383	-0.308033410069565	1.37119127263902	1.32509061569708	-0.911195896467597	-0.809481023020867	-0.501026458753916	-0.010656315684537	1.40145984388804	-0.887688382508353	1.68382692102627	-0.81207652607082	1.57435036860909	-0.900486765649365	1.4287193176678	1.37949859648254	-0.855977134149073
"ZNF385A"	-0.448285100754055	1.30806091631845	1.32231814559459	-0.407140648969627	1.39690616882606	-0.4489093880766	1.26634945073564	-0.25533153960569	1.26510149501763	-0.395044314063119	-0.907761636396258	-0.335232922926282	-0.655943251029837	1.27564931184176	1.36561379868379	-0.273426243084799	1.38591989137733	1.2765862077025	1.29673441675414	-0.132998027482386	-0.451764999025798	-0.557454488572233	-1.34927927220899	-0.453999918387623	-0.475429759410453	0.264130361409356	-0.392824123789558	0.449774544338544	-0.519748529190519	1.38282508843175	-0.628399009529123	0.259989704927956	0.635171451111654	-0.876024201540396	1.30213967326416	1.27800553215952	-0.476031080025626	-0.531033016294381	1.25554342056851	1.36104021570348	1.29235807291126	-0.384314233247238	0.345378932592218	1.27737460370175	1.29859785175762	1.28624115562918	0.324215161454331	1.31603326527828	-0.675528487689411	-0.34937460940559	-0.38669045737974	0.0871014420830247	-0.561527910299164	-0.280677125576752	-0.414968739736939	-0.0665362192322175	-0.588813965557739	0.280409431257432	1.27612353595595	1.28102763601435	-0.903938453294245	-0.301077530605532	-0.400995017961603	-0.508562673060827	-0.447150469219433	-0.804927837066454	1.26802210129911	0.266389146787766	1.26650180538335	-0.578039517825714	1.30041055105794	1.27090006144207	-1.60285388795388	1.76005144143975	1.29401209398633	-0.574779096496672	-1.04922249712496	-0.458041943180633	-0.403699898505798	-0.945970044356492	-0.98234585383924	1.47058172124096	1.28802056337318	1.25260760894885	1.50887319375984	1.28345970634957	-0.397898245276797	1.40842731412896	-0.423234616704592	1.37061313660191	-1.37603618158707	1.36750019477262	-1.15286901148702	-0.770643389155002	-1.01551323963788	-0.649750946523349	1.293030849707	-0.444223973481588	0.127939919481353	-0.819426780567217	-0.0149902195853599	-1.39779307709054	-0.489314586712592	-0.406541800038198	0.749846126128289	-1.62313605758336	-0.240345655782849	1.2501973972759	-0.636533383245099
"TMEM255B"	1.4599325121039	1.41627296795331	-1.0663957706386	-1.12241054624892	-0.828837823055205	-0.274320109719091	-0.773738817592636	1.33360290147749	-0.87931658903091	-0.846978182821856	1.33211558006225	1.47255648503801	-0.440327055580487	0.336398874120501	-0.89389331613926	1.35116011551991	1.33138968582219	-0.395352347631582	-0.10096938931077	1.38458829439756	-1.31386244404596	1.35964503596513	-1.12763335673025	1.40074668029675	-0.642616207223774	0.219016268839045	1.36771187695431	1.31789769457871	1.4715604190049	-0.146537332355748	1.44310441239613	0.0422888729032125	1.34378004048752	-0.433342051723142	-0.118407719624544	-0.0465501617423178	-0.999308518795716	-0.843246096306581	-0.304879388742062	1.31694401649067	0.0623885696605384	1.35076806782051	-0.546166223815597	-1.45531361987595	1.34254461379367	-0.953300622132749	-1.04817085622246	1.36183310210523	1.43229204893202	1.35472224240366	1.32206380569987	-0.615202887421899	-0.0975427344553054	-0.590976542539005	1.31605637885656	-0.150451735942699	-0.811614072946939	-0.592150753164864	-0.684498710821357	1.32404917337199	1.34077126642048	0.320481888831245	-0.450544187805395	-0.187181474054687	1.34032981883196	-0.630767505399152	-0.348665785291787	-0.866467997204299	0.152663613294442	-0.902293048813622	-0.46836327632121	1.36646118473185	1.37145893177111	-0.018893552197443	-0.866800549441387	1.32385827456345	1.34675135395609	-0.719451040302202	1.3555746229618	-1.38698535480138	-0.929033118146822	-1.00278651898437	-1.00259014578401	-0.71239799416086	1.40368276044685	0.132781115121728	-0.239928521229858	1.31940376186229	-0.322692890902953	-0.241663099557957	-0.0268439526262514	1.31995490975947	-1.08620127166821	-0.937759599197366	-0.305492328957921	-0.854676773690317	1.4020591772218	1.36101951576795	-0.341813444198242	1.32331692211968	-0.263749151176745	-0.890019549338384	-0.351125620801248	-0.28249253958196	1.4418609541486	1.89600966829745	-0.734212047959085	1.36048025716509	1.33722027181549
"PCID2"	1.31339865634436	0.0450592543553626	-0.651914680784482	-0.70359344017857	-0.552543146740756	-0.917006751665639	-0.130944932259152	-0.545198174503025	0.135842626444521	0.0641002862812482	-1.5382435489712	-0.735560572499836	-0.644321586627528	-1.00261510340644	1.26706672680378	-0.869140041072755	1.31315343945884	-0.972988938068414	-0.536901011780241	1.31549404612521	1.27363102657582	-0.616114723174313	0.0732109512831871	-0.464413752940561	-0.0198531387044811	0.102000535310413	-0.305244938240464	1.26366443571437	1.3066289731888	1.31749708981258	-1.47775165267418	1.2683290854137	1.29243561114584	1.25889522978201	-0.559394500513353	1.30324832393692	-0.637714088229139	-0.0775354863526746	1.26716310148292	-1.26236590781477	1.29602078569852	-0.480138712123286	0.0289843128477513	0.0320494125840671	1.33196757884952	0.0310609004239395	1.29688860754524	1.32387305279882	1.34314490396953	-0.548878905623099	1.34815530769557	-0.243643468230277	-0.641126886164774	1.27943318821478	1.28410970913628	-1.48194050721693	1.27838389195766	-0.473453070635382	0.0309020555541344	1.26424593621446	-1.29373710677858	1.26133007801357	-0.573388285595439	1.27566075544755	0.0746356860172522	-0.509210713357775	-0.879426005237752	-0.199090916068168	-0.890600122627902	-0.0282764361140633	-0.0543004969099871	-1.4595462802021	-0.921881753531797	-1.63361627653257	-1.567295410742	0.0573566396520493	1.31488078963864	0.0235923519327283	-0.726331417206506	1.30517843769389	0.0560756589216857	0.0364635795155659	1.30598813599186	1.2976656098379	0.0512221569039628	1.25212946179774	1.26896132802542	-0.582588335675966	-1.67711871480565	0.203223194763974	-0.703319396125251	-0.0768862530673969	-1.52610343479712	-0.422047830347756	0.13481190501418	-0.807825061011793	-0.946201485675761	-1.16800685992411	-1.47895443645239	-0.19824018128272	-1.54874738271036	-0.654975014376204	1.30845554777083	-1.70916866657536	1.28969130018772	1.77617672111711	1.26368921903057	1.30837120098849	-1.44311271841006
"TRIM7"	1.05486592726457	-0.986645702199926	1.05728116808217	-0.317848597404327	0.089658925990541	-1.43482039634576	1.06134114025486	1.56860812784224	1.27280799773517	-0.734578262770493	-1.57280741627409	-0.714905548832539	1.37674638815603	-0.552474767414465	-1.09226508196558	-0.901064205384916	0.352543160303945	1.35139121479178	1.17430151171984	-0.486672514715751	0.965583558725813	-0.913819800610868	-0.48564587060328	-0.969324871603254	0.982078834074957	1.21151233949682	1.46930046817839	1.29230042277183	0.152699810839756	-1.09294630024598	-1.59021559919014	0.589637770444783	1.73807811230809	0.98116954568344	-0.92632972671476	0.403108554990623	0.761266307377924	1.0117577438896	-0.360648136827638	0.373542523851061	-0.818775502874294	-1.09255745219258	-0.0775647785225432	-0.802534536850059	-0.465550660807508	1.35341173553474	1.48215155162777	0.991377534550777	-0.742543919560769	-0.606297406776207	0.505563120651652	1.33427445554385	-1.43499764965597	-0.261640808266622	0.530158670341701	-0.946782306986382	1.12958341821545	0.871677996003492	1.23504908875271	-1.13086792417884	1.01065444094937	1.04262972146741	1.35822238673273	-0.786098392556779	-0.911906057324121	1.04472829840892	1.4822905042317	1.35757548206117	-0.50289690777549	-0.993957300038992	-1.78833023782715	-0.941200722361092	-1.63520332253315	1.59927843781488	-0.761051594992044	0.806589077627989	-0.595513693114828	0.972829846259016	-0.790400317566123	1.37757458816711	1.18498627494048	0.479563415247593	-0.178508542460644	-0.972359646150174	0.736438493237725	-1.25565006735989	-0.795648030712207	-0.897386322563681	-0.711191125774497	0.250797463711953	1.16499971249459	0.976291027327689	1.31942144473912	0.58899988183769	0.572461792846653	-1.1153484843468	-0.995595509982803	1.10085540722466	-0.0918891304623532	1.08146749223225	0.981294239572765	0.58251573233289	1.02178344845347	-1.09873881141562	1.27875952849131	-0.21154445274161	1.08662319534877	-0.324603451596154	1.17346620484929
"FBXO39"	1.00666427033401	-1.45044090177054	0.422262047201101	-1.45044090177054	-0.565257235270514	-0.335542240787547	-0.447275268088395	1.03309923471139	1.02575445269856	-0.0563759248487267	-0.0959541385748562	0.953909378940338	-1.45044090177054	1.21723055610577	-1.45044090177054	-1.45044090177054	0.874879239297167	0.0240426898064997	-1.45044090177054	1.03621077811516	1.17676480707073	0.980153765120487	-0.465007875813585	0.98141027596849	-1.45044090177054	0.39372537411619	-0.457628058120498	-0.0887702839889435	1.00291399307005	-1.45044090177054	-0.653642398374825	0.5734242476643	0.960806279364692	1.00122744414354	-1.45044090177054	0.132029825244634	-0.22017145129194	-0.807959182905259	0.231148672623088	0.988870843745369	-0.185501148342463	1.01689125199726	0.967755746108934	0.171265101369886	0.71489713673605	0.994306788087762	0.24122951199469	-1.45044090177054	1.23599172628399	0.978043688769413	1.1161169818047	1.19537641977729	-1.45044090177054	1.2155926690824	1.02350522469289	0.999343386792235	0.963501906836313	-0.127796037902377	-0.262175579778629	0.214931521904484	0.97580106589951	0.629705366409501	-1.45044090177054	0.712114415780195	-0.100592663245722	-0.0161742121741387	0.939393650595818	1.08802608865744	-1.45044090177054	-1.45044090177054	-0.618742471479686	1.12459960668331	-0.749299279853864	1.11681375633875	0.305580345150097	1.01204851741101	1.0580755216172	-1.45044090177054	-1.45044090177054	1.24266881789265	-1.45044090177054	0.93016956259739	0.159966143197954	-1.45044090177054	0.222080435957982	-0.651006106028779	0.0358487772202012	1.12450669846666	-1.45044090177054	-1.45044090177054	-1.02505296694649	1.0116660736587	0.999346108962759	-1.45044090177054	0.157794815469172	0.64140349925671	0.605828307348318	-1.45044090177054	-0.710097556192643	0.721884572210549	1.16334718616174	-1.45044090177054	1.02608684750125	0.342361752255484	0.205905458678773	-0.695074564801384	-1.45044090177054	0.0567065364060676	1.11221764888356
"STC2"	1.28107447510696	1.36008387316628	1.28389682309255	1.31300131909614	1.43673448319381	-0.904021945376688	0.901056731414661	0.0952506934191555	-0.23346943787994	1.31193341005269	-0.842080972690025	1.27971020238749	-1.11873800529508	-0.38894554831404	1.47180358027471	-0.574743832750914	1.0746703251298	-0.597952272857389	-0.594789326652318	1.28789448706321	-0.969695498841412	-1.05082614332026	-0.918058801329207	-0.564228607855661	1.31182054562481	-0.962781137093329	0.430333766566085	-0.744791479607005	1.27276941121765	1.35256791634985	1.27637317005406	-0.902392402921788	-0.559623168698626	-0.819434614958992	-0.664280429600037	0.701257479339208	-1.0691406180056	-0.509349007651869	-0.538227666354842	1.29366070309411	-0.634191299328443	-0.141715520904322	1.33205784451701	-0.789459765386035	-0.606290658890656	-0.686240576674601	-0.0647250871166723	-1.09420586755941	-0.744981484380594	1.45329776204387	1.2949690570079	-0.934352351692774	-0.974761289890152	-1.12476445023045	-0.511580946135572	-0.765058595135032	1.29572189359054	1.34756861763214	1.2733783453775	-0.719837599027819	-0.612414826719429	-0.71625008110514	1.29337015728747	1.28580074431127	-1.02507612007471	-0.487558046923068	0.044227581996948	1.38071519765202	1.29235439019973	-0.82202971931423	-0.996851953286818	1.30683091386305	-0.750170821449679	-1.08492031516444	-0.708507728156781	-0.397906664920107	-1.24902840705697	-0.589500454710531	1.26351921391706	1.80656229354502	-0.807013565715993	-1.05860455407355	1.81574855728617	-1.16547683706986	1.30101371648044	-0.690419160200139	-0.536544202907669	-0.977199804995422	-0.0947130743111874	-0.433947414021571	-0.800869431768616	-0.757690609834592	1.28855753927588	1.36349935018335	-0.759634248976764	1.28569288205144	-0.125145864229472	-1.01879039220083	0.357384829414517	-0.541196216708062	1.69043795917245	1.52154037357901	-0.883215986291361	-0.915332150350863	-0.309937165586553	-0.634499009906603	-1.13482778544553	1.28342112327478	-0.558966866320628
"KCNH1"	-0.855638341450494	-0.891593153693115	-0.82680597575906	-0.450163491494602	-0.748084156482102	1.41172422185283	-0.883307146751544	1.26789740775376	-0.843511254426506	-0.873404155080744	-0.418497037529384	0.260458491563985	-0.860803745195147	-0.375702596367859	-0.42284848918809	-0.865280372516659	-0.895926442201476	1.34642814314126	-0.88990258667571	-0.891175424867522	-0.874172856475386	-0.896639335471226	1.39669927429869	1.30425718499179	-0.860092030342475	-0.856628352079851	1.45868895975567	-0.884309882087216	-0.846776897909509	-0.300336887158337	-0.897464117676214	-0.846307338519434	1.36805591526678	-0.326073222767673	-0.854015697006205	-0.867762876762397	-0.891117796636195	1.45780211758801	-0.802847168126195	-0.864149250418285	1.49803483315342	1.43374112595363	1.40525465188654	-0.888862347647999	1.28589555834536	-0.860227198518177	-0.891337606111591	1.40679314788628	1.59887830503425	1.26677973544341	1.36146638032499	1.84689180258728	-0.467607989149688	-0.653102481618848	-0.159911995812505	-0.310470105091377	1.45065198040698	1.4654954380549	1.43908106995719	-0.846285076139359	-0.270183714117416	-0.279891316298282	1.40762751494263	-0.316881172679011	-0.255650339959272	-0.50960375880627	-0.741682893755071	-0.882046915771634	1.46481362760803	1.26766482719172	-0.850114339218741	0.209691233521029	-0.209378192567227	-0.540756500801218	-0.88296243166585	-0.885774279078322	-0.183542589821608	-0.858359226877681	-0.862433881057464	1.42535408218727	-0.891934618589205	-0.250720334734545	1.34023500008573	-0.875592334578638	-0.408404572426561	-0.255827858505268	-0.843356751926414	1.25905338728141	-0.878946036871279	1.30691348399252	-0.847514348654781	-0.888287993860446	-0.854728167677939	1.37389253059694	-0.859200701828707	1.28743136840778	-0.896621379631072	-0.827166099192769	-0.81706172420615	1.38208084742576	2.12706929173113	1.43544747743218	1.25775524082582	1.4234810394994	-0.855677169594105	-0.877775920275015	0.15477651140394	1.27307828571416	-0.805271815635666
"SPANXA1"	-0.933992656223082	-0.933992656223082	-0.933992656223082	-0.933992656223082	-0.933992656223082	-0.933992656223082	-0.933992656223082	-0.933992656223082	-0.933992656223082	1.28491355225001	-0.455760068123549	-0.933992656223082	-0.933992656223082	-0.933992656223082	-0.933992656223082	-0.933992656223082	-0.933992656223082	-0.933992656223082	-0.933992656223082	-0.933992656223082	1.26542149815241	-0.933992656223082	-0.933992656223082	-0.933992656223082	1.38662251765659	-0.933992656223082	1.45081669456387	-0.933992656223082	-0.933992656223082	-0.933992656223082	-0.933992656223082	-0.933992656223082	-0.933992656223082	1.28989502383119	-0.933992656223082	1.26071997208686	-0.486721078908279	1.29872817261258	-0.933992656223082	-0.933992656223082	-0.933992656223082	-0.933992656223082	-0.933992656223082	-0.933992656223082	1.26547144257233	-0.933992656223082	-0.400863257041718	-0.933992656223082	-0.933992656223082	-0.933992656223082	1.28161062016139	-0.933992656223082	-0.933992656223082	-0.933992656223082	-0.933992656223082	1.27001107951587	1.36663696478519	-0.933992656223082	1.30415069958833	-0.723731991068696	-0.933992656223082	1.28037654455215	1.37227290081877	1.26691976482649	0.929462150769539	0.723449955693903	1.26070966233903	-0.243274194781016	-0.352128571236046	1.26087570638741	0.195235684355712	0.54813803563301	0.876976928510178	-0.933992656223082	0.45269069788246	1.11640639526142	1.26070966236083	0.854752973703954	0.196244127680205	1.49037681631489	1.30045372038871	1.2607236682428	0.48833315126796	0.331024211774154	0.329215833237538	0.226247671430787	1.26513688348283	0.170653272759771	0.195836399377787	0.00699880086966865	1.26519855277533	-0.141454152454721	1.26519830572586	1.26549339411192	1.26129170150936	1.26070966233903	1.33819987234904	1.26708432167777	0.254257838703299	-0.312031167176384	1.27390006685797	1.26089764325084	1.2660150828068	1.28328351350282	-0.266339933036102	1.51578789976067	1.26372006536592	1.20788996704576	1.31111831965675
"CCL7"	0.998694636694648	-0.898989950122572	0.0660518774679273	0.996591570210309	-0.284504127678863	-2.15538930259052	1.04099552814495	0.213741688154223	-0.444608904077032	-2.15538930259052	0.297517414343867	1.11822309793786	-0.246856526157034	-1.52203753371551	1.00829285390348	-1.01684624415049	-2.15538930259052	-0.269555855092472	0.267894997651303	0.193652719773521	0.146495726893703	-0.248319160773555	0.137401956013976	0.087482643878917	0.665578371463085	1.01336343253784	1.23912721707909	0.290856505252027	-0.352088215492173	-2.15538930259052	1.02963825534932	-0.51550969496706	-0.83084783549005	0.414664374395558	-0.140916054176695	-2.15538930259052	1.01182704871817	1.00317223047962	-0.490476030561637	-1.73104162510519	0.531288638633143	1.00172659442536	0.987952494271145	-2.15538930259052	0.186633815986906	-2.15538930259052	-0.334081227061869	-0.0862713096620823	1.02972588079545	1.04937024412374	0.998039379176883	0.997327240064663	-1.40519416767984	1.06139504859635	0.398379298413342	1.00528697737519	0.998479474673588	-0.014841151014405	1.00131287745011	0.430693110289187	1.00808202395003	0.255694741088249	-0.378977069895	0.997902482663458	0.0868341290320107	1.00979782647499	0.992166485961442	0.208895574268189	1.09711199876203	-0.0679367428818516	-0.296530758289303	-0.125795529680079	-0.322535119811107	1.00079264213957	0.992803934990504	0.343062128034277	-0.363555243417696	0.997929753061895	1.04216881103983	1.09226497462741	1.06500661745872	0.979784791631975	0.0823496324287944	-0.286458286533195	0.998780785828572	0.985452149033173	1.01055190708393	-0.196991278427498	-0.628521573744909	-0.677509519249547	0.983886672089161	-0.181114702527962	1.07744430492981	0.341955506282478	0.279771073706108	0.985610282759755	1.26272801997915	0.457270283077019	1.02449307350878	0.540028681282636	1.01063938457818	-0.0594352550901491	0.175678194378995	0.497559364196758	1.07973485271481	1.02624060926431	0.935167241346335	-0.385797605202646	0.982735506974037
"AL365273.1"	0.16272357336295	1.11691887809407	-1.45275936090847	1.3004111466471	1.13731971747751	0.186621557480183	-0.0137999011062754	-0.945868509459343	1.17240400119009	-1.45275936090847	-0.15424272826176	1.13476319786052	-1.45275936090847	-0.940865923618577	0.400037161285363	1.14897670333105	0.0819581911811135	1.1175132776834	1.20490403994106	1.13890313705746	1.12436958892069	1.12789127680911	1.10739751067008	1.1490711070518	-1.45275936090847	-1.06168902387482	0.0244258861476019	-0.909097139247423	1.11650142937884	0.138710146908928	1.11142586874842	-1.45275936090091	-1.03668833423798	0.101642342786695	1.13823949991741	1.18063312979752	-0.322124283159059	1.21215475510565	-1.45275936090847	-0.918608733861433	-1.45275936090847	1.17281686830357	0.0916391859630913	1.12732022545863	1.18781733367529	0.407000613048942	-0.195917839677435	1.17846747190645	-1.45275936053006	-1.12595298634542	1.14321984711656	1.25311655808333	-1.45275936090847	-1.45275936090847	1.11588638350052	-1.45275936090847	-1.45275936090847	1.17902164519043	1.15443890309389	-0.322314793226594	-1.34901340968117	1.12008168787151	1.2021440566834	0.000306535674621795	1.13728201056373	0.27152083521661	1.24062549922709	1.44250056501511	1.29829504300892	0.522116933676996	-0.301958251120669	0.172991703708951	0.25690672135348	1.12193341511784	-0.227618561562966	-0.18881569174215	0.455550852411413	-0.16725215828161	1.22867681331211	0.618438729046278	0.0832507031735964	1.17511081935278	0.700320642945258	-0.102846625366049	-0.282926961788286	0.82740205109527	0.681708897587606	1.12655744361035	0.307053909897148	-0.363400056028524	1.11276472464329	0.275000043786174	-0.273805121855764	0.632445046823782	0.105549783452101	0.0883064817023249	1.20197644075491	-0.267714573172019	-0.220123827697226	1.14498969988556	1.1727819657553	1.25165193640873	1.16131645965987	0.334707328146083	1.15104513535267	-0.753470064629938	0.292018447147461	1.15433977636976	-1.34968276974608
"ACSL4"	-0.544655352455756	-0.683413987812252	-0.720229195371782	0.72326815872216	-0.16510719442476	0.0829017617930962	-0.954720489124119	0.0725581805988329	1.25286178890476	-0.785685944192257	-0.842351117702142	1.29530408188226	-0.0891218299623607	-0.982395139585581	0.988453370665814	-1.44060322517482	-0.0998760767019912	-0.153644476273037	-0.120991485673944	-0.173414989894912	-0.966669228725491	-0.69400575112628	1.22665545261229	-0.741106193984048	1.12290841277921	-1.22650382256409	1.29049185126506	0.890087768982529	0.0281023771170509	1.35726792697988	1.24203854780221	-0.634266675904085	-0.571406831804639	1.33295056920164	0.084053982193179	0.824185001420415	-0.843602434728011	1.13015691929003	0.0287095521955086	-1.32847673591675	-0.284211577876658	-0.556793853207275	1.1778010581342	0.721622985154988	0.126992268541075	-0.145718619946929	-0.806106748975916	0.00754458906086246	1.22869449360656	-0.0164130851931217	1.10210888715517	1.32793873168482	-0.0795054169731788	-0.593400485047457	1.14751243188911	0.201446140101952	1.37597297551663	1.1837752126103	0.0250680164366315	-0.938540889692025	0.41824764594295	0.553570346505285	1.37282975090159	-0.220146976018533	0.139758482087629	1.42330805438074	-1.27493047067106	1.83497969700527	1.15793608739135	0.159902217671627	0.909625953681896	-1.37077305737737	1.34855389684348	-0.580805248788537	-1.12320914329595	1.23137100000246	-0.675115358720843	-1.67625164581395	1.29506566629255	1.65819628635725	1.51957609500508	1.32399441925095	0.928852577635498	-1.14607201642077	-0.215665389852442	1.26241651138392	1.40290467860924	0.288104760460031	0.114345262218818	-1.10237053103602	1.17380974515613	1.39603007488077	0.23599988779043	1.34313238069024	-1.01896192870148	1.19999809546192	1.60094296969498	1.31641536522078	-0.566401208541915	1.27069567381584	1.38563339907286	-0.986913197681865	1.24435168028528	-0.0903404308671543	1.22443498777956	1.33351654411185	-0.123486508051777	0.0592835348588955	-0.00446626505400884
