"IS01"	"IS02"	"IS03"	"IS04"	"IS05"
"CD74__pos"	2.46059082460731	7.43528344122046	16.2139537798274	2.22044604925031e-16	2.22044604925031e-16
"CD86__pos"	1.88936184846189	2.52196577703855	19.9970408449278	2.22044604925031e-16	2.22044604925031e-16
"CEACAM4__pos"	0.303967413932865	13.6899987348675	13.5324313705639	3.05275984593041e-11	2.22044604925031e-16
"CEBPB__pos"	6.66965691249537	11.8081366792741	6.04313111640243	5.68354578702435	2.22044604925031e-16
"CEBPE__pos"	2.22044604925031e-16	6.53937247370415	9.33876434320686	2.22044604925031e-16	2.22044604925031e-16
"CFB__pos"	0.310329082449975	15.5353215135563	6.21424849528856	8.77928179862525	2.22044604925031e-16
"CHST13__pos"	2.04756182311121	9.43068844029548	8.97664153119541	9.10364248016828	2.22044604925031e-16
"CISD3__pos"	6.3739297189361	17.9259087198378	5.57049383528883	0.294843634254883	2.22044604925031e-16
"CLEC5A__pos"	25.3240620725532	5.21712648338956	0.837369165842654	2.22044604925031e-16	1.40209181836937e-07
"CLEC7A__pos"	6.98124580084567	4.25671538524282	14.5237474910175	2.22044604925031e-16	2.22044604925031e-16
"CNDP2__pos"	2.74524440423195	4.01971008641186	13.1585285373867	4.57941792044204	1.73507469275823
"COPS6__pos"	13.5299505990572	11.9609118245279	1.66830527518624	0.337770273927149	2.31042408667841
"CORO7__pos"	1.76788647070104	1.57522958295423	16.2787622019723	4.25607780195043	1.51774890382947
"COX14__pos"	1.31706485486749	17.2175252761731	4.91505052629484	5.46032618178059	1.34035786675327
"CR1__pos"	0.600971088035903	1.44225382358643	13.4882541247576	12.0602224096882	2.22044604925031e-16
"CSF1R__pos"	2.22044604925031e-16	3.24168119450197	19.150136323135	3.1137493903785	2.22044604925031e-16
"CSF2RA__pos"	2.51964597511847	6.44395682372859	17.2916767915121	2.22044604925031e-16	2.22044604925031e-16
"CSTA__pos"	2.44556010094467	10.69295286898	13.7502708493596	2.22044604925031e-16	6.21854043556914e-08
"CTD.2192J16.22__pos"	2.22044604925031e-16	19.1563427060207	5.70009447539723	4.92501382809064	0.536198131011508
"CTSB__pos"	12.109491237391	5.06602259258896	10.7637701292093	2.22044604925031e-16	2.22044604925031e-16
"CTSD__pos"	9.17609704162635	7.62869402180881	10.9333023378055	2.22044604925031e-16	2.22044604925031e-16
"CTSL__pos"	11.1031454872131	6.89706512232395	8.53345995415813	1.87403834819073	2.22044604925031e-16
"CYBB__pos"	2.22044604925031e-16	1.39168652798245	20.0940740665376	4.32427389922919	2.22044604925031e-16
"CYFIP1__pos"	7.3913501629295	2.22044604925031e-16	8.14474580202888	4.50742428010134	5.35303601942651
"CYTH4__pos"	2.22044604925031e-16	7.86735002619078	18.2545696593695	8.87009515244714e-12	2.22044604925031e-16
"DBNL__pos"	9.49159737981285	4.76289903835552	11.2257315260228	1.68335445804734	2.22044604925031e-16
"DDO__pos"	8.53000838939859	3.04307687542233	8.4564698338259	8.81149544779493	0.604042501300271
"DLEU7__pos"	10.1466528138226	2.22044604925031e-16	11.4853328817645	2.22044604925031e-16	4.05260601526793
"DOK2__pos"	2.22044604925031e-16	7.58663665742327	17.3196913253327	1.19888409473424	2.22044604925031e-16
"DPEP2__pos"	2.22044604925031e-16	3.16445685679696	19.0437623659578	3.78650297822767	0.130083327915659
"DPP7__pos"	2.22044604925031e-16	19.152142598882	7.24745830083427	1.39995650936879	1.58629961625046
"DUSP3__pos"	4.40539541967666	11.7239945579072	9.40452938011893	2.94734148949674	0.34504994308955
"EIF5AL1__pos"	5.738362999349	14.5086613214111	2.38733916226366	3.07036913652102	3.94768341153439
"ENDOD1__pos"	9.78823506817804	2.22044604925031e-16	4.09195203146654	12.2494307303609	3.22734663226954
"ERGIC3__pos"	4.32711997251315	15.2838532681904	2.22044604925031e-16	2.22044604925031e-16	8.16726769403604
"F13A1__pos"	2.22044604925031e-16	3.67877470290522	8.78361738769341	17.874077687866	2.22044604925031e-16
"FAM187A__pos"	13.8239079027882	7.04940306855604	3.97499012626634	2.38921925237145	1.69128065959298
"FAM195A__pos"	3.3087172252299	16.3667739817143	5.42413896731287	2.22044604925031e-16	3.32266252091703
"FAM49B__pos"	11.6860207350942	2.22044604925031e-16	14.3886422838431	2.22044604925031e-16	2.22044604925031e-16
"FCER1G__pos"	2.22044604925031e-16	7.42629317500499	18.1198373555629	2.22044604925031e-16	2.22044604925031e-16
"FCGR1A__pos"	1.03114334400717	10.5848629489157	15.0473593643767	2.22044604925031e-16	2.22044604925031e-16
"FCGR3A__pos"	7.12006051973413	5.63701249069166	13.6065282792453	2.22044604925031e-16	2.22044604925031e-16
"FCGRT__pos"	2.22044604925031e-16	8.45386650549834	9.29262341411502	12.2155535074594	2.22044604925031e-16
"FCRLB__pos"	7.15821461320781	1.72919761476576	9.40141712274384	11.7121874410362	0.017482204958734
"FFAR4__pos"	4.21675784476471	3.96056768514843	15.4126254295257	2.5942851127289	0.691618120072693
"FIS1__pos"	4.42813721454463	16.2283828967527	3.42123348634466	1.72837657971452	2.64345267852224
"FLVCR2__pos"	8.29567342057502	2.59085293389921	13.2325456278294	2.94438306168281	2.22044604925031e-16
"FPGS__pos"	3.11241733782142	11.2443647535158	7.41947201886059	2.22044604925031e-16	4.856422391727
"FTL__pos"	0.639944987258237	10.4992472647701	11.688949896009	5.50251432777353	2.22044604925031e-16
"FUCA1__pos"	2.22044604925031e-16	0.631350419079932	15.9146135386316	9.60251600275366	0.511710629037667
"GLMP__pos"	5.28791794659511	11.3312618173118	4.56563273650205	7.60484634154058	1.49591477444261
"GM2A__pos"	7.83895439668898	2.39900796463131	13.2742092554828	2.22044604925031e-16	2.21316009108115
"GMFG__pos"	2.22044604925031e-16	9.27699344893976	14.6421279178705	3.25982025920372	2.22044604925031e-16
"GNA15__pos"	2.22044604925031e-16	10.2648816437199	16.2440990363632	0.00363356852525659	2.22044604925031e-16
"GNAI2__pos"	10.0509611610122	2.22044604925031e-16	12.0054245832134	5.33461093730235	2.22044604925031e-16
"GPR137B__pos"	16.4364205365492	2.22044604925031e-16	8.52594595402566	4.92496592133524e-06	1.61849999305538
"GPR155__pos"	1.06391525437161	2.22044604925031e-16	14.8695500791957	2.24557327162071	4.87397586815606
"GPR34__pos"	2.22044604925031e-16	2.22044604925031e-16	15.9930301717544	11.8838982301561	2.22044604925031e-16
"GPR82__pos"	4.97265351674689	2.43679536725435	13.4714134775591	6.3831218886099	0.63113306089938
"GPR84__pos"	8.38532343729036	8.14710043464306	10.8691982368684	2.22044604925031e-16	2.22044604925031e-16
"GPSM3__pos"	0.190677779839276	3.84887248418046	19.5738556311546	2.22044604925031e-16	0.832214504406266
"HAMP__pos"	8.00830110324938	10.1608923016951	10.152966261533	4.2064578183923e-09	0.0232312818110695
"HAVCR2__pos"	1.43847534211096	4.04221573929055	18.9721317084187	2.22044604925031e-16	2.22044604925031e-16
"HCST__pos"	2.22044604925031e-16	9.64646295479226	15.6693684367054	1.28749878979089	2.22044604925031e-16
"HEATR3__pos"	5.08666268282808	2.22044604925031e-16	13.3240613102453	0.989695171430445	4.22574445859688
"HGF__pos"	16.5189398435156	1.96839294009407	2.87881255255889	4.34049037086222	2.632947905215
"HK3__pos"	0.139681316083832	13.0623817400054	14.407947544741	2.22044604925031e-16	2.22044604925031e-16
"HLA.DMA__pos"	1.72704979563178	6.56668759440571	17.1137787586798	2.22044604925031e-16	2.22044604925031e-16
"HLA.DRA__pos"	7.21091761831541	4.33424106874266	14.4461094857514	2.22044604925031e-16	2.22044604925031e-16
"HMBS__pos"	9.64143893505328	4.92189301227216	5.20276843450809	2.22044604925031e-16	6.31258494942706
"HSPBAP1__pos"	10.8260185381537	2.49821218950566	8.95185923121486	2.12745414659552	2.70684416335962
"HTRA3__pos"	0.120631061022301	9.68165079399756	3.66713934376925	18.7575569532712	2.22044604925031e-16
"IER3__pos"	19.3770400633354	2.28792486432968	3.2797174284383	2.22044604925031e-16	3.17588737727238
"IFI30__pos"	3.3593658350589	9.35592324814018	14.4198659375833	2.22044604925031e-16	2.22044604925031e-16
"IFITM10__pos"	16.0439583098208	7.25674744156431	0.830176006077041	3.4629663198404	2.22782783104063
"IFITM3__pos"	3.37390632756376	12.9804383911209	6.72609505708289	7.13624005849804	2.22044604925031e-16
"IFNAR2__pos"	10.4763162447522	2.19964762098579	10.2826990083368	3.64288141425436	0.763278038447888
"IGFBP6__pos"	2.39282003428019	10.6975657384135	3.10403141498525	16.0954942436892	2.22044604925031e-16
"IGSF6__pos"	0.33717401998582	4.75145212461501	18.7854723421859	1.82130666871085	2.22044604925031e-16
"IL10__pos"	4.9417065129687	0.480130120391523	15.277381139108	5.47875187018984	2.22044604925031e-16
"IL2RA__pos"	2.09669565696034	2.89312311977053	15.0731788833802	6.67833551424834	2.22044604925031e-16
"IL6__pos"	7.76595931009131	7.55340186068557	6.11572062315178	5.39961503162365	1.7899708821172
"IRAK2__pos"	19.937750277228	2.22044604925031e-16	6.052128679127	2.97996489438555	2.22044604925031e-16
"ISCA2__pos"	9.04891747112749	5.81179369912853	7.35440886862812	2.85733736739151	2.54726695547003
"KCNJ5__pos"	2.22044604925031e-16	2.22044604925031e-16	15.5509658313933	10.0763578045971	0.531058877089342
"KMO__pos"	3.33166624384828	5.15269526980772	17.5283388451752	2.22044604925031e-16	2.22044604925031e-16
"LAT2__pos"	0.534169717570841	7.47049727217397	17.7328739127527	2.22044604925031e-16	2.22044604925031e-16
"LILRA2__pos"	2.22044604925031e-16	7.79278385539747	15.6851195712389	3.60811030658597	2.22044604925031e-16
"LILRA5__pos"	4.23652839413062	8.39187735059494	11.7481339328079	3.58534115853179	2.22044604925031e-16
"LILRB1__pos"	1.34227950358142	2.4568397434382	19.7281260840874	1.47481065415112	2.22044604925031e-16
"LILRB3__pos"	1.78544491399067	8.72251937160806	15.602925009235	0.281217454085373	2.22044604925031e-16
"LILRB5__pos"	2.22044604925031e-16	3.36343687237545	11.6342919806921	13.585123954178	2.22044604925031e-16
"LPAR6__pos"	2.22044604925031e-16	2.22044604925031e-16	12.1192622740177	14.4082587367904	1.57830003625546
"LPXN__pos"	13.8140942414986	2.17912710945767	11.0361215062601	2.22044604925031e-16	2.22044604925031e-16
"LRRC25__pos"	2.22044604925031e-16	1.71538280110663	20.0669593464642	3.0965620088379	2.22044604925031e-16
"LSM8__pos"	18.7679779131409	2.51671509259126	5.27643188166166	2.9254779656237	2.22044604925031e-16
"LST1__pos"	2.22044604925031e-16	9.69962505479159	16.8356120960351	2.22044604925031e-16	2.22044604925031e-16
"LY86__pos"	2.22044604925031e-16	4.77316932597884	20.3000132933461	2.22044604925031e-16	2.22044604925031e-16
"LYL1__pos"	0.223041717943889	8.80078221581594	13.9240601726359	5.19951981237409	2.22044604925031e-16
"M1AP__pos"	0.198158662256761	0.996966687029543	14.5909473550703	5.95294073644182	3.64156296983464
"MCOLN1__pos"	2.22044604925031e-16	15.1942986626785	6.06219185579771	10.2820386678837	0.0785418668605788
"MEFV__pos"	1.62092849292433	5.78140496655622	15.6472783414591	2.22044604925031e-16	2.81586383287417
"METTL7B__pos"	2.60103988783278	4.59892454529863	12.2149405249998	8.36113337674659	0.36966991117568
"MGAT4A__pos"	2.22044604925031e-16	2.22044604925031e-16	18.9834044751604	3.36683831460885	2.04685790261202
"MGST1__pos"	8.66064794884549	2.50047261703626	5.02285538135512	14.3981718484283	2.22044604925031e-16
"MKNK1__pos"	3.72154105853973	0.45176585888857	11.7998704158448	7.620545412156	2.58604849180512
"MPP1__pos"	0.816521013218011	6.73647473476277	16.6431430710193	1.31402987801954	2.22044604925031e-16
"MRPL24__pos"	6.65817950631648	15.671047591754	3.23851953073446	0.642788446554987	2.91708791577799
"MS4A4A__pos"	2.22044604925031e-16	3.51319212064357	17.2043564187507	5.90433376174597	2.22044604925031e-16
"MS4A6E__pos"	3.87701938341315	4.72766580455406	13.259050184591	1.61335739993302	2.22044604925031e-16
"MT1E__pos"	12.835793764589	9.10880497140439	5.51416273711444	2.22044604925031e-16	0.977690868619536
"MT1X__pos"	10.9152651852044	11.0213599583134	4.45970890079398	2.58407321963061	1.22285976609496
"NAGK__pos"	1.06087574944574	8.91697662171094	14.4941633284335	2.22044604925031e-16	1.70611127081494
"NAGPA__pos"	7.11327252916556	10.1478388733535	10.2140870957848	0.124067776665675	2.22044604925031e-16
"NAPA__pos"	7.37922520844744	10.1160181718249	6.40114607275124	5.95066388900289	2.22044604925031e-16
"NCF1__pos"	2.22044604925031e-16	4.77194676561949	18.4929526499855	1.52139961834236	2.22044604925031e-16
"NCF4__pos"	2.22044604925031e-16	7.92356511759358	17.9375560373439	0.748339153139056	2.22044604925031e-16
"NCKAP1L__pos"	2.22044604925031e-16	2.11235692324147	22.6136690341973	2.22044604925031e-16	2.22044604925031e-16
"NDUFA12__pos"	17.3444111112217	4.24799985755076	4.93488446391878	1.26461021506874e-07	1.67279993376373
"NDUFA2__pos"	0.144838120409962	19.3950109017679	5.38388783300886	3.98382666535369	1.05392747499448
"NDUFS6__pos"	9.76757986853227	16.2159309199118	0.536638766578896	2.2756809696416	2.26400280392583
"NECAP2__pos"	6.05976818397929	4.97406823792564	13.2535099891528	3.24303650649381	2.22044604925031e-16
"NEDD8__pos"	14.826128311047	12.0805453334961	3.41298489269959	2.22044604925031e-16	0.283624641771856
"NEURL2__pos"	0.32346228677429	10.4850567175952	7.13818412305594	10.3607596684945	1.74719631819427
"NIM1K__pos"	20.7400479731568	0.779787265919506	1.07949859239876	5.43574120645646	1.8386310873176
"NINJ1__pos"	1.55680219016972	7.49614925312611	13.5212182914148	5.27207623384141	2.22044604925031e-16
"NLRC4__pos"	2.22044604925031e-16	5.93119013286161	19.2041692207555	0.551970759072753	2.22044604925031e-16
"NLRP3__pos"	2.44039736875351	1.27014120907259	18.1032201359815	4.28977645797038	2.22044604925031e-16
"NMB__pos"	19.4661314405775	7.87786912087336	1.80237727928207	0.963368670027425	2.22044604925031e-16
"NPM2__pos"	2.22044604925031e-16	4.95497046214189	5.78916565587726	8.45109188906541	7.11290621538004
"NUDT22__pos"	5.7010498132062	16.4475404867986	5.14359916995211	2.22044604925031e-16	2.10495294907973
"OSCAR__pos"	10.5899946689742	10.1873853315067	8.43201610550016	2.22044604925031e-16	2.22044604925031e-16
"PDGFB__pos"	0.582577769291728	0.0718552912388305	8.62323982905596	15.3642290853099	3.33864941389231
"PDLIM4__pos"	23.4874989965119	3.14880470451751	1.26696926663328	3.27411515201429e-11	1.53237265028144
"PET117__pos"	14.3336061130784	1.69522238838578	3.00203068870874	2.22044604925031e-16	6.89165197999179
"PFDN2__pos"	19.3936146426294	3.4236687752982	2.86012336779475	0.356627471093342	2.56618636553142
"PFKFB3__pos"	14.7607483502522	2.22044604925031e-16	6.74200106498233	3.63748394298813	1.96102181603704
"PFKL__pos"	5.75542086119905	9.14897643452644	2.96370884881785	1.42779202905381	7.35041466560688
"PIGB__pos"	2.22044604925031e-16	13.1848323071554	8.20790685339165	2.22044604925031e-16	5.23121464629265
"PIH1D3__pos"	7.35016259763156	7.9933608494266	4.12143762391169	0.4691910713005	2.22044604925031e-16
"PILRA__pos"	2.22044604925031e-16	6.22784401946345	18.2841346550795	0.79880425181709	2.22044604925031e-16
"PLA2G15__pos"	3.6642437537553	5.22247688141283	14.6857537206429	3.01896248197676	2.22044604925031e-16
"PLA2G2C__pos"	2.30464981552339	2.22044604925031e-16	4.81198548198653	2.22044604925031e-16	2.22044604925031e-16
"PLB1__pos"	2.22044604925031e-16	1.66913686343884	17.0363056634112	7.40325921196118	0.228757704516993
"PLCB2__pos"	2.22044604925031e-16	6.33489319054129	17.3653097439214	2.22044604925031e-16	1.43576778681468
"PLEKHO2__pos"	2.22044604925031e-16	4.31105400299497	13.9034797146534	8.84654038081649	0.638787760876308
"PNPLA6__pos"	6.138866028136	18.150486294344	4.19350762813849	2.85869930737996	2.22044604925031e-16
"POLR2I__pos"	8.74007876110526	14.4882525796463	0.524419869306429	0.00167157803018553	5.12868180768761
"PPM1N__pos"	1.31540898920594	7.41521330436556	11.1250595084919	4.59456670425531	2.6579331088494
"PPP1R18__pos"	12.5032654102112	3.21009036450638	9.41206041574681	3.44727996593434	2.22044604925031e-16
"PRAM1__pos"	0.128503176244694	7.42875292557676	13.264253341837	8.95583798271786e-08	3.86629354093142
"PRDX1__pos"	8.10774644593748	13.0573347856081	8.18560711359532	2.22044604925031e-16	2.22044604925031e-16
"PRNP__pos"	12.0461905479891	2.22044604925031e-16	4.41588562548442	8.03172129427692	3.73927776850935
"PTAFR__pos"	1.43822581826945	2.47384846478435	20.8328724441209	2.22044604925031e-16	2.22044604925031e-16
"PTCRA__pos"	1.37556607342847	10.1077986534583	16.1211395414126	2.22044604925031e-16	2.22044604925031e-16
"PTPN2__pos"	4.23548070370992	4.67093379382281	12.2676710609188	2.22044604925031e-16	3.89095640416205
"PTPN6__pos"	2.22044604925031e-16	7.57197919826803	17.5560418203023	2.22044604925031e-16	0.331098691037764
"PTPRJ__pos"	4.39743600510604	2.22044604925031e-16	18.1044814051699	2.22044604925031e-16	2.06403054147139
"PYCARD__pos"	2.22044604925031e-16	14.6450335803494	12.5123946013909	2.22044604925031e-16	0.622213372602886
"RASGRP4__pos"	2.22044604925031e-16	4.17463379452918	17.1927944372818	5.44030717967718	2.22044604925031e-16
"REEP4__pos"	11.1729315495348	8.70457232934514	7.08395152383196	2.22044604925031e-16	1.67484417189826
"RENBP__pos"	2.22044604925031e-16	10.7942937524118	13.7072696796959	3.44009352434854	2.22044604925031e-16
"RNASE1__pos"	2.22044604925031e-16	9.14154455597419	8.91119073532046	11.8293729685157	2.22044604925031e-16
"RNASE3__pos"	1.14655158405813	13.8188355516129	9.8779208441749	5.3005250039038	2.22044604925031e-16
"RNASE6__pos"	2.22044604925031e-16	8.7289428615419	17.9504201256836	2.22044604925031e-16	2.22044604925031e-16
"RNF135__pos"	2.22044604925031e-16	1.43749865479477	13.0989229560577	7.47203948281021	3.48180569286052
"RP11.514O12.4__pos"	2.22044604925031e-16	11.2141523947231	11.7520213567135	4.35333378327285	0.44453573814273
"RPS6KA1__pos"	0.939302198364166	3.45201783008125	18.623278069261	2.22044604925031e-16	1.62260551496197
"RUVBL1__pos"	12.4808511383024	6.64965888947103	2.9595350295782	2.22044604925031e-16	4.98397611293412
"S100A6__pos"	13.6758950878494	11.8227188792989	2.90236662528843	2.37411957458645	0.394733915413296
"SAAL1__pos"	13.9685829800016	7.67144448831707	2.18533306388913	2.22044604925031e-16	4.30491195496238
"SAMHD1__pos"	6.55897330664516	1.5009917999321	13.5857037075728	4.72162688103948	2.22044604925031e-16
"SAT1__pos"	6.09044155802005	2.88967453920751	11.9102211860751	3.95855301714221	1.8992860284241
"SCIN__pos"	4.02662215806829	0.193320408229543	7.75630224286513	15.9461251142975	1.08820488758285
"SCN1B__pos"	2.22044604925031e-16	6.80535789613018	8.71057527314651	11.1126290403987	2.05338436161283
"SDC4__pos"	17.5401297321133	3.44020812896405	3.64526287974464	1.2551657961515	1.76004101856085
"SDSL__pos"	2.22044604925031e-16	17.5272813576394	8.54503585282257	2.22044604925031e-16	2.49142418898864
"SEC14L2__pos"	22.0278079296162	2.22044604925031e-16	3.16164148316742	2.13836412489884	1.5451596425255
"SEMA4B__pos"	15.0808315282238	0.0113707553354648	4.91176129494684	2.22044604925031e-16	5.87613195189513
"SEP15__pos"	15.4894962260333	2.22044604925031e-16	3.62422116678499	8.48087203663921	2.18465858330901
"SERPINA1__pos"	5.07901871622396	6.45425510552936	14.1235907099805	0.798845090560897	2.22044604925031e-16
"SH2B2__pos"	13.7705809622316	1.40666204010693	8.17138668421537	2.91798315356111e-13	3.0652735038355
"SIGLEC1__pos"	2.22044604925031e-16	8.50211513902112	13.5489968100806	6.344330409755	2.22044604925031e-16
"SIGLEC14__pos"	2.22044604925031e-16	4.41907191893249	19.0883483604939	0.454227827149544	2.22044604925031e-16
"SIGLEC7__pos"	0.8498600617939	6.30151555483621	18.1358556404143	0.0858758839641097	2.22044604925031e-16
"SIGLEC9__pos"	1.3113183334427	7.62553595371433	16.8514248955027	2.22044604925031e-16	2.22044604925031e-16
"SIRT7__pos"	11.5215615539309	6.39968301364658	9.04592197821616	1.64878405637419	0.248064050954299
"SLC11A1__pos"	13.5192189423729	6.49552667020852	6.84118412095966	1.93726405179735	2.22044604925031e-16
"SLC12A5__pos"	2.22044604925031e-16	12.8688898304011	10.0524467288812	0.0834708502379098	3.9442875070997
"SLC12A9__pos"	6.20052474082019	2.22044604925031e-16	11.6581622944751	0.00163530673541499	6.02693457945858
"SLC15A3__pos"	2.22044604925031e-16	6.29560077273967	17.9392725790608	0.405867084179289	2.22044604925031e-16
"SLC20A1__pos"	26.2311270959127	2.22044604925031e-16	3.16342159400177	2.22044604925031e-16	2.22044604925031e-16
"SLC25A5__pos"	18.1324154883931	5.62639507036999e-12	7.27085538945625	2.22044604925031e-16	1.68298420565333
"SLC37A2__pos"	5.81477018004818	3.10688409129875	15.1559469463053	2.70841714933583	2.22044604925031e-16
"SNX8__pos"	12.0279267124968	8.59020725531678	5.99997655475139	0.390000023610389	1.62640337646634
"SOD1__pos"	8.32605440386452	11.8521425701263	4.64512617435616	1.96533661560308	2.4344130455076
"SPP1__pos"	16.4483436294219	2.57245595408587	2.9662713200945	4.61026118004446	0.380679912735267
