"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"State"	"MaxFC"	"InitialState"
"NOL11"	"NOL11"	0.212032601968049	0.532525261344573	-0.564164831173479	-0.389539465098794	0.320918069176921	"S02"	0.532525261344573	"IS02"
"TMEM109"	"TMEM109"	0.237336500308205	0.511000308598952	0.262226651688805	0.298439991182855	-0.823290023338935	"S02"	0.511000308598952	"IS02"
"AVPI1"	"AVPI1"	0.407791155196151	0.507080977842175	0.354542420169431	-0.142090425369232	-0.721257472476653	"S02"	0.507080977842175	"IS02"
"SLC17A9"	"SLC17A9"	0.260336239168295	0.487140529792088	0.245516377616576	-0.0801430601508213	-0.569741600120609	"S02"	0.487140529792088	"IS02"
"PFKL"	"PFKL"	0.0818140230087473	0.466472486946485	-0.138098672596231	-0.260261754210949	-0.0118816721856639	"S02"	0.466472486946485	"IS02"
"PPP1R35"	"PPP1R35"	0.367750067752593	0.460527407316794	-0.137624062656278	-0.741511997375154	0.126774853666332	"S02"	0.460527407316794	"IS02"
"HMBS"	"HMBS"	0.105038712683268	0.432228959609129	0.101147322505037	-0.817418601816576	0.14242468931313	"S02"	0.432228959609129	"IS02"
"ARPC1A"	"ARPC1A"	0.407205883096181	0.424968918956669	0.0620615647042578	0.0779958373223651	-0.568237664687413	"S02"	0.424968918956669	"IS02"
"CAPS"	"CAPS"	-0.188895771005944	0.355212444973886	0.170746919771319	0.180969424862951	-0.335717199909268	"S02"	0.355212444973886	"IS02"
"C9orf50"	"C9orf50"	-0.143698283946383	0.345144582461569	0.0955486806098202	-0.346234770472331	0.0415534936480204	"S02"	0.345144582461569	"IS02"
"TMUB1"	"TMUB1"	0.142220198109352	0.314252185914333	0.152979375554677	-0.498388237616692	-0.064066334600466	"S02"	0.314252185914333	"IS02"
"MYO1F"	"MYO1F"	-0.0379317574066184	0.514908806350891	1.74498040619791	-0.567588615898906	-1.37488369102629	"S03"	1.74498040619791	"IS03"
"IRF5"	"IRF5"	-0.481113722862878	0.302933749099164	1.70655600200148	-0.383633124108684	-1.08416390965998	"S03"	1.70655600200148	"IS03"
"NCKAP1L"	"NCKAP1L"	-0.0647962061513161	0.311439757277964	1.70526713845541	-0.319151096781858	-1.37547860049913	"S03"	1.70526713845541	"IS03"
"LAIR1"	"LAIR1"	-0.0562777502055527	0.441667489344259	1.68756458340411	-0.222705627666295	-1.49542345872608	"S03"	1.68756458340411	"IS03"
"PIK3R5"	"PIK3R5"	0.0521441237224093	0.0464827196533921	1.67548298365049	-0.185899939012627	-1.36425558039593	"S03"	1.67548298365049	"IS03"
"VAV1"	"VAV1"	-0.452207953183377	0.623850775119124	1.64921938127703	-0.0627728086499359	-1.42557894415869	"S03"	1.64921938127703	"IS03"
"WAS"	"WAS"	-0.11846225191811	0.686440306794369	1.64563303341387	-0.240590466694473	-1.54065408111664	"S03"	1.64563303341387	"IS03"
"ARRB2"	"ARRB2"	-0.158093872547812	0.436771938069009	1.6325554679838	-0.235178626153757	-1.37767244865874	"S03"	1.6325554679838	"IS03"
"PARVG"	"PARVG"	-0.188375015898145	0.703457235789688	1.63083722065188	-0.599599031117229	-1.26761734149363	"S03"	1.63083722065188	"IS03"
"C3AR1"	"C3AR1"	-0.118233340696134	0.251753518170411	1.62682394142513	-0.0277353646870847	-1.43050036889878	"S03"	1.62682394142513	"IS03"
"CD4"	"CD4"	-0.0191526274823382	0.515459368364311	1.62498235621377	-0.0589335217488249	-1.60708185852186	"S03"	1.62498235621377	"IS03"
"GPR65"	"GPR65"	-0.0141271990615488	0.198921693097658	1.62309065146561	-0.182947762010801	-1.36265151113127	"S03"	1.62309065146561	"IS03"
"RBM47"	"RBM47"	-0.0336628035191882	0.151820570396471	1.61390637950415	0.103328027631068	-1.50014420713958	"S03"	1.61390637950415	"IS03"
"GPSM3"	"GPSM3"	-0.390466168989261	0.639037699372692	1.6136606320191	-0.377080402005641	-1.24038106771059	"S03"	1.6136606320191	"IS03"
"MNDA"	"MNDA"	0.0429795201804827	0.611992446024961	1.6116254495634	-0.381961427856511	-1.47841835955384	"S03"	1.6116254495634	"IS03"
"TLR2"	"TLR2"	0.270019679001285	0.116257785071669	1.60813977924705	-0.559002048405069	-1.23609800121758	"S03"	1.60813977924705	"IS03"
"HCK"	"HCK"	-0.151546118479594	0.644664218827176	1.60528016863695	-0.132620511872433	-1.53316682016355	"S03"	1.60528016863695	"IS03"
"PIK3AP1"	"PIK3AP1"	0.0602892056189071	-0.0524996926037132	1.60338580009207	0.154328489284773	-1.47146796868673	"S03"	1.60338580009207	"IS03"
"MS4A6A"	"MS4A6A"	-0.211312053216166	0.590432556295493	1.60103541205246	0.0441337297054836	-1.57769831036039	"S03"	1.60103541205246	"IS03"
"IGSF6"	"IGSF6"	-0.283438176720071	0.592278605897748	1.59874834493348	-0.134567429567126	-1.42047481451085	"S03"	1.59874834493348	"IS03"
"IL10RA"	"IL10RA"	-0.115046508778307	0.20907304190182	1.59770370941012	0.158920727618082	-1.5035785474956	"S03"	1.59770370941012	"IS03"
"PTAFR"	"PTAFR"	0.124989230663549	0.360371615459643	1.59367412118016	-0.310070733374859	-1.42462882502229	"S03"	1.59367412118016	"IS03"
"ITGB2"	"ITGB2"	0.0324202136400426	0.75718788237626	1.59350224708615	-0.528264014375333	-1.44046091357089	"S03"	1.59350224708615	"IS03"
"ARL11"	"ARL11"	-0.0360609606683035	0.394431801954205	1.58795458159416	-0.0469538892150284	-1.50924899593532	"S03"	1.58795458159416	"IS03"
"SELPLG"	"SELPLG"	0.060729925736168	0.775893601545137	1.58707049537396	-0.51440083461389	-1.47045304631781	"S03"	1.58707049537396	"IS03"
"TLR7"	"TLR7"	-0.168167988144728	-0.0216469959469914	1.58589132118363	0.27246437785698	-1.41232703688308	"S03"	1.58589132118363	"IS03"
"ADAP2"	"ADAP2"	-0.37432753390162	0.285405136759078	1.58020642909679	0.230236539277964	-1.42042485253695	"S03"	1.58020642909679	"IS03"
"RPS6KA1"	"RPS6KA1"	-0.140067706164184	0.238521954086337	1.57386091135203	-0.739390218668275	-0.913616723853802	"S03"	1.57386091135203	"IS03"
"CYBB"	"CYBB"	0.0458750022360995	0.0959647733808974	1.56623126797063	0.0559554176154498	-1.44717351039256	"S03"	1.56623126797063	"IS03"
"CSF3R"	"CSF3R"	0.148592060240313	0.636653536712632	1.56265046409975	-0.407632025626613	-1.49608372573117	"S03"	1.56265046409975	"IS03"
"LY86"	"LY86"	-0.00572673072262318	0.591892221337302	1.55826267748969	-0.129765879723339	-1.55359582947771	"S03"	1.55826267748969	"IS03"
"LILRB2"	"LILRB2"	0.154015917415726	0.485152739601603	1.55536589738284	-0.237079419572149	-1.52142662090269	"S03"	1.55536589738284	"IS03"
"NPL"	"NPL"	0.104231491562743	0.329906700553622	1.55470646091406	-0.0678566332722482	-1.51683787440817	"S03"	1.55470646091406	"IS03"
"SPI1"	"SPI1"	-0.0164367125967677	0.854675113990542	1.55433697977191	-0.30685195006273	-1.57015438681167	"S03"	1.55433697977191	"IS03"
"MGAT4A"	"MGAT4A"	-0.294556725429385	-0.207663195336309	1.55337502168846	-0.0931336575728977	-0.979354996076421	"S03"	1.55337502168846	"IS03"
"LILRB1"	"LILRB1"	0.181006053680146	0.249409555992274	1.55198085051367	-0.145393597983716	-1.46834916990076	"S03"	1.55198085051367	"IS03"
"LGALS9"	"LGALS9"	-0.39901403081306	0.429285343192439	1.5511979749688	0.016060722510913	-1.3210283891591	"S03"	1.5511979749688	"IS03"
"PTPRJ"	"PTPRJ"	-0.010821601457907	-0.0942041280282618	1.54602601392219	-0.474976465175417	-0.958864959182218	"S03"	1.54602601392219	"IS03"
"SIRPB2"	"SIRPB2"	0.41798544598865	-0.0751794984964322	1.54595868981525	-0.0730482547456415	-1.47843240059654	"S03"	1.54595868981525	"IS03"
"CCR1"	"CCR1"	0.109386104058065	0.211380081884468	1.54554526255807	-0.179237936134115	-1.37882030559849	"S03"	1.54554526255807	"IS03"
"RASSF4"	"RASSF4"	0.120336566574905	0.378968809883688	1.53857553688146	-0.401255901031378	-1.32686720026675	"S03"	1.53857553688146	"IS03"
"MARCH1"	"MARCH1"	0.005590900349984	-0.135428726188054	1.53603290553169	0.166053944711591	-1.34533774484233	"S03"	1.53603290553169	"IS03"
"SYK"	"SYK"	0.0474462125546001	0.36216489804258	1.53535095929183	0.00711346803721542	-1.53129210701015	"S03"	1.53535095929183	"IS03"
"LRRC25"	"LRRC25"	-0.111113241165048	0.354095567512482	1.53477901532124	0.0497571686796471	-1.45955557381614	"S03"	1.53477901532124	"IS03"
"ALOX5"	"ALOX5"	0.256136776050213	0.216379545933815	1.53156804435917	-0.224315489325218	-1.42799583990535	"S03"	1.53156804435917	"IS03"
"LILRA1"	"LILRA1"	0.189569103771845	0.0213423974539675	1.53070428014146	-0.0441049206404678	-1.39925186940933	"S03"	1.53070428014146	"IS03"
"C1orf162"	"C1orf162"	-0.0216426768165538	0.662958761025931	1.5273106340578	-0.173448623348198	-1.52756752922804	"S03"	1.5273106340578	"IS03"
"DPEP2"	"DPEP2"	-0.256005219185397	0.396807797583922	1.52582800071966	0.0819708956974201	-1.4089709883987	"S03"	1.52582800071966	"IS03"
"TRIM14"	"TRIM14"	-0.128397855188135	0.174838448671945	1.52485228822374	-0.382614946964485	-1.0717180311954	"S03"	1.52485228822374	"IS03"
"SLCO2B1"	"SLCO2B1"	0.0151090595350449	0.274322983640056	1.51931364523898	0.204528495216623	-1.5774326536808	"S03"	1.51931364523898	"IS03"
"FERMT3"	"FERMT3"	-0.336087827738305	1.01748561406359	1.51888036095751	-0.373056175811295	-1.39421902283831	"S03"	1.51888036095751	"IS03"
"FAM49B"	"FAM49B"	0.477726089855185	-0.615907890434248	1.51219983987005	-0.853425479278689	-0.704263134750464	"S03"	1.51219983987005	"IS03"
"CD86"	"CD86"	0.351818184401213	0.526133832538405	1.51097753841519	-0.223173980261885	-1.63143079840312	"S03"	1.51097753841519	"IS03"
"AIF1"	"AIF1"	-0.383319185700322	1.03395311618842	1.50689862161507	-0.137633666719906	-1.51416112585028	"S03"	1.50689862161507	"IS03"
"PTPN6"	"PTPN6"	-0.406053078140612	0.914527050206403	1.50209736152082	-0.295010071369714	-1.33363351134383	"S03"	1.50209736152082	"IS03"
"CD180"	"CD180"	-0.297377413280738	0.631658868020333	1.50074209483631	0.0472137927001727	-1.46494510533783	"S03"	1.50074209483631	"IS03"
"RHBDF2"	"RHBDF2"	0.0458182310638358	-0.28223928672334	1.49910430036368	0.139194958548224	-1.24321816125238	"S03"	1.49910430036368	"IS03"
"TNFAIP8L2"	"TNFAIP8L2"	-0.43191212483179	1.06348504595577	1.49878157456197	0.0530264882983036	-1.61506116062894	"S03"	1.49878157456197	"IS03"
"NLRC4"	"NLRC4"	-0.264816667089292	0.719037735793132	1.49600481558327	-0.0226696098020361	-1.48197390074	"S03"	1.49600481558327	"IS03"
"CSF1R"	"CSF1R"	-0.0591565090374477	0.358151263710096	1.49162754682215	0.300925028548611	-1.61524403209585	"S03"	1.49162754682215	"IS03"
"NCF4"	"NCF4"	-0.51093948586548	0.954992336886201	1.49159919732421	0.0328376690175245	-1.4919831049903	"S03"	1.49159919732421	"IS03"
"DOK3"	"DOK3"	-0.00228654326577548	0.382078714947848	1.49022485485871	0.0555083197570863	-1.50459609477637	"S03"	1.49022485485871	"IS03"
"THEMIS2"	"THEMIS2"	0.122148626519714	0.24546923324937	1.48776958451327	-0.222038891909406	-1.32800697546788	"S03"	1.48776958451327	"IS03"
"AOAH"	"AOAH"	-0.160856911788584	0.768171835182398	1.48175109496085	-0.0534286322081757	-1.53791249838157	"S03"	1.48175109496085	"IS03"
"RNASE6"	"RNASE6"	-0.248333529070696	0.901393977897555	1.47796847931634	-0.186130593087763	-1.46885189377599	"S03"	1.47796847931634	"IS03"
"SYNGR2"	"SYNGR2"	-0.147748115718994	0.580286748954747	1.47739919794105	-0.384302976361016	-1.23274280147373	"S03"	1.47739919794105	"IS03"
"CD84"	"CD84"	0.467936806089581	0.117738126817646	1.47573441189195	-0.372519641786566	-1.35994121223532	"S03"	1.47573441189195	"IS03"
"SLC15A3"	"SLC15A3"	-0.256489553862947	0.76362128666242	1.47529618604729	-0.13546483484982	-1.4211929792594	"S03"	1.47529618604729	"IS03"
"HAVCR2"	"HAVCR2"	0.298378339582768	0.656181548668817	1.47032231121517	-0.269968931919378	-1.60403113738195	"S03"	1.47032231121517	"IS03"
"TMEM86A"	"TMEM86A"	-0.502792791194483	0.220565936871209	1.46950331577738	0.144330321439127	-1.16117464411263	"S03"	1.46950331577738	"IS03"
"LAT2"	"LAT2"	0.281214264041515	0.80657213015976	1.46510163743365	-0.580439460957435	-1.47165128343462	"S03"	1.46510163743365	"IS03"
"PLCB2"	"PLCB2"	-0.191955946006752	0.729582743404834	1.46242846182013	-0.48913416315306	-1.20600306645613	"S03"	1.46242846182013	"IS03"
"LILRB4"	"LILRB4"	0.271413691374754	0.588364759720641	1.46135386101746	-0.110338016034097	-1.64595760282644	"S03"	1.46135386101746	"IS03"
"C1QC"	"C1QC"	-0.196545259627722	0.69546887349935	1.45902291021763	0.0320332765544953	-1.5132757327083	"S03"	1.45902291021763	"IS03"
"CARD9"	"CARD9"	-0.247026949274792	0.985851670191938	1.4557165373584	-0.56259975747285	-1.25622440849366	"S03"	1.4557165373584	"IS03"
"HLA.DMB"	"HLA.DMB"	0.187695906565359	0.78370919030193	1.45545163504701	-0.282598343582301	-1.58499224702222	"S03"	1.45545163504701	"IS03"
"LST1"	"LST1"	-0.133696361780794	1.08577127736447	1.45305286100328	-0.338583343246632	-1.51615786847257	"S03"	1.45305286100328	"IS03"
"TBXAS1"	"TBXAS1"	-0.0852565235565251	0.694916568447032	1.44901988552027	-0.264804408598724	-1.38201990233575	"S03"	1.44901988552027	"IS03"
"MPEG1"	"MPEG1"	-0.294654100496648	0.205138147062401	1.44822762781426	0.501660364160927	-1.4852694155942	"S03"	1.44822762781426	"IS03"
"IGFLR1"	"IGFLR1"	-0.555203329808181	0.788715128280434	1.44649297259294	-0.623990636568393	-0.922520255247921	"S03"	1.44649297259294	"IS03"
"CYTH4"	"CYTH4"	-0.26591948948906	0.872963871214235	1.44176975567055	-0.0480760617270064	-1.50024147175976	"S03"	1.44176975567055	"IS03"
"NLRP3"	"NLRP3"	3.81417514980016e-05	0.206636617073737	1.44043544979134	-0.0474063830282831	-1.30563808929902	"S03"	1.44043544979134	"IS03"
"ITGAM"	"ITGAM"	0.226388607840183	0.251902245793513	1.43789868742876	0.146070056498059	-1.58449350366883	"S03"	1.43789868742876	"IS03"
"CASP1"	"CASP1"	-0.472185587210214	0.821242961358549	1.43772223098151	-0.312258056964148	-1.17939472312353	"S03"	1.43772223098151	"IS03"
"PLB1"	"PLB1"	-0.498504257135895	0.409059309990401	1.42853993414862	0.409049273581384	-1.39639307709612	"S03"	1.42853993414862	"IS03"
"TM6SF1"	"TM6SF1"	0.257991419524359	-0.244866396290389	1.4278382889153	-0.0946166664496777	-1.17967427254582	"S03"	1.4278382889153	"IS03"
"TRPM2"	"TRPM2"	-0.40614358739079	0.774392777383481	1.42686121567215	-0.169629175057898	-1.27515683313913	"S03"	1.42686121567215	"IS03"
"SIGLEC7"	"SIGLEC7"	0.411894414927356	0.54315486478714	1.41996631708023	-0.374503685280146	-1.50246823035287	"S03"	1.41996631708023	"IS03"
"PILRA"	"PILRA"	-0.000271374904491957	0.724377135110544	1.41187569676173	-0.196658179133211	-1.45962223922712	"S03"	1.41187569676173	"IS03"
"CPVL"	"CPVL"	-0.303277067020679	0.584596983586741	1.40983539199311	-0.0302217673044259	-1.31002646686689	"S03"	1.40983539199311	"IS03"
"HLA.DMA"	"HLA.DMA"	0.20137675237337	0.799217304582141	1.40958891698699	-0.302674715357237	-1.54949029014879	"S03"	1.40958891698699	"IS03"
"VAMP8"	"VAMP8"	-0.192314518702856	1.0365467166435	1.40682647792742	-0.166612016690321	-1.52522512801699	"S03"	1.40682647792742	"IS03"
"SAMHD1"	"SAMHD1"	0.016094057674636	-0.0126456131877529	1.40343180627896	-0.019507836983716	-1.18563256658118	"S03"	1.40343180627896	"IS03"
"MS4A4A"	"MS4A4A"	-0.466547294037883	0.600229905267878	1.40242395484959	0.378478295860842	-1.47459708329533	"S03"	1.40242395484959	"IS03"
"RGS19"	"RGS19"	0.305570259569034	0.323447308128463	1.4023278051346	-0.706140205734028	-1.09785063432975	"S03"	1.4023278051346	"IS03"
"CORO7"	"CORO7"	-0.123066422103346	0.281999284602693	1.40153494021195	-0.254566911597884	-1.10772288516481	"S03"	1.40153494021195	"IS03"
"CSF2RA"	"CSF2RA"	0.0233844906773121	0.629305170226839	1.40050474970545	-0.341446541383155	-1.32186683199172	"S03"	1.40050474970545	"IS03"
"NCF1"	"NCF1"	-0.142303940347103	0.612827942113812	1.40022935735783	0.217459077855934	-1.56950138795708	"S03"	1.40022935735783	"IS03"
"RAB20"	"RAB20"	-0.0976383980425536	0.256485536933855	1.39998659507246	-0.144022861335736	-1.17821071981617	"S03"	1.39998659507246	"IS03"
"ARHGAP4"	"ARHGAP4"	-0.489680077845686	1.02722488506489	1.39981105341918	-0.251806841400179	-1.28382577585488	"S03"	1.39981105341918	"IS03"
"MILR1"	"MILR1"	-0.137650772004344	0.580722842899329	1.39850527992237	-0.122075354082926	-1.33827192106759	"S03"	1.39850527992237	"IS03"
"LPAR5"	"LPAR5"	-0.040175657531099	0.442302654186026	1.39339258015167	-0.310466290886096	-1.19907711652625	"S03"	1.39339258015167	"IS03"
"FCGR1B"	"FCGR1B"	0.13199565716269	0.715962253887517	1.39158380215325	-0.151269128087503	-1.54518711889266	"S03"	1.39158380215325	"IS03"
"AP1B1"	"AP1B1"	-0.0118807697250952	-0.0239307606960849	1.39011066955909	-0.151026752620077	-1.06823215484797	"S03"	1.39011066955909	"IS03"
"LAPTM5"	"LAPTM5"	0.25521139031804	0.921552295420976	1.38956458101996	-0.469131861728257	-1.52325404505515	"S03"	1.38956458101996	"IS03"
"CD68"	"CD68"	0.0672075457641206	0.397450609683775	1.38601346373938	-0.369296877790095	-1.19547400020529	"S03"	1.38601346373938	"IS03"
"DENND3"	"DENND3"	-0.275655853506623	0.325406749823657	1.3837728022626	0.078277228432667	-1.23631169659558	"S03"	1.3837728022626	"IS03"
"FCER1G"	"FCER1G"	0.00174564736869688	0.894992945270094	1.38357708315607	-0.052552948213188	-1.61826272354653	"S03"	1.38357708315607	"IS03"
"MS4A7"	"MS4A7"	-0.296549759295505	-0.0631100560211685	1.38293356777804	0.518769757537603	-1.2978288824829	"S03"	1.38293356777804	"IS03"
"KCNJ5"	"KCNJ5"	-0.882638614565278	0.0406169491960704	1.37286614301758	0.558935572642536	-1.02180296539662	"S03"	1.37286614301758	"IS03"
"SIGLEC14"	"SIGLEC14"	0.016275377550457	0.486016372979429	1.37089887788322	-0.179369250029694	-1.31971891166288	"S03"	1.37089887788322	"IS03"
"RASGRP4"	"RASGRP4"	-0.164996864126253	0.515322200773632	1.36754167881238	0.311708512592313	-1.53658185636479	"S03"	1.36754167881238	"IS03"
"GPR34"	"GPR34"	-0.227183595301	-0.0612748830624279	1.36278716350495	0.633673932227338	-1.39574780753863	"S03"	1.36278716350495	"IS03"
"NRROS"	"NRROS"	-0.577218847612041	0.028180174884301	1.35737343847169	0.713924287611698	-1.28164274387106	"S03"	1.35737343847169	"IS03"
"C1QA"	"C1QA"	-0.367003573629559	0.924877499696744	1.3557345647207	0.205190825949261	-1.55520969421822	"S03"	1.3557345647207	"IS03"
"TNFSF13B"	"TNFSF13B"	0.169795487427593	0.472080340936719	1.35504880608488	-0.0784757592520372	-1.45400183738293	"S03"	1.35504880608488	"IS03"
"ADAM28"	"ADAM28"	0.578700096697662	0.0100261785149344	1.35470502096901	-0.583917259723918	-1.1315161989798	"S03"	1.35470502096901	"IS03"
"SIGLEC9"	"SIGLEC9"	0.384303414616778	0.696323697643829	1.35142931014096	-0.363175759776462	-1.51576595501529	"S03"	1.35142931014096	"IS03"
"HCST"	"HCST"	-0.359389834092304	0.951986595234463	1.3460118725454	0.126437935191949	-1.51575259701722	"S03"	1.3460118725454	"IS03"
"GMFG"	"GMFG"	-0.630799176894395	1.05418022406847	1.34382561056729	0.0710043274011317	-1.37161571931475	"S03"	1.34382561056729	"IS03"
"ASGR2"	"ASGR2"	-0.203065721186593	0.846242580810776	1.33565125734869	-0.0729718015027286	-1.41725083141678	"S03"	1.33565125734869	"IS03"
"TYROBP"	"TYROBP"	0.0748841890949974	0.965909491064978	1.3350089872284	-0.00775198027019441	-1.68616571586241	"S03"	1.3350089872284	"IS03"
"ZMYND15"	"ZMYND15"	-0.110724529824899	0.338803367824874	1.33433320093272	-0.0780533998804163	-1.19986861766342	"S03"	1.33433320093272	"IS03"
"FFAR4"	"FFAR4"	-0.144371384176095	0.152832364743552	1.3327348664978	-0.366631692687225	-0.897170690861261	"S03"	1.3327348664978	"IS03"
"GNGT2"	"GNGT2"	-0.234202109766066	0.639302138954556	1.32903678000123	-0.19516123105243	-1.20634708369367	"S03"	1.32903678000123	"IS03"
"CD74"	"CD74"	0.414448782524519	0.710359349935567	1.32616142191615	-0.427064167816976	-1.47897563817991	"S03"	1.32616142191615	"IS03"
"FPR1"	"FPR1"	0.367544011705302	0.380044988536352	1.32160363263668	-0.0842077510419549	-1.4906218754857	"S03"	1.32160363263668	"IS03"
"TLR1"	"TLR1"	0.281503669450593	-0.79217900880286	1.32103808623743	0.0167978416758664	-0.884553247566567	"S03"	1.32103808623743	"IS03"
"C1QB"	"C1QB"	-0.103134781240468	0.713411600801905	1.3201800306426	0.191330451720794	-1.56106587286679	"S03"	1.3201800306426	"IS03"
"UNC93B1"	"UNC93B1"	-0.33715186258527	1.12079917488328	1.31791037364807	-0.278473112198314	-1.33702363109573	"S03"	1.31791037364807	"IS03"
"GRB2"	"GRB2"	0.234297109545781	-0.699663693821219	1.30808916558509	-0.158114880379685	-0.783292462986835	"S03"	1.30808916558509	"IS03"
"PTCRA"	"PTCRA"	-0.537693211456456	1.04848649716965	1.30682741867451	-0.511102132694489	-1.02274758661609	"S03"	1.30682741867451	"IS03"
"SLC43A2"	"SLC43A2"	0.0634223297715432	-0.0765707625299632	1.30577276009264	-0.26884074863969	-0.938500164356711	"S03"	1.30577276009264	"IS03"
"SERPINA1"	"SERPINA1"	0.583058840391045	0.598838809199297	1.30428804576431	-0.503882380919335	-1.45274560292022	"S03"	1.30428804576431	"IS03"
"RHOG"	"RHOG"	-0.147188476335788	0.877746647478148	1.30425726384646	-0.340913483738147	-1.27017094573707	"S03"	1.30425726384646	"IS03"
"KMO"	"KMO"	0.263755107341918	0.556795702216254	1.30379790078795	-0.414084859896919	-1.29772487646018	"S03"	1.30379790078795	"IS03"
"NAGK"	"NAGK"	-0.657981445443476	0.8229801095685	1.30349958562987	-0.402580190248634	-0.898437734584126	"S03"	1.30349958562987	"IS03"
"SRGN"	"SRGN"	0.31217135197598	0.2522557496357	1.30336784534164	-0.0457117067222054	-1.39924007284412	"S03"	1.30336784534164	"IS03"
"CXCL16"	"CXCL16"	0.216595076267807	0.144608219673137	1.29877144894912	-0.106293827533248	-1.24334602245129	"S03"	1.29877144894912	"IS03"
"CCRL2"	"CCRL2"	-0.14083180350008	0.231670085957927	1.28446852886632	0.0608490330306084	-1.17119269201886	"S03"	1.28446852886632	"IS03"
"STXBP2"	"STXBP2"	-0.0835904743071456	0.982002654282661	1.28357795132909	-0.395211929128724	-1.31083927303691	"S03"	1.28357795132909	"IS03"
"FUCA1"	"FUCA1"	-0.598019565803379	0.139377322754719	1.27869359715827	0.432129210646997	-1.08206975592245	"S03"	1.27869359715827	"IS03"
"APOC1"	"APOC1"	0.284984100131519	0.578246254212589	1.27863672010679	-0.711555350474435	-1.11134309063073	"S03"	1.27863672010679	"IS03"
"PYCARD"	"PYCARD"	-0.481596308600211	1.09598257068324	1.27506638378489	-0.482684576904054	-1.07209026754257	"S03"	1.27506638378489	"IS03"
"VAMP5"	"VAMP5"	-0.545758139767014	0.791667693558803	1.27317433191794	0.0227229565467601	-1.1926978016874	"S03"	1.27317433191794	"IS03"
"CD300A"	"CD300A"	0.173819043895783	0.733402722275902	1.27228200789801	-0.217571154427662	-1.43551128298254	"S03"	1.27228200789801	"IS03"
"IL10"	"IL10"	0.137991974546591	0.0787962353507364	1.27067734785972	0.0633212542883669	-1.24574785330634	"S03"	1.27067734785972	"IS03"
"FCGR1A"	"FCGR1A"	0.253582464532172	0.976047854546083	1.26899783108352	-0.362515937671893	-1.5160687604175	"S03"	1.26899783108352	"IS03"
"CD14"	"CD14"	-0.298919247601669	0.935118195546509	1.26572644409244	0.259525687680824	-1.55885435485082	"S03"	1.26572644409244	"IS03"
"FPR3"	"FPR3"	0.436947815412765	-0.228319149603895	1.26505537754433	0.0705297195837632	-1.26080512167185	"S03"	1.26505537754433	"IS03"
"HEATR3"	"HEATR3"	0.0750902049749378	-1.01489352432798	1.26410392286924	-0.374195591345016	-0.347819659288362	"S03"	1.26410392286924	"IS03"
"CD33"	"CD33"	-0.0503660264704496	0.924850937757173	1.26021534020936	-0.0489757546112189	-1.50032359141074	"S03"	1.26021534020936	"IS03"
"PLEKHO2"	"PLEKHO2"	-0.525097287262899	0.165707308942948	1.25708028360843	0.527739159009284	-1.1815266743947	"S03"	1.25708028360843	"IS03"
"ABI3"	"ABI3"	-0.147574772703555	0.739604909028618	1.25665774257644	-0.230986506965942	-1.22629339215865	"S03"	1.25665774257644	"IS03"
"AMPD3"	"AMPD3"	0.619118862433757	-0.49399778254131	1.25547504965231	-0.557327735521184	-0.821861400110514	"S03"	1.25547504965231	"IS03"
"LILRB3"	"LILRB3"	0.379832287582969	0.726118103006068	1.25365124374443	-0.411945807964382	-1.41460659653459	"S03"	1.25365124374443	"IS03"
"CTSC"	"CTSC"	0.282257580674456	0.616191750253589	1.25107930995159	-0.659841593087043	-1.13911895284223	"S03"	1.25107930995159	"IS03"
"LYL1"	"LYL1"	-0.547257921375061	0.845877890400755	1.25036712015751	0.35309485753746	-1.4107565927362	"S03"	1.25036712015751	"IS03"
"RNASET2"	"RNASET2"	-0.329452455943683	0.798410731231474	1.24867739181818	-0.129956192842543	-1.20678040682373	"S03"	1.24867739181818	"IS03"
"CARD16"	"CARD16"	-0.307507130841592	0.994883087678365	1.2476936909706	-0.396229924834808	-1.1535929075759	"S03"	1.2476936909706	"IS03"
"TPP1"	"TPP1"	0.549804482283198	-0.519604936314574	1.24728167960444	-0.141827114418936	-1.02405803058565	"S03"	1.24728167960444	"IS03"
"DOK2"	"DOK2"	0.0285764765163189	0.857257086241771	1.24479018101201	0.0655951591069067	-1.57108957941122	"S03"	1.24479018101201	"IS03"
"LILRA2"	"LILRA2"	-0.0181167076203226	0.614978203657401	1.24218334699856	0.118767667551545	-1.44705962845768	"S03"	1.24218334699856	"IS03"
"HLA.DRA"	"HLA.DRA"	0.655342133020058	0.484051293823506	1.24157843095572	-0.440365450116721	-1.42197115170416	"S03"	1.24157843095572	"IS03"
"CD163"	"CD163"	-0.0498753615698563	1.06798005855182	1.23893932012072	-0.111462371354073	-1.51836261870617	"S03"	1.23893932012072	"IS03"
"MEFV"	"MEFV"	-0.230691576070474	0.322065026685821	1.23549294203481	-0.620147026987052	-0.691506027656432	"S03"	1.23549294203481	"IS03"
"RENBP"	"RENBP"	-0.405952673653222	0.927299933487751	1.23351777358886	0.152939418462052	-1.39612772860639	"S03"	1.23351777358886	"IS03"
"MPP1"	"MPP1"	0.0578551022132986	0.543503831232611	1.22519932362681	-0.123564202998666	-1.286082736926	"S03"	1.22519932362681	"IS03"
