"IS01"	"IS02"	"IS03"
"GIMAP6__pos"	9.63132220480025	4.7211284234528	2.22044604925031e-16
"GIMAP8__pos"	9.75031330777974	3.8192489987749	0.255245409158649
"GPR171__pos"	11.6814081537761	2.12919928724655	2.22044604925031e-16
"GPR174__pos"	9.74528787117443	3.92083766148373	0.648499354968203
"GPSM3__pos"	10.2694358969021	2.95900186677316	0.490714627540073
"GZMA__pos"	12.9057032210798	0.0200460429007618	0.743944802487093
"GZMH__pos"	12.5614626285959	1.34175332500349	0.0542022335450785
"GZMM__pos"	11.8232399444438	2.22044604925031e-16	1.01258059680242
"HCLS1__pos"	6.67953287758149	6.56969425235303	0.314057088705272
"HCST__pos"	9.35513212096632	3.89206272934102	0.357368745312153
"HLA.B__pos"	9.96393524643273	4.15843554913505	2.22044604925031e-16
