"IS01"	"IS02"	"IS03"	"IS04"	"IS05"
"C19orf38__pos"	0.614407608456613	4.10298607963542	2.22044604925031e-16	5.68868988700254	2.22044604925031e-16
"RGS2__pos"	0.59274279806554	5.64216502537271	2.22044604925031e-16	1.93043791360195	2.12794291420413
"ZDHHC17__pos"	3.94879828630369	4.12058907315547	1.88132383120918	2.22044604925031e-16	2.22044604925031e-16
"NR1H3__pos"	3.30415064714963	0.189157181816415	1.43833071370172e-14	6.91748840163781	2.22044604925031e-16
"TPD52L1__pos"	2.07320996535105	6.98899260321297	0.290688153248103	2.22044604925031e-16	0.872377513915125
"EDNRA__pos"	0.224311854789607	6.88117347013294	2.69826718875306	2.22044604925031e-16	0.420719945327618
"RSPO3__pos"	4.04237497292732	3.70532216246242	0.732431874077305	1.82161431966021	2.22044604925031e-16
"ATF3__pos"	2.07788549601849	5.09799973747823	0.287552928020077	2.68652766112171	2.22044604925031e-16
"NR2F1__pos"	2.56453968021469	5.7799137587485	1.0393038113426	5.34728778165642e-11	0.650349406751542
"SGCA__pos"	1.8384485075282	3.65264782680348	1.98727533700646	1.40177314874825	1.53070269945888
"ERAP2__pos"	2.00450709271912	2.14403792120182	0.369949061980233	3.27332673601564	2.19676079213662
"LGI2__pos"	2.84232371291415	5.06119937448386	0.22443005884019	1.85015780447659	0.270625414846278
"MMP28__pos"	2.55835506637874	3.72964486462383	2.22044604925031e-16	3.78505148668858	0.00477834024735073
"NELL2__pos"	0.739913355116791	4.56921701629241	1.82125952051718	3.61358456400198	5.98617018910307e-16
"INHBA__pos"	0.337267377058688	6.10000419211661	1.04324734808313	2.22044604925031e-16	2.78849825831083
"DUSP23__pos"	2.22044604925031e-16	1.47855249345939	2.22044604925031e-16	4.81768155195454	3.94175366497735
"HIST2H2AA4__pos"	2.82308135529702	2.15222035225877	0.860180463905381	3.63065748942148	0.843474919608162
"ENO2__pos"	0.83406668806096	2.05129708295206	1.5308460002084	0.718106003120477	4.99675950707922
"S1PR3__pos"	4.32421517696478	5.37014682873466	2.22044604925031e-16	2.22044604925031e-16	0.347462581798935
"TMEM59L__pos"	0.817578267823948	4.21644970988105	4.22118466396317	1.09654067841647	0.442844375807922
"KAZALD1__pos"	4.03019385750542	2.92996658764253	2.62130049980083	2.22044604925031e-16	0.387228491543388
"CTGF__pos"	2.60063129980316	7.0931037747827	0.203605636294685	2.22044604925031e-16	0.365762539614055
"MRC1__pos"	3.56766124852164	0.128745960070662	2.22044604925031e-16	5.5241884456716	0.818050093520141
"STEAP1__pos"	2.22044604925031e-16	2.59822698538047	1.04415559358612	2.47158044090458	4.11586195405713
"FLNC__pos"	4.57824303254407	1.94525888485516	1.013212366486	2.22044604925031e-16	2.47308490362905
"IRF7__pos"	1.47707658850104	1.91828649058969e-09	0.902356293701388	7.60419133383931	0.551067583174382
"CITED2__pos"	6.68795611867359	1.73178304349509	2.22044604925031e-16	2.22044604925031e-16	1.74056788610878
"HOXC10__pos"	0.81236238737907	5.06036278282722	1.71147209173925	1.03809996092308	1.05015451796981
"GMPR__pos"	0.096138465150589	4.02263098396361	0.222000892391544	5.26016191862849	0.318904314549294
"IFIT3__pos"	4.21458841082413	1.05546165280409	2.22044604925031e-16	4.26514419294379	0.837512293281868
"PLXDC1__pos"	4.48768014358629	4.35911784582872	0.00371465144548049	0.00444024941699434	1.32326418460128
"HAS2__pos"	2.37371604215724	3.73827993933182	2.22044604925031e-16	2.22044604925031e-16	3.83937703707056
"CILP2__pos"	2.85427937731971e-10	6.4900461223462	3.0846873885466	0.0854085374437105	1.09449585217495
"TNFAIP2__pos"	5.92924192042451	2.22044604925031e-16	0.291290101913076	3.58524671524642	0.475186048903717
"HMCN1__pos"	1.51964642267921	6.69742943689649	0.532423220082471	2.22044604925031e-16	1.21544739332874
"CEBPA__pos"	3.26071402496424	0.374458040075354	2.50576362724577	4.00838876955021	2.22044604925031e-16
"SPRY1__pos"	4.59686762360658	5.45956006716004	0.0773438218265036	2.22044604925031e-16	2.22044604925031e-16
"HEPH__pos"	1.42583399690932	5.57847124580489	0.342322886572994	0.538484495074349	2.46647599796092
"SORCS2__pos"	1.47499951138999	4.68461299120672	2.55225724598248	2.22044604925031e-16	1.2931263638917
"CTDSP2__pos"	3.22946796573223	7.03710039172821	2.22044604925031e-16	2.22044604925031e-16	0.140379983232554
"HIST1H2BD__pos"	2.8502229331196	1.29730494782078	1.82970905728879	1.47612176088312	2.7171848787696
"TSPAN11__pos"	0.316019635060324	6.60586583490317	2.53034676510641	2.22044604925031e-16	0.837735583024948
"PENK__pos"	3.72133343416519	2.5783517941944	1.8614825151717	1.97432703038116	0.434274147554259
"SLA__pos"	1.59031191799081	0.470073585262279	2.22044604925031e-16	8.35076502237254	0.251767080371861
"TGFBI__pos"	0.0726272541456723	3.18608373271884	1.30403668240771	1.44828296721144	4.2923560967662
"SIX2__pos"	4.48311728999009	2.13512092104593	1.20616628956688	0.276235903913601	1.74287620769718
"MBD6__pos"	1.35202129758176	5.2774737021018	2.91709543248054	0.422860775334731	2.22044604925031e-16
"VWF__pos"	5.14817712964746	2.56739742328482	0.274846657169007	2.39987670052427	2.22044604925031e-16
"PMAIP1__pos"	0.500516217459025	4.45330749077924	0.351254844583542	0.447502843556494	4.59598125867048
"IFITM1__pos"	0.982071001311412	1.60792262284265	0.285796854227663	6.3512839896209	1.11402246255915
"CYR61__pos"	0.737795495266705	5.35598096990922	0.888367477843354	0.990571259768375	2.27985899560709
"PDE1A__pos"	4.97669096995911	4.55806862869903	0.370764422695694	3.83712593585538e-05	2.22044604925031e-16
"MX2__pos"	1.44687662152973	1.49217357293918	1.44748923097481	5.11696259736421	0.884781625736403
"CXCR4__pos"	0.930207631435898	4.24199272170051	0.724298135865425	4.37697971982085	2.22044604925031e-16
"CYGB__pos"	5.25022793658404	3.06557395954973	1.38694428533869	0.443393511927204	0.0544274573151398
"CCDC88B__pos"	0.209428890099211	1.79720446705887	0.181336284725191	8.32316214655733	2.22044604925031e-16
"EPHA3__pos"	1.68743642438498	6.83817952499616	0.661306436359612	0.0159386068899287	1.13222990357303
"CDC20__pos"	1.66382578848098	1.09029079688892	0.596626374131478	0.715684988914154	6.19782196175339
"TMEM108__pos"	3.15049128323673	5.16006580838985	0.664489630055593	0.449417258086111	0.797996720534433
"SEPT6__pos"	2.22044604925031e-16	4.93340352851972	1.75177684987496	3.60976254430374	2.22044604925031e-16
"SHC2__pos"	3.56686139798106	3.27964937976533	2.84064479092598	0.263181776085353	2.22044604925031e-16
"IFI6__pos"	2.0430457206106	1.30053614177024	0.280325362034438	5.30400573186738	1.48950604588713
"BASP1__pos"	1.46829282555359	3.50635532539848	0.0843051349802696	2.1518333121433	3.08159626892071
"MYO15B__pos"	2.32083418056917	4.07856624141168	3.02837773035888	0.405501220767415	2.22044604925031e-16
"ANOS1__pos"	3.15617774725215	4.19588772333375	1.92107260209738	0.50527910630963	0.161390874620586
"SPOCK1__pos"	2.19259432243563	3.63030660842103	1.57035549295757	2.22044604925031e-16	2.53750529673738
"GREM1__pos"	2.22044604925031e-16	4.31369793854806	1.18826333259871	0.904387921372289	4.55188731340443
"MSC__pos"	1.93822346476603	1.53895754808115	2.22044604925031e-16	2.8017387800643	3.9424970503471
"CRISPLD2__pos"	1.93778205287462	5.90534808474676	2.22044604925031e-16	1.36960737162833	1.03034807924386
"PLA2G7__pos"	3.12722124828453	0.241540230287112	2.22044604925031e-16	4.21333060614518	2.5949882117885
"MS4A6A__pos"	1.63030397091798	2.22044604925031e-16	2.22044604925031e-16	8.53974238680974	0.163517407666052
"FMNL1__pos"	3.64899226407049	2.22044604925031e-16	2.22044604925031e-16	4.68811374551109	1.87631337065833
"FAM20A__pos"	3.74981076347812	0.910748088579609	0.453919066530094	4.90227687049048	0.131212167209631
"FHAD1__pos"	1.19468768925806	2.91813919622605	2.22044604925031e-16	0.227372452621304	6.0345152674041
"CNOT2__pos"	4.15814966546586	5.44191908418772	0.204824573800687	2.22044604925031e-16	0.55687937734635
"TCEA3__pos"	2.3960682024963	0.988968364742738	2.99536276746811	2.22044604925031e-16	3.73711649228193
"LTBP1__pos"	1.88984306390621	4.48527133180311	2.22044604925031e-16	2.22044604925031e-16	3.73456674936373
"PPP1R1B__pos"	3.03655100455943	3.36507444008212	3.30879020102377	0.962662077666822	2.22044604925031e-16
"RGS10__pos"	2.22044604925031e-16	0.208331251730643	0.955582673930859	7.97849841814194	1.18279844710298
"C1QTNF2__pos"	4.99064108877143	4.19511869460395	0.0831864785841017	0.699565804256198	2.22044604925031e-16
"CRYM__pos"	3.04312627000177	4.29933990307568	0.547585000502955	0.582816825542181	1.86919622798662
"PDGFRL__pos"	2.45023451680542	5.79719094603313	2.22044604925031e-16	1.01416083730346	0.806427588004119
"SMOC1__pos"	2.22044604925031e-16	4.73022337319813	1.82353801411379	2.22044604925031e-16	4.23300351011039
"AHNAK2__pos"	4.52772537477504	0.413480985301326	1.25698879705081	2.22044604925031e-16	3.76765367541425
"ITGA10__pos"	0.0939767345143041	4.87622169545046	0.172589064291295	2.22044604925031e-16	5.73640439446815
"GBP2__pos"	0.813203577717705	0.281303556538887	2.22044604925031e-16	6.94692025134422	2.3486913088681
"CFH__pos"	2.17481153404109	6.53281278903231	2.22044604925031e-16	1.15453202292213	0.378252515513084
"C5orf38__pos"	1.96099826110274	3.57459604780668	1.86625696681717	1.7060009411221	1.70073090688916
"MRAS__pos"	0.734636594087797	4.12354256862445	1.05910131636658	1.43760737872624	2.7860565498312
"MFI2__pos"	4.42838042010756	1.66739202478663	2.22044604925031e-16	1.57159269478705	2.45935725602465
"ATXN7L3B__pos"	2.52380493830388	5.81983321496353	1.77936862039216	2.22044604925031e-16	0.145523210751013
"PINLYP__pos"	2.80181192076513	1.11643712404911	2.59417339570916	3.21442638471527	0.313104784269786
"STXBP2__pos"	0.423543387172183	0.510108863693009	0.421722664787072	9.07995328295116	2.22044604925031e-16
"GOLGA8A__pos"	2.07622137870546	3.61682849930902	3.46264300745901	0.437497153195539	0.603118597767552
"ETV1__pos"	0.578689030079126	5.44194658857317	1.48293002890351	2.22044604925031e-16	2.58752308915393
"CGNL1__pos"	2.00986400197147	5.74230148937853	1.25753677289045	0.796261127890712	0.387505733997602
"GSTM5__pos"	2.70125743382122	5.29696640066722	1.01547250067464	1.65565512748053	2.22044604925031e-16
"SASH1__pos"	7.51933199893051	2.54930322082284	2.22044604925031e-16	2.22044604925031e-16	0.0113581268718652
"PKDCC__pos"	2.97392791446228	4.75357591096366	2.19555451129343	2.22044604925031e-16	2.22044604925031e-16
"CDH11__pos"	2.22044604925031e-16	6.27762009936778	0.932076182703896	2.22044604925031e-16	3.01985910440613
"PGF__pos"	1.67254422924992	5.56404595509648	1.081369776278	1.60537273537316	0.423643218714149
"RRAS2__pos"	5.49667695551045	1.10549649276978	0.0311584002060746	0.366631336811789	3.18852992348481
"SERPING1__pos"	4.56037849337026	0.643891878121745	2.22044604925031e-16	4.7981913335921	2.22044604925031e-16
"GPC4__pos"	0.79260133332401	5.4938134621727	3.42513348822937	2.22044604925031e-16	0.312669395558337
"AGAP2__pos"	0.687242697480646	5.15864226193992	2.14691378765723	2.28681291831609	2.22044604925031e-16
"LSP1__pos"	5.80310478322444	1.49062827847746	2.22044604925031e-16	1.69639244493248	0.969961330640556
"SMYD3__pos"	2.22044604925031e-16	1.82719913325959	1.98912196184717	0.82102277453532	5.85445123658023
"FGFR4__pos"	4.92640493828946	3.12825989266227	2.03191868280159	2.22044604925031e-16	0.45645545445541
"GEM__pos"	0.428472462622248	5.96012531825694	2.22044604925031e-16	0.222113662768881	3.65094887225537
"BDKRB2__pos"	7.25735921384187	2.00382721840643	2.22044604925031e-16	0.253526424509447	0.657086835463462
"RDH5__pos"	2.44484816435297	1.69252017085468	2.22044604925031e-16	3.50638970042415	2.6524530298853
"TUBB3__pos"	1.49612297655237	2.32470981011634	1.15463232188469	0.860551592521433	4.41685807087298
"BMPER__pos"	4.36862301031203	2.91382917793026	2.01552539339227	2.22044604925031e-16	0.732220120888383
"GPNMB__pos"	4.02308860558074	2.3825300237885	2.22044604925031e-16	1.05113640188251	2.51264011336615
"EGLN3__pos"	2.16378328121168	5.40058996429301	1.04121750995752	0.144161795139789	1.33475091908418
"HIF3A__pos"	4.26361895353123	4.20431310795053	2.00426534204975	2.22044604925031e-16	0.0651370092206156
"HSPB2__pos"	3.71791801212135	2.15982558561671	0.811203334175464	3.28117425410793	2.22044604925031e-16
"KYNU__pos"	0.360777540483289	2.22044604925031e-16	2.22044604925031e-16	7.18676134184068	3.58361855365221
"SELENBP1__pos"	4.72097230108992	2.7789474796319	0.747462965415154	1.71150612597199	2.22044604925031e-16
"SYK__pos"	1.20963999578224	2.22044604925031e-16	2.22044604925031e-16	9.13571156628881	0.0280005800773527
"NPIPA8__pos"	3.97435194516221	1.9771282447352	1.01705323451774	1.52131082297896	2.29010456540296
"RAB23__pos"	6.86751013325537	1.76477417436414	2.22044604925031e-16	2.22044604925031e-16	1.51631959883289
"DUSP5__pos"	1.92627122382449	2.01211644884126	0.233971438163897	2.54642344855966	3.45944876170102
"AMH__pos"	4.93294328757121	2.3962184931023	1.29936970245461	5.07989362642025e-15	1.42147745982657
"APLNR__pos"	1.69604702008998	3.87314499536778	2.22044604925031e-16	4.27114976514352	0.393212444232562
"DACT1__pos"	0.362912748434047	4.93528341734958	2.82000323180797	2.22044604925031e-16	2.05642752818553
"CPAMD8__pos"	3.44844209560006	3.46225835679703	3.39074886806514	0.146022956488373	2.22044604925031e-16
"THEMIS2__pos"	1.16095886886163	2.22044604925031e-16	2.22044604925031e-16	8.0553185230455	1.09611329714271
"SOX9__pos"	2.16260729104735	3.99916411512376	3.24108738050039	2.22044604925031e-16	0.770033490942334
"TGFBR3__pos"	7.98850479087644	1.60514777776742	0.272355014572888	2.22044604925031e-16	0.138752732141482
"RASSF2__pos"	3.01609580610859	4.88280723113507	0.0100816942983376	2.12757563349677	2.22044604925031e-16
"ADAM12__pos"	1.79745636669426	4.04931853354822	0.219852231501955	2.22044604925031e-16	4.17239248442192
"LRRN1__pos"	2.22044604925031e-16	6.83261750658632	3.22272261944556	2.22044604925031e-16	0.628644786302742
"BEX2__pos"	0.942659681184075	2.21901683241614	4.06075215813209	2.95123528613387	0.609805433926235
"HSPB2.C11orf52__pos"	4.35609193683451	2.96262107282977	0.403604734254586	2.20924525515003	2.22044604925031e-16
"CDKN2B__pos"	4.07775571409659	4.15630905737746	2.22044604925031e-16	0.138552635484349	1.51234684638929
"FAM101A__pos"	0.169274008231888	5.47756292581006	3.5009824664822	1.66719015687675	2.22044604925031e-16
"PLPP3__pos"	6.88593517786486	3.14158003324781	2.22044604925031e-16	2.22044604925031e-16	0.0252721357945617
"ZIC1__pos"	2.4039584294756	5.44148420314187	2.22044604925031e-16	2.22044604925031e-16	1.97649951266923
"TNFRSF1B__pos"	3.69480897226136	2.22044604925031e-16	2.22044604925031e-16	6.59324228830608	2.22044604925031e-16
"LIMCH1__pos"	3.94751063818681	3.27030146343683	2.64477390745768	2.22044604925031e-16	2.22044604925031e-16
"QPCT__pos"	0.670836960932449	5.70970586545264	0.981198779632726	0.391962067323614	2.35041090934496
"PHLDA1__pos"	1.234854364925	3.66347596917851	1.40189891674568	2.22044604925031e-16	4.02719117988978
"C15orf59__pos"	4.62200959424571	3.56717548645721	1.47842697164219	0.0552139781551764	0.0268821080073776
"CAPG__pos"	2.22044604925031e-16	1.03943624446452	0.778382844330641	4.01874952839471	4.55922930008911
"ADAMTS15__pos"	5.00733001084097	2.20503619465013	1.50623255728852	1.4547652187728	2.22044604925031e-16
"GSTT2B__pos"	0.957702818608349	3.84513578617456	0.912997421851381	0.479965842843322	3.97268712128328
"KHDRBS3__pos"	4.17689394251631	4.20624709985843	0.018395768707241	0.0760496980114592	1.68004028038194
"PLAUR__pos"	0.720466990817844	0.147422086685768	2.22044604925031e-16	3.01577667251647	6.26048297687051
"SPOCD1__pos"	0.423333957197382	2.33557702398145	2.22044604925031e-16	1.19503998949412	6.87684964150978
"CDC42EP2__pos"	7.23877638973285	2.22044604925031e-16	2.22044604925031e-16	2.08308614121246	0.830449479938285
"AC009022.1__pos"	2.82644646149442	3.24223827399347	1.38174400159758	2.10801191968481	0.621633504915209
"SAMSN1__pos"	1.21287425608404	0.178045558353203	2.22044604925031e-16	8.50568903943122	0.229067187093989
"WNT5B__pos"	0.739954904500715	3.16680216652107	1.37150152691626	2.22044604925031e-16	5.109065530417
"OLFML2A__pos"	5.46497075726434	2.34282364628727	2.22044604925031e-16	2.22044604925031e-16	2.25346193352232
"TRNP1__pos"	1.99494347484517	2.17009541555053	1.1115444196075	2.88740948545016	1.93106949680293
"RHOD__pos"	0.512532683186237	2.96860667423331	3.57314612047735	2.42783479882218	0.676089707413696
"SCUBE2__pos"	2.87563945256899	5.36725405413675	1.81678476630703	2.22044604925031e-16	2.22044604925031e-16
"TNFAIP8L3__pos"	3.76277669463417	0.329474236037865	2.22044604925031e-16	2.80125373062391	3.37520030891335
"DDX3Y__pos"	2.48843852532783	4.01954497962935	1.14012548308196	2.28384375343343	0.922580870905379
"SEL1L3__pos"	0.945260583996994	4.03598854720311	1.41418436952886	3.54200590399563	0.245238739193869
"C1QTNF5__pos"	2.7487696782608	3.52305201903196	2.22044604925031e-16	4.05591382903205	2.22044604925031e-16
"CD248__pos"	7.14998388725402	0.347362254500402	2.22044604925031e-16	1.57065057967808	1.03169408509663
"DYRK2__pos"	4.78785487080572	5.51631851589511	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"PBX1__pos"	4.82478700217509	3.5556279713659	1.71071270950968	2.22044604925031e-16	2.22044604925031e-16
"TIMP3__pos"	5.58358744679765	3.18952165002519	2.22044604925031e-16	0.622195503272985	0.613909021178451
"ENPEP__pos"	4.47241178279603	5.45679320181944	0.0552541308581466	2.22044604925031e-16	0.203591966123116
"PLA2G5__pos"	3.82784530545786	2.50073105560609	2.22044604925031e-16	4.39708147595796	2.22044604925031e-16
"PCBP3__pos"	1.02366402173567	3.42937764672438	0.90446481711398	4.19506226689928	0.620221462807187
"RGS3__pos"	2.22044604925031e-16	4.83075303572274	1.6266415143106	0.350270779100126	3.46669550253274
"AKR1C3__pos"	5.14065199184417	2.40277419803357	2.22044604925031e-16	2.31397206911645	0.355007960786259
"PRRX2__pos"	3.82880710206841	1.55597740845397	2.9482835732812	1.7701647938084	1.33723713138903e-15
"LOXL2__pos"	2.22292647812094	3.35066934005742	0.957699068075029	2.22044604925031e-16	3.80319140230251
"THBS2__pos"	3.11691410162144	4.45063006159841	2.22044604925031e-16	2.22044604925031e-16	2.56577774509452
"GPR1__pos"	4.91921490039399	2.29552069086356	2.22044604925031e-16	2.22044604925031e-16	2.68329556946497
"TNFAIP3__pos"	2.53806629181368	3.79369421445776	0.0961220970004248	2.55092109474867	1.25266395566486
"ENPP2__pos"	4.84979950525439	3.49439456713074	0.0988935252165693	1.01258735134688	0.857357085808116
"FHL2__pos"	2.74318252774937	2.60825944214538	0.615986511262275	0.918026172080856	3.26341776329638
"CAMK2N1__pos"	6.03017398195581	1.09549215553697	0.144988519324529	0.122925923260666	2.72815992446119
"AIM2__pos"	0.100226449164107	2.22044604925031e-16	2.22044604925031e-16	4.74774344256401	6.13333713309034
"A1BG__pos"	2.22044604925031e-16	2.13501156506627	3.04563248566298	3.30210241675412	1.66293820058003
"GPR34__pos"	3.28875148043308	1.07974306655329	2.22044604925031e-16	5.45254578111092	0.0344120387265233
"NGF__pos"	5.22218266040974	0.000793721200351075	2.38385863792175	2.48072174298459	0.106650999567603
"IFIT1__pos"	4.1111637325106	1.94053016055605	0.375366172285487	3.09137479537405	0.63103808117829
"ADGRG2__pos"	8.01409768124708	2.08288980849254	2.22044604925031e-16	0.608417246644353	2.22044604925031e-16
"MYO1D__pos"	1.09003885829547e-13	5.32598705289801	1.25398679890095	0.102332069175897	3.59927747764715
"COL21A1__pos"	1.54008520804746	6.49225171011913	1.46476340004546	5.29445213598408e-09	0.652161873079473
"LOXL4__pos"	4.54535685576346	3.23363328706426	0.276789435978493	1.16487476365833	0.976146418123546
"SNRPF__pos"	2.14495173252223	0.746520880409959	1.85185894124065	1.82769813081598	3.81838266204438
"ACKR4__pos"	6.07944899322743	2.0574588768115	2.22044604925031e-16	1.37190916839988	1.03006210252379
"LRIG3__pos"	3.28032162163246	5.33324637050115	1.3770158389518	2.22044604925031e-16	2.22044604925031e-16
"PER1__pos"	5.14845299133951	3.11810682741697	0.694575722060444	0.997280523653323	0.124369441658101
"LURAP1L__pos"	6.28097625866346	2.47954853932017	2.22044604925031e-16	1.29620682240309	0.0306937561074248
"C3AR1__pos"	1.45953126233986	0.707194062356099	2.22044604925031e-16	7.3707184713098	0.74355176624088
"TFRC__pos"	1.84083987832168	2.92910368055254	2.22044604925031e-16	5.28100811953679e-05	5.47232717737535
"CDON__pos"	2.70713163630282	4.00621781845843	3.38630177057412	2.22044604925031e-16	2.22044604925031e-16
"ARL4C__pos"	1.97755521599651	1.64554349880195	2.22044604925031e-16	1.51367092056153	4.87026959711068
"CBS__pos"	3.11356026013632	1.71753605654867	2.59488913999528	1.17111733146537	1.43013266732888
"PRSS35__pos"	2.48539300046158	5.45847650237588	2.2824094014189	0.351734507368202	2.22044604925031e-16
"COLGALT2__pos"	4.77807366973583	4.45866996068941	2.22044604925031e-16	2.22044604925031e-16	1.20588764909736
"SULT1A1__pos"	2.4685862297384	1.19870030055145	1.82563842474069	4.70127542113427	2.22044604925031e-16
"LINGO1__pos"	0.97295493227252	5.19430922579223	3.49193629445155	0.668138816282959	2.22044604925031e-16
"FREM1__pos"	3.66350805963826	6.12560958786956	0.712675014787838	2.22044604925031e-16	2.22044604925031e-16
"BTG2__pos"	3.83842417684418	3.36379079479864	0.913463735667336	1.87731715356761	2.22044604925031e-16
"MDM1__pos"	3.67530500365447	5.15299244492611	0.954250770172893	2.22044604925031e-16	0.324391927344809
"LHX2__pos"	2.64536251056837	4.1714419804523	1.98813555291274	0.2295441872993	1.61439694483229
"SSC5D__pos"	2.25246077789847	5.83517428957225	0.871982974120492	2.22044604925031e-16	1.07821517218757
"TRIB2__pos"	2.90914702403952e-16	6.55179723199889	2.977501041319	2.22044604925031e-16	0.707000653195374
"ELK3__pos"	2.46203178432762	4.605137971619	0.196076073488312	7.44882602464111e-15	2.96659613191418
"EVI2A__pos"	0.268333003148361	1.25761768710312	2.22044604925031e-16	5.31465979056622	3.51033119372472
"COCH__pos"	4.52001425516249	4.29460179671878	2.22044604925031e-16	2.22044604925031e-16	1.66366564358932
"GLIPR1__pos"	2.41662601732176	3.78571375537545	0.529346662564358	3.41271938618258e-08	3.50631601526144
"SLC22A3__pos"	3.75619606987994	5.21055213197275	0.383545115790433	1.29799594233969	2.22044604925031e-16
"FAM107A__pos"	5.253437998533	4.23811008727937	0.0702602584510318	0.542054229512357	2.22044604925031e-16
"PRUNE2__pos"	5.42033585612066	2.70644899678554	2.22044604925031e-16	2.22044604925031e-16	1.86436463365155
"POPDC2__pos"	4.33808896827885	2.4227369692004	2.22044604925031e-16	3.58199276719284	2.22044604925031e-16
"DBP__pos"	3.7206779274468	2.22044604925031e-16	3.04588566016301	3.44370103669244	2.22044604925031e-16
"SRPK3__pos"	2.79528061236584	2.80821215612425	3.16196853666868	2.22044604925031e-16	1.65729117790401
"NOTCH3__pos"	2.45591380164645	5.42774737563	1.20051610363729	4.69948371378062e-05	1.03214550557649
"RPL39L__pos"	0.600728315781877	2.43700302485887	3.06439074906182	1.71500386678843	2.17940127608892
"CDH13__pos"	2.24243122382871	3.76389971026823	0.101255491440766	2.22044604925031e-16	4.12250991788484
"UTRN__pos"	4.42508558256863	5.13091572703287	4.24181731590395e-15	2.22044604925031e-16	0.590095961991629
"ISLR__pos"	4.66289187534746	4.14637381764422	0.403074788269861	2.22044604925031e-16	0.798175680351426
"TMTC2__pos"	1.09093279019496	6.46730511609332	1.13278672760466	2.22044604925031e-16	1.48036750179254
"DKK3__pos"	1.33941788137803	5.61208823042162	0.519168547262408	2.22044604925031e-16	2.77985505810962
"LMCD1__pos"	3.37388326867615	2.74873682906065	2.22044604925031e-16	2.56799670269766	1.57232871200346
"IL17RD__pos"	4.14156469051436	2.34535745617327	3.38495597724142	2.22044604925031e-16	0.128615669583919
"CDH2__pos"	1.17313771036542	4.18705434532277	0.707774688244711	1.53948928290852e-05	4.09108290656427
"LOX__pos"	3.6455778235343	3.82687449931842	2.22044604925031e-16	2.22044604925031e-16	2.63046067360585
"MCAM__pos"	3.38648032705398	5.15900320353099	0.943623702349227	0.22370020403683	0.463807323078468
"THAP2__pos"	2.24801863945025	5.2404319964139	1.74692794349902	2.22044604925031e-16	0.912917006347946
"DDIT4L__pos"	3.19218037864844	3.98969141116405	0.504394513595153	0.938320978090242	1.95530932779004
"GALNT14__pos"	0.677200310469831	4.17192051521978	3.06081333047437	2.6771813504804	0.0156489609075075
"TXNRD1__pos"	3.62879720881116	2.41760099812159	0.866991397416851	2.22044604925031e-16	3.12671503384924
"TSC22D3__pos"	4.14052147107248	4.38969982356421	0.50070957836413	1.14646853382043	2.22044604925031e-16
"RGMA__pos"	3.13610662956992	4.07577015385506	2.75327056785294	2.22044604925031e-16	2.22044604925031e-16
"TES__pos"	5.59602662767936	3.38040457750776	2.22044604925031e-16	2.22044604925031e-16	1.04795857855139
"ADA__pos"	3.48940580672356	1.76751573534092	2.22044604925031e-16	4.34284473477573	0.694105645753017
"AUTS2__pos"	1.58949936896835	3.05555248587924	3.29896982266723	2.22044604925031e-16	2.31336810750106
"LDLR__pos"	3.39278809732194	3.58290217288074	2.22044604925031e-16	2.22044604925031e-16	3.34977383138137
"RP11.571M6.15__pos"	3.0544030072691	6.6003513207932	0.0980633095077486	0.187601120955699	0.714083585481677
"MSX1__pos"	2.80026397399081	3.70789171640866	0.819693954133184	1.41111844148851	1.26744684767931
"C12orf75__pos"	3.81189682649494	1.24413398626079	2.22044604925031e-16	1.50821066431051e-15	5.2020077722186
"DHCR24__pos"	2.77807827552627	2.77670894988294	2.22044604925031e-16	2.22044604925031e-16	4.59249361013333
"GJA4__pos"	3.85606422616267	3.08419521570356	0.0552374959014342	2.90540238325187	2.22044604925031e-16
"PERP__pos"	0.594536882356865	3.65933165761549	2.05752006899372	1.00540277436396	3.39602919953759
"HTATIP2__pos"	2.44295951564198	1.93103714448071e-07	2.22044604925031e-16	4.00718730261274	3.85662749006958
"CTSH__pos"	1.90622949504307	2.42653405897278	0.725465646496653	5.32809813277329	3.64649087593465e-08
"TBX3__pos"	0.997440828830203	2.41279572048478	3.58942472840344	2.22044604925031e-16	3.22120581339545
"FGF10__pos"	4.03627137639725	5.34812855758991	1.02637688398267	2.22044604925031e-16	2.22044604925031e-16
"HIST1H2BJ__pos"	3.1258870806883	1.11928852837544	0.876897288632648	1.20232142014794	3.8234263361426
"CHCHD7__pos"	2.22044604925031e-16	3.14513148546788	2.22044604925031e-16	4.21167680106575	2.9128379047805
"SPC24__pos"	3.65637241178637	2.53352022546705	0.31208311688975	0.724004758720984	2.84162395633135
"NEO1__pos"	2.89536258763807	5.4701715392559	1.32387952032315	2.22044604925031e-16	0.568963701199179
"ARHGAP22__pos"	2.22044604925031e-16	1.9330182774075	0.684281054732961	2.29439121668824	5.31347732059892
"ADGRE5__pos"	4.32579990959849	0.250212090467797	2.22044604925031e-16	3.91787121557184	1.79606537230807
"C21orf33__pos"	1.6832987985151	3.46623523193367	1.90311564641479	2.14551539217338	1.31853967667429
"VEPH1__pos"	1.52852641816105	0.492520416314729	0.386777522226385	2.44861027039763	5.85259220532173
"ECM2__pos"	5.17302440719693	4.49076330397313	2.22044604925031e-16	0.450280659949779	2.22044604925031e-16
