"TCGA.3B.A9HL"	"TCGA.DX.A1KW"	"TCGA.DX.A1KX"	"TCGA.DX.A1L0"	"TCGA.DX.A1L1"	"TCGA.DX.A1L2"	"TCGA.DX.A1L3"	"TCGA.DX.A23V"	"TCGA.DX.A23Y"	"TCGA.DX.A3LY"	"TCGA.DX.A3U5"	"TCGA.DX.A48N"	"TCGA.DX.A6YR"	"TCGA.DX.A6YS"	"TCGA.DX.A6YT"	"TCGA.DX.A6YU"	"TCGA.DX.A6YV"	"TCGA.DX.A6YZ"	"TCGA.DX.A6Z0"	"TCGA.DX.A7EU"	"TCGA.DX.A8BG"	"TCGA.DX.A8BM"	"TCGA.DX.A8BN"	"TCGA.DX.A8BR"	"TCGA.DX.A8BT"	"TCGA.DX.A8BV"	"TCGA.DX.A8BX"	"TCGA.DX.AB2F"	"TCGA.DX.AB2G"	"TCGA.DX.AB2O"	"TCGA.DX.AB2T"	"TCGA.DX.AB2V"	"TCGA.DX.AB35"	"TCGA.FX.A3TO"	"TCGA.IE.A4EJ"	"TCGA.IE.A6BZ"	"TCGA.IF.A3RQ"	"TCGA.K1.A6RU"	"TCGA.LI.A9QH"	"TCGA.UE.A6QU"	"TCGA.X6.A8C6"	"TCGA.3B.A9HI"	"TCGA.DX.A1KU"	"TCGA.DX.A1KZ"	"TCGA.DX.A1L4"	"TCGA.DX.A23R"	"TCGA.DX.A23Z"	"TCGA.DX.A2J0"	"TCGA.DX.A3LS"	"TCGA.DX.A3LW"	"TCGA.DX.A3M1"	"TCGA.DX.A6BE"	"TCGA.DX.A6BG"	"TCGA.DX.A6BH"	"TCGA.DX.A7ES"	"TCGA.DX.A8BU"	"TCGA.DX.AATS"	"TCGA.DX.AB2L"	"TCGA.DX.AB30"	"TCGA.FX.A2QS"	"TCGA.FX.A3NK"	"TCGA.HB.A3YV"	"TCGA.LI.A67I"	"TCGA.MB.A8JK"	"TCGA.QC.AA9N"	"TCGA.QQ.A5VA"	"TCGA.QQ.A8VB"	"TCGA.SG.A6Z4"	"TCGA.SG.A6Z7"	"TCGA.SI.A71Q"	"TCGA.SI.AA8C"	"TCGA.VT.A80G"	"TCGA.X9.A973"
"HSPA12B"	0.714651882677373	1.43433354832307	1.03713821669713	1.06979902301371	0.455722736724334	1.14548065847514	1.00822472464947	0.741307125956227	-1.26230707002619	1.16480367737357	-0.0553877338755624	1.20372997998843	1.3370892647538	1.1575105432942	1.18659673952105	1.07020770915968	0.617169099056469	0.648914325426922	1.10290830213284	1.33788393983147	-0.19297892541146	0.969519318596752	0.305808163811008	0.312591765442003	1.21263283968655	1.00435794849092	1.22716795188761	1.26640604462084	0.614948559707786	0.861693096343125	0.815863882019167	0.940667577472888	1.35241743303758	-0.126655360057223	1.01195470765562	1.31456512796975	1.15401498976943	1.27910605631654	1.29767417170547	0.751020803760058	1.15815681505973	0.971584441177945	-0.699788519648178	1.09873685098488	-0.0280229294276052	1.16530463100958	0.0367900316014323	0.979447317804498	-0.0491126905331528	1.28368323087315	1.06924206055357	0.693978217799213	-0.170068722511913	1.03271019800236	-0.503688210758382	-1.58159988013411	0.946920236858111	1.05987541833045	0.996698194216342	0.501665213535219	1.1768721244457	0.379975232443462	-1.17591267366382	0.270844851936492	1.31624148882753	-0.928986117018728	0.407902323451993	1.12571477521364	1.23826139019353	0.803003817745453	-0.350620088294818	1.37498578654983	-1.22628543899417
"MEDAG"	1.04299578319099	0.957844416467344	1.00190940472471	0.848389389767429	1.05352186939139	1.09983732543162	1.01762256698137	1.10867891129615	0.902821285579823	0.850973597657413	1.02916820164806	0.916508462197992	1.03871585463248	0.949575445253965	0.425299187826313	0.911340354573507	0.907835928014251	0.426187141786332	0.962771003888433	0.368394425600044	0.907466812194842	0.653895416805183	1.05252289393233	1.00755167252502	1.00955896690615	0.540224417051711	0.962953870490131	0.871891544407097	1.07855053639782	0.496138770852494	0.707273787526368	1.03862830574553	1.02050111220199	0.621872986467293	0.89296049013046	0.851148797674188	0.92188180841729	0.933837849164319	0.442070770926019	0.646359159698223	0.974111255883325	0.53178329440766	0.268067862073537	0.947021316383213	0.924716439879613	-0.870425615256341	0.988309821195773	0.69201250220151	-0.870348897851325	-0.110568991944767	0.2419480749981	0.952150725865314	0.338084934292702	1.13799777561205	0.26428589356225	0.120405417228621	-0.974995219163942	0.144115324367085	-1.33182217300072	-1.48573309736578	1.04203669026229	-0.220906415478567	0.591412658675574	-0.132594833840035	0.895836236021038	-0.545599228799072	-0.902661981500339	-0.322836367615858	-0.698672553709632	-1.20429723102392	-0.597538783075696	-0.0595814653806296	0.609159029554615
"ADAMTSL4"	1.17908692839078	1.2243145121527	-0.224630040651225	1.03643695254755	0.605303340285725	1.18802559446218	1.12852976910027	1.17328691485882	0.483411757010647	0.995927790119409	1.1907644575305	0.800016269907537	0.84743853191652	1.05338464882417	1.01381033520746	0.344169035750671	1.33628974552686	0.445785815514865	1.0680462363839	1.11433374257175	1.03388315361918	-0.157085467682986	1.2196545013031	1.04680855265587	0.490878197402393	1.04450032574885	0.424072757249088	1.29537765402415	1.158636132064	0.950932188457931	0.201006793130942	-0.561333817905842	1.27131305684321	0.962980716456873	0.141608803019006	1.12645187606764	1.35299144393575	1.20905567682465	0.911772158350308	0.955233263853157	0.974264845417879	0.955847877177962	-1.19460503419444	1.00002028871459	0.44945240179687	0.120136546123745	1.02588502233567	0.963298057755323	-0.309559566321232	1.09178458671536	0.975368877544975	1.0639446141337	-1.08751018534745	0.65705980829575	1.04504896974559	-0.983501362192653	-1.73192576606448	0.612494820927102	-0.637007457856366	-1.63916962094621	0.954898805759589	-0.920610204624119	0.303058611477366	-0.762260959380052	0.171358241067736	-0.761959844606194	-0.154598445118023	-1.5658485373038	-0.436247960881527	-1.36348564376179	0.013334737270503	-0.101470041388236	-0.796107287586161
"TFPI"	0.866724393148751	0.447741045560004	1.16046311924204	0.9739496067658	1.36932139221484	0.94874286834125	0.416850918436051	1.17971362820832	0.486472999984269	0.487469584944947	0.980723370219042	1.13660807320761	1.20078027784738	1.22893819029836	-1.04054721785601	1.27401563572563	0.963965084808581	1.19897033768802	0.711669890710955	0.931633747272614	1.09340646780851	0.939657738675114	0.552108244955176	0.999146130159953	1.41805434458434	0.782009608975013	1.01907969210274	0.938934365412595	1.1326293364865	0.720537517863629	0.0818670910162506	1.23826372441878	1.02790379492293	-0.0333224090718533	1.37033433274606	0.352625237703893	1.12180118621262	0.99840986708969	0.865267828172491	0.366527478468584	1.03047028182684	-0.257116408550924	-0.0565750183662563	0.196749050861207	-0.81801721324397	0.984819401571259	0.321235610074559	0.63080521731741	1.3360373864249	1.28845208231133	1.19112102933895	-0.630956942883951	0.0837049474327503	1.12875807645687	0.376047119682451	0.0340288090445773	-1.65546104875581	-0.0862280886779885	-1.00944407162334	1.06201629957142	1.03490223566348	-1.06901840110469	-0.800425929594871	0.94789456669876	0.840475332735966	0.556269928703461	1.00292583225877	-0.803474968610658	-0.351632714625461	-0.937960670816906	-0.523520903185196	-1.38051190588056	0.138818833090358
"ACVRL1"	1.18192690189492	0.287605259416125	0.621583291095637	1.20559059524273	0.948722687295479	0.974996430541063	0.36911508397458	0.623679550452653	1.14880078963879	1.37235749185852	1.02714249672118	-0.0523639574874715	1.09907366939468	1.2542868482264	1.20244152135699	1.05507472444334	0.557308532651477	1.19623276224848	1.03695695522158	1.18386954321817	-0.164887944089305	-0.228821778391137	0.997142476249973	1.07543013420947	1.09946432162056	1.04846860445022	1.16409192477933	0.988818978228786	1.06242297982725	0.397982339866649	-0.0590295236810671	1.19583000584154	1.22593509224662	1.10891100098093	1.25723522204978	-0.130086789787315	0.753697129434044	0.839621306453262	0.965899303749538	0.762260627622116	1.05678942628376	1.08017401975067	0.300048451101714	0.0838738969782021	0.968379864294204	1.35853868650842	0.983820166205735	1.06745524913432	0.51245315021414	1.23177232947431	1.18040019649793	0.968062809184123	0.20538206086785	-0.776230753338956	0.359013954861575	-0.716708043681963	-1.73976952873723	0.432320272944522	-0.496298906490067	1.03929784100104	0.976799701995122	-1.33328932393116	-1.32840748057989	-0.0541389590888152	-0.314067415695386	0.657729841738181	0.198037818614269	-0.347678531980626	-0.0657038085073712	0.580117703776358	-0.271120295048367	-0.878781205365938	0.118335862533296
"STK32B"	1.06113808114986	1.41192249548022	1.07408768619921	-0.199434573833324	1.11795548965886	1.10086458223661	-0.878495291257962	1.02064017412562	-0.0581077800669811	0.20417211655492	1.00988791617268	0.446161166518333	1.08813061794168	1.00819348295174	1.10564528145444	1.18967476201743	0.356918427130448	0.997929608273515	1.17419956326479	1.15799312190982	-0.424360544042896	-0.450990017997439	1.00906716975745	1.04696841185155	0.106000697880714	1.12157975408466	0.980269230040906	1.12130890966797	0.840465730944877	1.36577412864184	0.74914420927057	0.974837353354175	1.36512569393395	0.674712422648743	1.34137631495936	1.26326235591062	1.00549698989775	1.18340903072378	1.03095981326634	1.29176806373012	1.30964757183966	1.02905148369797	-0.700244470522397	0.989404652375693	-0.610775960797056	1.24701947098824	-0.384639360967674	-0.52632882811578	1.01037049546366	0.0521269690931057	0.735895241196908	-0.592869014176963	0.0191359724665176	-0.50495989902236	-0.298655370803452	0.265950739938296	1.04665171304702	0.144232048349456	0.61621331618917	1.24245324576516	0.508735468837714	1.1973202844423	-0.777534044717914	0.97642991658464	1.14510934092201	0.287630796453988	1.28318016489084	1.12550235011942	1.1698941540107	1.20205936453722	1.08558455380694	-0.0359692868451168	-0.135596253381574
"RAB32"	0.263275217038788	-0.602728252805962	1.33186602925493	0.0612273100482837	1.21122326163996	1.20424722067089	-0.00193601802637589	-0.0557691602054355	-0.154104819261357	1.18915370713328	1.41965777785685	1.4079792411421	1.25539743742175	1.23601873972163	-0.466374402241523	0.385075099607395	1.22165610740821	-0.573572961403785	1.31497852182598	1.24461238192308	0.0509993365109394	1.30074763502808	1.31220200778922	1.18970760727039	1.27051929254183	-0.283783854143601	1.25531871916376	1.32149068058681	1.34101616470835	1.25393698804613	1.17677331196977	-0.421320291824617	1.17339221457454	0.390872452633956	1.29204790424647	1.22748739146199	1.47282096171237	1.31527473085376	1.238177512943	1.19787481087559	1.24554024919953	-0.628183936458426	-0.322683405370774	1.31581635045487	1.17607214500027	-1.21821305879787	0.113538021549135	1.1769433210405	-0.809708777792165	-1.05691875861256	-0.294106185029642	-1.20143635328942	-0.507083162405125	1.72909839371538	-0.624285777347147	0.191779831705922	-0.0560001210970967	-0.660584854329593	-1.37162415313871	-0.814494366700084	1.36300099360644	-1.06320594226444	0.442112605912119	-0.403744247587276	-0.762465782953248	-0.449366634660046	-1.2288272083807	0.461143992450645	-1.40076730863851	-0.77463988240473	-0.864461125160812	1.23669706416821	-0.960943952597203
"TXNIP"	0.600028187555805	0.322679180057424	-0.839418187191653	1.12230883589639	1.04139186847136	1.42682551841017	0.194520648277887	1.27274444784195	-0.0647094068009295	0.612661776209994	0.607330455418648	1.23994553285048	1.12462719755821	1.42771210526472	0.978988899339556	1.42978144109248	1.19592442722767	1.33998891612122	0.968187441815585	1.23116328479985	1.06897652044918	-0.681273473012004	1.30188590854087	1.34946650702344	1.25895428947674	0.579651019040272	-0.0441695809865882	1.25121589740944	0.955173934346406	-0.973751031667418	0.250030131356557	1.25757662581503	0.943544335006434	1.42163482219898	1.05467906838607	0.197905923954777	1.20366480964027	1.15565813798453	1.28377902989985	1.09225844657913	0.90877292217419	1.12037122222264	0.779351461737731	-0.00507174596732218	-0.342689073098359	0.928864917489207	0.272714231689149	1.04474376052257	0.126810778004704	0.701549752523122	0.0827330300282696	1.12852990745502	-0.683789423269939	-0.12171120261673	0.931695680658272	0.94673121829503	-0.728185890247824	-1.07950933342474	-1.54015719737817	-0.987620598166727	0.514121029822285	0.935817607112918	-1.80441541647116	1.01515847570149	0.442057036485594	0.981824068850114	0.459597962681725	-1.38933126763152	-1.03198742182993	-0.236988605339503	0.949447719809971	-1.56867585211444	-0.815115473103045
"SGCG"	1.37359149564813	1.23528813061669	1.06450928827116	1.30691268199643	1.10878164577806	1.24071517901932	1.12936624377029	1.42549570127445	1.23163117328342	1.13991564299908	1.44163616230349	1.17706741385325	1.16407063280355	0.417287915437836	-1.04341860035986	-1.04341860035986	0.175953782598188	-1.04341860035986	1.14910245190138	1.15012736304447	0.210980099947378	1.26473543264023	1.19820678561814	-0.229014247777757	1.16131355438705	1.12277372114383	1.13542575738656	1.35800397946772	1.11914175110575	1.2258061415878	0.57414354172559	-1.04341860035986	1.35026458894415	1.19995442745391	-0.538855413703218	0.869022699756272	1.46456987047016	1.25356437542648	1.18904289970845	1.11218414606227	1.20667224394191	-1.04341860035986	1.12540675944329	1.35731194803535	0.0268777763142977	-1.04341860035986	1.26199112341222	1.10759610883861	-0.0852887406004781	-0.350473428087458	0.716688271919463	1.15971528623925	-0.495880751049036	1.15301152379543	-0.246835034275423	0.321034725661277	1.1402778874229	0.128546691630042	0.724744906356505	1.33035715540438	1.02832362225291	1.11713147813484	0.353057741143896	-1.04341860035986	-1.04341860035986	-1.04341860035986	0.489505885225772	-0.730164133647879	0.684097447483108	0.280351352999004	0.444686082167552	-1.04341860035986	-1.04341860035986
"CFD"	1.00179176171384	0.711108705139879	1.1256949162524	1.14960550734933	0.988364458963116	1.05440047199062	1.0264490666077	1.05347380819061	0.995714754981265	1.04413842567583	0.754417297883191	-1.31323031654024	1.04746307960671	0.366391527064931	0.537848360286986	0.53214847481387	1.09047169321593	1.09787262706556	1.02383144602951	1.02595428740452	1.01171601980712	1.01675556879841	1.05017905706515	1.05487204113873	1.05188190199631	1.05860678801827	1.06823017293197	1.2048043956985	1.02580535685466	-1.31323031654024	0.800125972087543	1.06950397426261	1.10663357112668	0.993070369519832	1.01769236322408	1.06043174104484	0.380307711778524	1.03870414257128	1.03969280288959	0.58661854263738	0.236074193447135	0.998749585871197	-1.31323031654024	1.00673916504831	-1.31323031654024	-1.31323031654024	-1.31323031654024	1.00970410824194	-0.639133280973895	0.0611243238007618	1.00282578426759	0.205509519222803	-1.31323031654024	-1.31323031654024	1.02293593369855	-1.31323031654024	-1.31323031654024	0.25466129558505	-1.31323031654024	-0.171710897364073	0.489322221805482	-1.31323031654024	0.407831197620992	0.998978545761067	1.04696968156211	-1.31323031654024	0.369211038807581	-1.31323031654024	-1.31323031654024	-1.31323031654024	-1.21160301885937	-0.126717652890616	-1.31323031654024
"FILIP1"	0.769288409755277	0.311439957653358	1.01148774449337	1.17822880213729	1.23729166379023	1.26017623023859	-0.643749295623917	1.02312909207949	0.991798765523445	-0.850032185337865	1.06110542432922	1.37689667993081	0.643872662447148	1.0800787558484	-0.142449025064348	1.08006263704658	1.04969722712155	1.16875302202403	0.21712628490261	1.0589355828645	0.276425825767498	1.26900272025431	1.16619772916145	0.690132698736562	1.23418072355849	1.13621189099941	1.18936413570625	0.982231993093617	0.781351422863237	0.18119429922567	0.394511304689006	-0.200373324986056	0.906928391076856	1.24337711309549	1.17015871266244	1.05632762495449	1.07016574842449	0.758299912229187	1.31629443947856	1.10217138182078	1.19489589735213	1.00412876183594	0.557278670628999	0.492744111954124	0.41058163121225	-0.818593239917361	1.22041416771121	1.30357520194994	1.10141891616819	-0.341246986495979	1.05141543812676	0.117127656113231	1.08459804151128	1.3044326523392	1.07775947536136	1.16510058986546	-0.634159225977087	0.449337384359897	-0.957812541060244	-1.01588554115919	1.4156706162811	1.18447743304487	0.395709964519832	1.01528203172615	-0.398325738386441	-0.523315533283503	-0.91758042146466	1.14412587402353	-1.51185060191973	-0.249804835966856	-0.738382179737956	-0.224791418043574	-1.08419820857855
"GPRC5B"	1.24869539578846	1.17774876938255	1.0734551187975	1.1381399514589	1.28287771516563	1.29054973496962	1.30793115475315	1.07643853667379	0.919779709095723	0.672438010123049	1.24307525935943	0.93587523263852	0.766672876509606	0.0442099667678522	-0.0691214069974007	0.816754126228118	-1.35704205069018	0.864397054726709	0.941472994647918	1.20627635350398	0.920251637084221	-0.293341857686508	1.01013468736954	0.699539547750522	0.415562851332677	0.98376848311381	1.1264860978048	1.25378492781256	0.926726289038825	0.408286838087199	0.309492029710912	1.26208603089316	1.23156387573539	1.09630748617766	0.41571826034348	1.01605641015389	1.36100736840983	1.18149759528741	0.19555961735202	0.505616335822753	1.06864042877313	1.16195629370129	-0.920367758815532	-0.822663435586338	-0.615261102991691	0.940196670466351	0.962071524147053	0.700893757836586	0.486609552143956	1.14553620555756	0.974969728198951	-0.724266195541605	0.273250881324845	0.968645588285844	0.240669871322351	0.937417232584216	-0.271912041715604	-0.687778743533366	-0.183857988537131	0.993586506182001	0.56200173184741	-0.201549753729544	-1.65206533078893	-0.262295530381031	1.1281926480457	0.994611223858918	1.37903749917066	-0.248626629073663	0.116214281538122	0.0736872677333158	-1.05365513068832	-0.889765279047814	0.222778002249029
"ASPA"	1.2083088893597	1.34737491733231	1.13028517711541	1.33416525869624	1.22951651284983	1.05824990579856	0.435225785540083	1.2213450795266	1.18014642198927	0.120459958982415	1.16845626580272	1.26976615349111	0.650657685736454	0.758063976513203	1.10661641113658	0.725766061289801	1.24908747616654	0.0674397733536646	1.09722910208213	0.909856566216556	0.00917906462196037	1.1881830676104	1.08339921342648	-0.382093410585835	1.14784129259283	1.07337406831802	1.05914227666392	1.43464400887239	1.08547596703556	-0.0837807679100804	0.111367960120833	1.05698893010068	1.11022258221296	1.28101083195053	0.198139462115859	1.08602094053737	1.35672814585317	-0.150969132661013	1.32285174084973	-1.1992579785351	0.53727130157126	-0.210494529322366	-0.452094717979322	1.03706782017115	-1.1992579785351	1.04289236189196	0.970169315379956	0.818841665577318	-0.437886983392259	1.17407731429534	1.12930534455563	-0.284236491110922	-0.0832611379924824	0.277804703354903	0.70950090359725	-1.1992579785351	-1.1992579785351	-0.20917098576002	-1.1992579785351	1.05316412339007	1.25740809132894	1.30737485211901	-1.1992579785351	0.585267954897586	1.16163280815582	0.675719422702866	0.36851125926235	-1.04806307423121	-1.1992579785351	0.0139059973012053	-0.784693304247898	-1.1992579785351	1.04996841084822
"APBB1IP"	-0.0354466239283063	0.408287879873325	1.15780837587541	1.00199984399117	1.20063238861648	1.152152128676	0.902002307967184	0.975214175632322	1.00821025555915	0.525735735212601	0.932257150008829	-0.539836624031291	0.190684006140792	1.07856605512649	0.909991966724446	0.97610583389243	1.12892247942775	0.355923633954612	0.840960661715454	0.0957541409699817	1.16952727001152	0.291968551814381	1.18192690067725	0.918155829861538	1.00027058187073	0.585674137229673	1.10056151304694	1.01610263368991	0.75493977236615	1.09088150416772	0.925044143482233	1.10873057887303	0.919317172485372	1.02092222658302	0.727068368043393	1.23326824994247	0.891133109251386	1.09693374945866	0.0388507247424505	1.18582920779386	0.792253396188024	0.557774917902839	-0.978038740591745	1.09075163370443	1.02056821631402	-0.587954836141172	-0.36691349604641	-0.638804109779331	-0.136355323726265	-1.16498594658607	-0.604695550178511	0.584009485886079	0.51690677591785	0.0270435965144207	0.995023292316108	-1.35849850633261	-1.16121409936874	-0.346811778860218	-1.63037563932635	-0.865496529763612	-0.642382881824987	-0.196733505482317	-1.28081385141412	0.963550151673126	-0.440080496040158	0.179745375733994	-1.03037558423397	-0.164082008855089	-1.77774390710505	-1.30132314349035	-1.09046861502949	-0.892884255043715	-0.503798661037781
"SESN1"	1.49349874320535	1.24849587459008	1.04344500891938	1.42075532419989	1.06018659166382	1.27414610749609	1.15415944003729	1.48135192560634	1.1850884476049	1.22427982122388	1.3513791200131	1.31644369644337	0.328862137143866	1.13713584409113	0.178756382401944	1.43886606493878	1.06756257613649	1.23260217908575	1.13772067335912	1.17624372451935	0.0342205007283385	-0.580790713147219	1.16347958799422	1.15825330095582	0.342210027155874	0.687203843900605	0.631169940198252	1.34216732992844	1.3346453672398	-0.385512765363458	1.11626919981729	-0.408545734145478	1.19434927723487	-0.982220052892536	1.0451447767165	1.10345834438985	0.415627978802543	0.610779191796246	1.22095934009636	-1.21754004584021	0.495692559566655	-0.423066333244735	1.05360386828188	1.28955380263659	-0.889308521849529	1.19369554588717	1.09284024211769	1.04778145479856	0.0271984803331843	1.1482631664496	0.19182761459609	1.35737497191052	-0.0392804235131838	1.31256642180706	1.14311179621694	1.39643522974775	-1.19054318427114	-0.847203309511916	-0.313500780442436	-0.112096859584044	1.63288641190344	1.35465955865698	-0.658842073857072	-0.616788602246754	1.40245455386359	-0.0370701232318943	1.05773888846249	-0.339357552630035	-0.931960531142346	0.406032972030544	1.13074372977685	-0.929894416539679	0.798453563910794
"SDK1"	1.09193124310109	0.531851270798915	0.631303953980751	1.09388511011524	0.563386155554903	0.94638961666493	0.955004807764291	1.08467480621195	0.361333457084874	1.00362146761639	0.216131116501163	1.04629065922085	1.17315867847377	1.071219557956	1.00157847964737	0.972351581438658	-1.3709287061636	-0.278708426326245	0.97819378673793	1.26936729875106	1.17033145129119	1.25768036351144	-0.0411383539330881	0.192962952859572	1.35596543672604	1.07179560530792	1.25437515626362	1.05468580472561	0.978905454025086	0.561429390777274	1.10615030158015	1.17229716777019	1.16199313894445	0.327301671076629	1.22191999367641	1.31157439906308	1.35273418916314	1.01346080110522	1.27676754604729	-0.234121212520642	0.236609699330342	1.0157549200247	-0.62914063151322	1.16217740992806	0.948720697135152	0.958938058929411	1.28136584613294	1.05781951747689	-1.23117012445216	-0.416264136140038	0.793282599476979	-0.290397278178109	-0.888782640826612	1.11077705005402	-0.481184271167186	-0.167539402515206	-0.7170983692693	-1.03611963029842	0.861006427660907	0.430003355427273	0.0343201153016183	1.12440555118002	-1.39878793773239	-0.338116281879575	-0.210500395276881	0.793692676349791	1.05437224615886	0.0698285375339603	0.391091790721965	0.967971421323074	-0.157813744269016	1.05427714567539	-1.569977480441
"TNFAIP2"	0.126927374117912	-0.848848421885945	1.15631156207344	1.16857046840888	1.25605790427312	1.30757718492906	1.24845182896632	0.314516433075472	1.41990680264858	0.967422231828797	0.599185854842288	0.353156536299396	1.21414130640895	1.12278534869789	1.24991495952292	0.790382076535691	-0.0779552219368946	0.357271031651341	1.17436642095149	1.13249118981983	1.30866021353361	0.735980201348098	0.725805739045766	1.19635040395321	-0.0738219379607392	1.2638859972174	0.0341825515227106	0.424747583881398	0.59375152479667	0.479276256947563	0.980449209257944	1.25670907850766	1.04210240718811	1.09358334400756	1.19390721031664	1.03887608133604	0.964493879964836	1.30441055709403	-0.544586939159342	1.34509852079689	0.705233142423599	1.02342196341915	-1.4550370133032	-0.741209750005639	-0.582248002267882	0.142851206610636	-0.913615617294506	1.0207986510475	-1.2359481231645	1.07522035370938	1.09564374669427	-0.789097812230795	-1.08623629696199	-1.59482482369639	0.0683920256182299	-1.32160100932312	-0.549837405664663	-0.901299380136871	-1.05337307287145	-0.208669594331454	-1.11277765637328	-0.913520308534036	-1.57424386528591	0.277170467564063	1.0684770323988	0.159525093938931	-0.0315098315160341	-1.29428127063511	-0.485980210722534	-1.61449984824195	-1.00007771407512	-0.29027034645491	-0.96452750667505
"C10orf54"	0.501329395692506	0.946370582647182	1.10350636076754	0.329653122169355	1.25529260759442	1.27618598414746	0.570629770445689	1.05191507887672	1.05459647010006	1.02136267135662	1.23073915260519	-0.0892447834185584	-0.0428067493523017	0.170565730930744	-0.358170187946601	1.07328371174751	-0.10591653219978	0.996144527877047	1.03468991542561	0.973594899269331	0.990141994068066	1.09106353337687	1.29930194282757	0.158033799867897	0.231300191784689	1.02398848628814	0.530260936420372	1.0366477779963	1.10818200508557	1.11180028133689	0.943445226375798	1.22357477785187	1.16651011171397	1.03568693269414	0.89307988357232	0.927879681105508	1.23238598675448	1.24045555890847	-0.550541472868804	1.03390664298777	1.12951655830276	0.227344676249132	0.168630325167805	1.04883795269721	0.786211577721799	0.951282572754998	-0.584072439425286	-0.0797338383408219	1.08945585177552	0.962454522036316	1.07980193781821	1.13676567287764	0.824455762045714	-0.202898650080498	0.942622161981636	-0.699189529350594	-0.747533337328691	-0.157797375525509	-1.32324925098714	-0.972901742821562	0.818670378120258	-0.457679426187512	-1.15696549294019	0.199699238921495	-0.577905389498055	0.947782234302447	0.636572334698048	-0.246527465292419	-1.17990317706127	-1.48682984420592	-0.984693876726284	-1.5191150461268	0.134771580993394
"CD34"	0.895288575489981	1.0989792112436	1.10739316254516	1.08981379285885	-0.412699550618464	1.20131594369405	0.927413942804596	1.32164626044909	0.180591975022725	1.04802824116375	0.697804618994721	1.02883916619234	1.02850768249056	1.02800112006504	1.29339631032999	1.22540339545818	1.0449002478894	1.10185477067685	1.16582327008853	0.962104977858125	0.945947796223723	0.390540090699218	1.32686451513203	0.921315802295113	1.06552637126617	1.37255895436122	0.377022589820779	1.28193381476345	0.524984285598029	1.16337175392141	1.06422390034923	0.974295141395373	1.24225538572527	-0.814238970457809	-0.285597303028386	0.890317230796763	-1.00495445523818	1.05763610535644	1.19233528197832	-0.886227046089402	0.920103868821883	1.3051312531758	0.225009696371307	-1.08042751779904	0.285286176226308	0.566649387607293	0.906464628068204	1.12187036399623	1.24142069542811	1.17016180919383	1.29391523507893	0.792509874009993	1.12406593171616	-0.0198306123947788	1.03870209286989	-0.869370644246723	-0.75580226939123	0.994346476388527	-0.846634319058854	0.928732298092226	0.98011422720974	1.055117262919	-0.122853105088857	1.10244346610836	-0.665369270281415	-0.504157568381099	0.954641806965472	0.631144213775654	-1.22682798219516	-0.335656999562265	-0.8914464021164	-1.41090305935839	-0.576518012815333
"PDGFD"	1.30564307969144	1.1865385896747	1.15316145403459	1.11391231502596	1.06025735215067	1.34722976767555	0.549235245392925	1.21367146940031	1.13248430128325	1.10186086176627	1.13671887284148	-0.13300909113898	0.605623311184244	0.609616572449211	1.25672698944135	1.10023561235006	1.01043444172971	0.119197605217413	1.25620377347601	0.413315118797779	1.13066804406773	-1.04514361954555	1.25379994774651	1.04735693311861	0.419640329718329	1.12522698352495	-0.281885001585313	1.27145166837127	0.0807109854025214	0.98951960318534	-0.418929984225033	1.10724962518913	0.327769455816345	1.00864192731469	1.05636612043375	1.04436705183358	0.162288102251243	1.0861228647597	1.3144231032818	0.488683934738012	1.00636629657879	0.624474715705356	-0.495162283774191	-0.281849285930416	-0.48129432503861	1.06384185473875	1.46042313657089	-0.618919899586246	0.031776296371691	1.17131989837315	1.05101733899923	-0.381721714907765	0.067276159276752	1.33499903530634	0.709480737323595	-0.228534097680586	0.228956180523382	1.23359094309986	1.03857121043577	0.653967155552996	-0.505133027206664	0.286809339981913	-0.934016178925177	0.750846231770826	-0.413700326534932	1.22776375640172	1.2156449694269	-0.109371178258738	0.13095586670926	-0.805492285075839	-0.0352838050018965	-0.00807142975922869	-0.240083789311364
"NTN4"	-0.189882803297591	-0.175005670177341	1.08638356816723	1.0746924655234	1.12418980069041	1.24668215168225	1.46851589283555	1.2127053859106	-0.684535083847219	0.000325869646916366	0.849658804374101	0.531535296297685	1.16606822587781	1.28828245821406	1.21551949091523	1.17379115785427	1.04657843113966	1.06514343024819	1.12897444241225	-0.42082602833859	0.67599264944377	0.456186346306363	-0.243833332402881	0.331410937960083	1.07325062525255	1.13321978246713	1.0908696006405	1.3665587790545	1.22863889824549	1.16045171225939	1.04948103799779	1.17551681967124	-0.105655305764161	1.23252573629539	1.2861754025249	1.10718850942617	-0.10869228533312	0.218315073516695	1.0540122655632	1.19038347895282	1.04305313962856	0.495959041284467	-0.552715081933318	0.680876425080624	-0.374361492391557	-0.938814552712568	1.11964474541159	0.254739018095052	-0.433307987819287	0.0734632189119756	1.14833417172579	0.180701143204998	-0.50613519620902	1.10736560853441	-0.331326227900498	-0.293608471115347	-1.25418590372216	0.251759231519493	0.296821951346316	-0.696801773857177	0.358729318720819	0.492931590462301	0.0633798494715148	-1.04830281430593	1.19694822343819	0.139724337767266	0.420873887683319	1.13351704967319	-0.925955331836486	-0.716900246281471	-0.748602549125636	1.11763699191041	1.0618426991063
