"Gene"	"IS01"	"IS02"	"IS03"	"State"	"MaxFC"
"ADARB2"	"ADARB2"	0.898890959590669	-0.0852710907791271	-0.583918753860567	"IS01"	0.898890959590669
"SCUBE1"	"SCUBE1"	0.894812892734065	-0.122426366783579	-0.539953285456552	"IS01"	0.894812892734065
"SLC6A4"	"SLC6A4"	0.885883916614877	0.0439123791187561	-0.716282151771006	"IS01"	0.885883916614877
"DRD1"	"DRD1"	0.879976352803149	-0.10889168279327	-0.543661925086704	"IS01"	0.879976352803149
"HNRNPA3"	"HNRNPA3"	0.875810590968859	-0.352818816264997	-0.272071055259901	"IS01"	0.875810590968859
"PRKAR1B"	"PRKAR1B"	0.87554628914488	-0.403706594409974	-0.215868086314561	"IS01"	0.87554628914488
"EIF3F"	"EIF3F"	0.861413221007931	-0.625004843284665	0.0383342800826267	"IS01"	0.861413221007931
"ZNF664"	"ZNF664"	0.859572184957325	0.347622563670782	-1.03068626626964	"IS01"	0.859572184957325
"ACAD8"	"ACAD8"	0.858984329345164	0.127059898849371	-0.787506504104382	"IS01"	0.858984329345164
"MUC4"	"MUC4"	0.858665173336646	-0.0530183605973526	-0.589083770403736	"IS01"	0.858665173336646
"ASTN1"	"ASTN1"	0.858385060523241	-0.0442496776152659	-0.598522791899428	"IS01"	0.858385060523241
"PTCHD2"	"PTCHD2"	0.851937337238226	-0.11309176705956	-0.517898218175765	"IS01"	0.851937337238226
"RYR3"	"RYR3"	0.848470750876068	0.174886572019778	-0.83221412028628	"IS01"	0.848470750876068
"CRTAC1"	"CRTAC1"	0.840142097053139	-0.0426812068776157	-0.586493779241776	"IS01"	0.840142097053139
"ADCY5"	"ADCY5"	0.834566664950633	0.305875598769961	-0.965888224313572	"IS01"	0.834566664950633
"NICN1"	"NICN1"	0.827142260481177	-0.0509729794050488	-0.567566551893427	"IS01"	0.827142260481177
"ROGDI"	"ROGDI"	0.812614874530586	-0.302821484887754	-0.279445300931056	"IS01"	0.812614874530586
"ZNF595"	"ZNF595"	0.81241682625656	0.112287398251098	-0.736137051383724	"IS01"	0.81241682625656
"CECR2"	"CECR2"	0.807813153578647	0.329625433971378	-0.971853597967632	"IS01"	0.807813153578647
"CIART"	"CIART"	0.806111679468234	-0.196546574740088	-0.391500961290271	"IS01"	0.806111679468234
"PTGES3L"	"PTGES3L"	0.804956314610236	0.156358136269323	-0.779013144229478	"IS01"	0.804956314610236
"CRHR1"	"CRHR1"	0.803033967487564	-0.077956888853012	-0.519692249367925	"IS01"	0.803033967487564
"ABCG4"	"ABCG4"	0.800958507432182	-0.181170816185621	-0.404537009116251	"IS01"	0.800958507432182
"PKIA"	"PKIA"	0.796051629453323	-0.294873278681442	-0.275703903628414	"IS01"	0.796051629453323
"CCDC144A"	"CCDC144A"	0.795005077712915	0.251168682049131	-0.875852073493358	"IS01"	0.795005077712915
"SLC2A11"	"SLC2A11"	0.7878445048992	-0.354954792335393	-0.203394047925031	"IS01"	0.7878445048992
"OPLAH"	"OPLAH"	0.781689876515984	-0.0733213134892793	-0.508700441552792	"IS01"	0.781689876515984
"VN1R1"	"VN1R1"	0.774701658059354	0.277738197296528	-0.88978395778541	"IS01"	0.774701658059354
"SIM1"	"SIM1"	0.774028738265199	-0.451089251992841	-0.0871778231172069	"IS01"	0.774028738265199
"CCND2"	"CCND2"	0.772682263975177	0.082624286033452	-0.673532014206979	"IS01"	0.772682263975177
"CDNF"	"CDNF"	0.770872086013488	0.0833639196380205	-0.672981134067245	"IS01"	0.770872086013488
"ATF7IP2"	"ATF7IP2"	0.769558025120292	0.0691631457174266	-0.656361911980785	"IS01"	0.769558025120292
"EPPIN"	"EPPIN"	0.766647082063792	0.156925322786208	-0.750752248796058	"IS01"	0.766647082063792
"BLMH"	"BLMH"	0.766278469102655	0.0518429470293419	-0.634827679260493	"IS01"	0.766278469102655
"SNTG2"	"SNTG2"	0.763760797674497	-0.421309979326463	-0.112208887715927	"IS01"	0.763760797674497
"PRKAR2B"	"PRKAR2B"	0.763520104489821	0.237642077609005	-0.837225975316021	"IS01"	0.763520104489821
