"Gene"	"IS01"	"IS02"	"IS03"	"State"	"MaxFC"	"InitialState"
"METTL16"	"METTL16"	0.280098297183881	-0.198977081555349	0.00778718098662377	"S01"	0.280098297183881	"IS01"
"RNF214"	"RNF214"	0.278246809823352	-0.190653643901549	2.29807407611127e-05	"S01"	0.278246809823352	"IS01"
"MRPL46"	"MRPL46"	0.278119304192118	0.0163595957152883	-0.227705808803342	"S01"	0.278119304192118	"IS01"
"ZNF274"	"ZNF274"	0.276903160961737	0.196503807977257	-0.425043512474681	"S01"	0.276903160961737	"IS01"
"DPH7"	"DPH7"	0.275399062258948	0.0556232546064998	-0.268865707953351	"S01"	0.275399062258948	"IS01"
"P3H2"	"P3H2"	0.271670645152524	0.262801435271398	-0.494060938818103	"S01"	0.271670645152524	"IS01"
"GP1BB"	"GP1BB"	0.265658931697032	-0.128825180030574	-0.0585300512078313	"S01"	0.265658931697032	"IS01"
"NIPSNAP3A"	"NIPSNAP3A"	0.265649260985756	0.258844123099026	-0.485165671175926	"S01"	0.265649260985756	"IS01"
"C8orf88"	"C8orf88"	0.264778764732603	0.0248024864407033	-0.22693874332985	"S01"	0.264778764732603	"IS01"
"PRMT2"	"PRMT2"	0.262070139982711	0.0770736559002658	-0.282422598140722	"S01"	0.262070139982711	"IS01"
"FABP5"	"FABP5"	0.260185280466461	-0.145557507791453	-0.0359884454707895	"S01"	0.260185280466461	"IS01"
"UCKL1"	"UCKL1"	0.258409085385665	-0.139083168333176	-0.0417744221556505	"S01"	0.258409085385665	"IS01"
"MRPL32"	"MRPL32"	0.234584611290427	-0.147561517968454	-0.0144801003146276	"S01"	0.234584611290427	"IS01"
"PEX11B"	"PEX11B"	0.234582954892936	0.0652464198478016	-0.248681037337456	"S01"	0.234582954892936	"IS01"
"NAIF1"	"NAIF1"	0.228041308269408	0.155342316946035	-0.342902165402693	"S01"	0.228041308269408	"IS01"
"CES4A"	"CES4A"	0.226081265422251	0.0203153828795343	-0.19282268166714	"S01"	0.226081265422251	"IS01"
"GPATCH4"	"GPATCH4"	0.224883337637304	-0.237340381110243	0.0916392585250351	"S01"	0.224883337637304	"IS01"
"OXSM"	"OXSM"	0.222544697458092	-0.0531349826505473	-0.109321554115362	"S01"	0.222544697458092	"IS01"
"AL590235.1"	"AL590235.1"	0.211564853428479	-0.122399169764655	-0.0248152357839051	"S01"	0.211564853428479	"IS01"
"SUFU"	"SUFU"	0.21072499015268	0.207606498226949	-0.387364150943713	"S01"	0.21072499015268	"IS01"
"SGIP1"	"SGIP1"	0.208757807654853	-0.149655278357316	0.00729752296117073	"S01"	0.208757807654853	"IS01"
"MED29"	"MED29"	0.203833523370105	0.00931673693164483	-0.163943543794845	"S01"	0.203833523370105	"IS01"
"SAFB2"	"SAFB2"	0.195223393226495	-0.0136701030756623	-0.132153739794286	"S01"	0.195223393226495	"IS01"
"FAM135B"	"FAM135B"	0.190864192078584	0.16727319183955	-0.328000999517097	"S01"	0.190864192078584	"IS01"
"PCCB"	"PCCB"	0.190064810667249	-0.15057666315236	0.0224060287087461	"S01"	0.190064810667249	"IS01"
"NDUFV3"	"NDUFV3"	0.183031325792947	0.0847300988011588	-0.231253621708067	"S01"	0.183031325792947	"IS01"
"TTF1"	"TTF1"	0.170682052141794	-0.0168060310777884	-0.110198413338135	"S01"	0.170682052141794	"IS01"
"CDK3"	"CDK3"	0.153188656588792	-0.199620700192847	0.104185180316649	"S01"	0.153188656588792	"IS01"
"THEM4"	"THEM4"	0.151890774446522	0.13683570616158	-0.265117640598279	"S01"	0.151890774446522	"IS01"
"SEPN1"	"SEPN1"	0.148982021276375	0.0520652429517973	-0.169631741910859	"S01"	0.148982021276375	"IS01"
"STRADB"	"STRADB"	0.135149620829331	-0.0941823787822379	0.00174821989283745	"S01"	0.135149620829331	"IS01"
"SNRPA"	"SNRPA"	0.125299732998644	-0.0869582111549704	0.00122458450135187	"S01"	0.125299732998644	"IS01"
"SELO"	"SELO"	0.124370143152193	-0.180663738326516	0.105051530968122	"S01"	0.124370143152193	"IS01"
"PRCC"	"PRCC"	0.119663810670732	0.0189877915889962	-0.111123024684024	"S01"	0.119663810670732	"IS01"
"CTB.50L17.10"	"CTB.50L17.10"	0.110953865174318	-0.0172671114137425	-0.0646560171589619	"S01"	0.110953865174318	"IS01"
"NDUFB5"	"NDUFB5"	0.0984471049665736	-0.128308594214922	0.0669788916402544	"S01"	0.0984471049665736	"IS01"
"HEATR3"	"HEATR3"	0.0889492750639812	-0.0960365912809011	0.0386238325114705	"S01"	0.0889492750639812	"IS01"
"LIPT1"	"LIPT1"	0.0835156885808965	-0.0699962070157853	0.0140624428352797	"S01"	0.0835156885808965	"IS01"
"VPS4A"	"VPS4A"	0.0786036493468384	-0.0748164803130261	0.0230709833960036	"S01"	0.0786036493468384	"IS01"
"ZSWIM7"	"ZSWIM7"	0.0555052322205284	0.0324348010988102	-0.0775464337289443	"S01"	0.0555052322205284	"IS01"
"ARL16"	"ARL16"	0.0516142243261726	-0.0489219593350652	0.0149231905226643	"S01"	0.0516142243261726	"IS01"
"FARS2"	"FARS2"	0.0500786130271376	-0.0249118866487736	-0.010342841347592	"S01"	0.0500786130271376	"IS01"
"SF3B3"	"SF3B3"	0.033803701334063	0.0337143916253825	-0.062591744264585	"S01"	0.033803701334063	"IS01"
"AMIGO3"	"AMIGO3"	0.0301612458477867	-0.0123375313011076	-0.00916367148454564	"S01"	0.0301612458477867	"IS01"
"RNF123"	"RNF123"	0.0210814343055979	0.00958285880461704	-0.0264416229514193	"S01"	0.0210814343055979	"IS01"
"CYYR1"	"CYYR1"	-0.764415817182002	1.37930771279935	-0.941605472951164	"S02"	1.37930771279935	"IS02"
"NOSTRIN"	"NOSTRIN"	-0.66415821028216	1.31786654306194	-0.949581512981849	"S02"	1.31786654306194	"IS02"
"SEMA3G"	"SEMA3G"	-0.778575189829163	1.31392337431698	-0.858971696844751	"S02"	1.31392337431698	"IS02"
"PECAM1"	"PECAM1"	-0.960730057535472	1.28421226547143	-0.688929144437246	"S02"	1.28421226547143	"IS02"
"FGD5"	"FGD5"	-0.646450537027205	1.27675637633539	-0.917689971171137	"S02"	1.27675637633539	"IS02"
"S1PR1"	"S1PR1"	-0.782969686421993	1.27069209691372	-0.80808080006287	"S02"	1.27069209691372	"IS02"
"SDPR"	"SDPR"	-0.598748416663133	1.26829640437595	-0.944346817842153	"S02"	1.26829640437595	"IS02"
"MYCT1"	"MYCT1"	-0.852440818486887	1.26397976909396	-0.748312533159757	"S02"	1.26397976909396	"IS02"
"EDNRB"	"EDNRB"	-0.563307680698651	1.26261823368791	-0.964820063813681	"S02"	1.26261823368791	"IS02"
"TLR4"	"TLR4"	-1.11687826542936	1.26104104730559	-0.545692940275336	"S02"	1.26104104730559	"IS02"
"CD36"	"CD36"	-0.825246087565533	1.23129870540697	-0.732850725531754	"S02"	1.23129870540697	"IS02"
"ADGRL4"	"ADGRL4"	-0.871147411835172	1.22120389865415	-0.687131527675881	"S02"	1.22120389865415	"IS02"
"PPP1R16B"	"PPP1R16B"	-0.736408630128444	1.21723598087909	-0.784357538875193	"S02"	1.21723598087909	"IS02"
"AOC3"	"AOC3"	-0.79700653406866	1.2085492160888	-0.72910673916249	"S02"	1.2085492160888	"IS02"
"TINAGL1"	"TINAGL1"	-0.844238234538098	1.20446658618701	-0.689001039487819	"S02"	1.20446658618701	"IS02"
"CD93"	"CD93"	-1.03421307229306	1.19966951396085	-0.540480964282791	"S02"	1.19966951396085	"IS02"
"SH2D3C"	"SH2D3C"	-0.979305692220254	1.17707402449282	-0.557013960467683	"S02"	1.17707402449282	"IS02"
"CCM2L"	"CCM2L"	-0.873858466805539	1.17292338886851	-0.631953095793998	"S02"	1.17292338886851	"IS02"
"CXorf36"	"CXorf36"	-1.06496130099764	1.17093552134616	-0.48567413583971	"S02"	1.17093552134616	"IS02"
"BTNL9"	"BTNL9"	-0.303053808400492	1.16454404465242	-1.05311719284559	"S02"	1.16454404465242	"IS02"
"ESAM"	"ESAM"	-0.884411486845887	1.15660975539989	-0.606042440651498	"S02"	1.15660975539989	"IS02"
"ABCA9"	"ABCA9"	-0.547080078776003	1.15594929393219	-0.859662948776674	"S02"	1.15594929393219	"IS02"
"ACSL5"	"ACSL5"	-1.36991710050346	1.15371000165355	-0.236780672422668	"S02"	1.15371000165355	"IS02"
"RAPGEF5"	"RAPGEF5"	-0.39624733448011	1.1511196748791	-0.968075452448586	"S02"	1.1511196748791	"IS02"
"RASGRP3"	"RASGRP3"	-0.541156082109572	1.14651818771905	-0.853750388397222	"S02"	1.14651818771905	"IS02"
"BMX"	"BMX"	-0.602329515522745	1.14375261728756	-0.804582110900991	"S02"	1.14375261728756	"IS02"
"IL33"	"IL33"	-0.876382524166283	1.14354305347057	-0.597715927905829	"S02"	1.14354305347057	"IS02"
"GPR4"	"GPR4"	-0.808106932256481	1.13891888296887	-0.644106567369462	"S02"	1.13891888296887	"IS02"
"ARHGEF15"	"ARHGEF15"	-0.686652711478546	1.13374581275994	-0.729989729683442	"S02"	1.13374581275994	"IS02"
"SYNPO2"	"SYNPO2"	-0.250970508620574	1.11933904077989	-1.04263831713067	"S02"	1.11933904077989	"IS02"
"STOM"	"STOM"	-0.807490007761638	1.11606269144541	-0.61941773149627	"S02"	1.11606269144541	"IS02"
"SV2B"	"SV2B"	-0.678336067015652	1.1131369198147	-0.713579697476583	"S02"	1.1131369198147	"IS02"
"TMEM88"	"TMEM88"	-0.74912355023032	1.11155776030836	-0.658468125603631	"S02"	1.11155776030836	"IS02"
"PDK4"	"PDK4"	-0.346334814007787	1.1084983791805	-0.958803268886609	"S02"	1.1084983791805	"IS02"
"ROBO4"	"ROBO4"	-0.819327354612552	1.10292217619085	-0.596030817615651	"S02"	1.10292217619085	"IS02"
"SCN4A"	"SCN4A"	-0.34645983616593	1.10012684933848	-0.949495856427901	"S02"	1.10012684933848	"IS02"
"ABCA6"	"ABCA6"	-1.07189876241482	1.09887343444767	-0.401136586432753	"S02"	1.09887343444767	"IS02"
"FAM124B"	"FAM124B"	-0.651870061763374	1.09866061916644	-0.717603376656337	"S02"	1.09866061916644	"IS02"
"CLEC14A"	"CLEC14A"	-1.01203900578672	1.09844219148172	-0.445796154579001	"S02"	1.09844219148172	"IS02"
"SEPP1"	"SEPP1"	-0.942226415835097	1.09391002207465	-0.493446938477631	"S02"	1.09391002207465	"IS02"
"FHL5"	"FHL5"	-0.526188161754446	1.0935010133052	-0.80668902063147	"S02"	1.0935010133052	"IS02"
"ITGA6"	"ITGA6"	-0.156211558282001	1.07825137765992	-1.06886808683884	"S02"	1.07825137765992	"IS02"
"NOS3"	"NOS3"	-1.03283891486914	1.07660599019876	-0.406081591863483	"S02"	1.07660599019876	"IS02"
"FGF7"	"FGF7"	-0.933546604899565	1.07501522763935	-0.47919715543663	"S02"	1.07501522763935	"IS02"
"GPR146"	"GPR146"	-0.309100351413543	1.07248783791465	-0.947247203265243	"S02"	1.07248783791465	"IS02"
"GRK5"	"GRK5"	-0.664868211552498	1.07127290970013	-0.677661709885535	"S02"	1.07127290970013	"IS02"
"CLIC5"	"CLIC5"	-0.513724096294195	1.06253713206046	-0.782010129852331	"S02"	1.06253713206046	"IS02"
"AGFG2"	"AGFG2"	-0.389126238084674	1.05920005868361	-0.87228416534196	"S02"	1.05920005868361	"IS02"
"PCDH1"	"PCDH1"	-0.539309958147985	1.0565781448217	-0.756160366108793	"S02"	1.0565781448217	"IS02"
"VWF"	"VWF"	-0.987895125064377	1.05181687278064	-0.412687895928631	"S02"	1.05181687278064	"IS02"
"GPX3"	"GPX3"	-0.923956904883342	1.04482092607081	-0.453197945421032	"S02"	1.04482092607081	"IS02"
"KCNE3"	"KCNE3"	-0.388194240789683	1.04383752676264	-0.8560799145394	"S02"	1.04383752676264	"IS02"
"TACC1"	"TACC1"	-0.57724087367947	1.04328561043721	-0.7129316391006	"S02"	1.04328561043721	"IS02"
"PLA2G4C"	"PLA2G4C"	-1.02172440098884	1.04160812885206	-0.375945612499821	"S02"	1.04160812885206	"IS02"
"TNFSF18"	"TNFSF18"	-0.493611480074097	1.0402760473649	-0.772675950623708	"S02"	1.0402760473649	"IS02"
"MOB3C"	"MOB3C"	-0.970051151106859	1.03770260224233	-0.41060900277561	"S02"	1.03770260224233	"IS02"
"ACVRL1"	"ACVRL1"	-0.880234166534532	1.03629466705597	-0.476781393013473	"S02"	1.03629466705597	"IS02"
"PCDH12"	"PCDH12"	-1.01467098492907	1.03588694942916	-0.374967529966002	"S02"	1.03588694942916	"IS02"
"LIPE"	"LIPE"	-0.331269759573495	1.03337003857326	-0.887481069124602	"S02"	1.03337003857326	"IS02"
"TGFBR2"	"TGFBR2"	-0.836125999407624	1.0288455602162	-0.501840894972478	"S02"	1.0288455602162	"IS02"
"TNFSF12"	"TNFSF12"	-0.834491860852942	1.02613894718895	-0.50009431564632	"S02"	1.02613894718895	"IS02"
"GPIHBP1"	"GPIHBP1"	-0.682099842918121	1.02553007922711	-0.614327585677258	"S02"	1.02553007922711	"IS02"
"STEAP4"	"STEAP4"	-0.921328236694044	1.02192176930382	-0.429978676555158	"S02"	1.02192176930382	"IS02"
"SLC40A1"	"SLC40A1"	-0.31440254884542	1.01622542676627	-0.881330707022315	"S02"	1.01622542676627	"IS02"
"GIMAP1"	"GIMAP1"	-1.2348241483017	1.0141806509679	-0.185083879535359	"S02"	1.0141806509679	"IS02"
"LOXHD1"	"LOXHD1"	-0.54783711971956	1.01084292308557	-0.699397772533347	"S02"	1.01084292308557	"IS02"
"SPTA1"	"SPTA1"	-0.772572026984338	1.00824206268658	-0.527085661742275	"S02"	1.00824206268658	"IS02"
"TEK"	"TEK"	-0.689350115274705	1.00807709478502	-0.589653303764204	"S02"	1.00807709478502	"IS02"
"SORBS2"	"SORBS2"	-0.481759516429211	1.00147830682659	-0.738914114317978	"S02"	1.00147830682659	"IS02"
"PDLIM1"	"PDLIM1"	-0.785117715941687	0.996523164992772	-0.504729196216516	"S02"	0.996523164992772	"IS02"
"NPR1"	"NPR1"	-0.901360723306224	0.993866185393387	-0.414158051652919	"S02"	0.993866185393387	"IS02"
"IL6R"	"IL6R"	-0.396943187404573	0.993610807264991	-0.794207053288183	"S02"	0.993610807264991	"IS02"
"FZD4"	"FZD4"	-0.0515864668656815	0.992893614095899	-1.05381619967369	"S02"	0.992893614095899	"IS02"
"ATP8B4"	"ATP8B4"	-1.30523991417042	0.992173358664535	-0.107770745043056	"S02"	0.992173358664535	"IS02"
"PALMD"	"PALMD"	-0.792693041640452	0.980835757113063	-0.481752900079458	"S02"	0.980835757113063	"IS02"
"FLT4"	"FLT4"	-0.291250721337143	0.980312800713828	-0.859264114933519	"S02"	0.980312800713828	"IS02"
"TIE1"	"TIE1"	-0.884253084255199	0.978882626118836	-0.410567282048036	"S02"	0.978882626118836	"IS02"
"STS"	"STS"	-0.273501496083207	0.973761240989016	-0.865436795206971	"S02"	0.973761240989016	"IS02"
"LRRC8C"	"LRRC8C"	-0.665468019567185	0.972732745586774	-0.568762740290461	"S02"	0.972732745586774	"IS02"
"GJA4"	"GJA4"	-0.975451179483402	0.971290327152664	-0.333448480614646	"S02"	0.971290327152664	"IS02"
"FMO2"	"FMO2"	-0.265711407858972	0.970329376993317	-0.867533629836224	"S02"	0.970329376993317	"IS02"
"C10orf10"	"C10orf10"	-0.940982062984412	0.965115696222485	-0.352642756044877	"S02"	0.965115696222485	"IS02"
"MCTP1"	"MCTP1"	-0.817100266760931	0.958857572340959	-0.439162169032265	"S02"	0.958857572340959	"IS02"
"TP53INP2"	"TP53INP2"	-0.236553211760534	0.952598227327899	-0.87000514763586	"S02"	0.952598227327899	"IS02"
"PDGFB"	"PDGFB"	-0.437307976235566	0.952522654589128	-0.718553190714454	"S02"	0.952522654589128	"IS02"
"EFHD1"	"EFHD1"	-0.053541302336781	0.951707738682512	-1.00701583631593	"S02"	0.951707738682512	"IS02"
"DNASE1L3"	"DNASE1L3"	-0.834148119625428	0.948343597926161	-0.414737136766282	"S02"	0.948343597926161	"IS02"
"METTL7A"	"METTL7A"	-0.420947778196935	0.948042273322194	-0.7259579470949	"S02"	0.948042273322194	"IS02"
"ADGRG2"	"ADGRG2"	-0.445312741051124	0.938636726838491	-0.697235686702975	"S02"	0.938636726838491	"IS02"
"CREBRF"	"CREBRF"	0.231741825458794	0.938049908916514	-1.20708798597758	"S02"	0.938049908916514	"IS02"
"PPP3CC"	"PPP3CC"	-0.607199701156643	0.937248625055894	-0.573645513374479	"S02"	0.937248625055894	"IS02"
"PDE1B"	"PDE1B"	-0.464722874536206	0.937075319452047	-0.68088209506273	"S02"	0.937075319452047	"IS02"
"NCOA7"	"NCOA7"	-0.312721408278619	0.923392993119555	-0.780433115660262	"S02"	0.923392993119555	"IS02"
"IFNAR1"	"IFNAR1"	-0.480987809852298	0.919292942195617	-0.649048263304563	"S02"	0.919292942195617	"IS02"
"GJA5"	"GJA5"	-0.403944560576854	0.917590593286062	-0.70526526452953	"S02"	0.917590593286062	"IS02"
"STX12"	"STX12"	-0.659445569631344	0.917435301098827	-0.512446988692136	"S02"	0.917435301098827	"IS02"
"ARHGAP26"	"ARHGAP26"	-0.29023545588158	0.917324251741165	-0.790708638570617	"S02"	0.917324251741165	"IS02"
"CA4"	"CA4"	-0.46773741741562	0.91731303972552	-0.656860090755456	"S02"	0.91731303972552	"IS02"
"LIMS2"	"LIMS2"	-0.798963096272998	0.915557074036022	-0.405183935012783	"S02"	0.915557074036022	"IS02"
"ADH1B"	"ADH1B"	-0.880018798352588	0.909895098357745	-0.337836867294653	"S02"	0.909895098357745	"IS02"
"KCND2"	"KCND2"	-0.431454813084799	0.907717574026925	-0.673656991252823	"S02"	0.907717574026925	"IS02"
"IQSEC1"	"IQSEC1"	0.045019688551009	0.907044075165847	-1.03217683189653	"S02"	0.907044075165847	"IS02"
"SCARA5"	"SCARA5"	-0.485585022619293	0.90105414155944	-0.625509567524974	"S02"	0.90105414155944	"IS02"
"BTG2"	"BTG2"	0.107818483684847	0.895983528444528	-1.06735452966515	"S02"	0.895983528444528	"IS02"
"PODXL"	"PODXL"	-0.424596040463106	0.894483399138913	-0.6642638474465	"S02"	0.894483399138913	"IS02"
"CD300LG"	"CD300LG"	-0.327136526410187	0.893170817704021	-0.736303633233987	"S02"	0.893170817704021	"IS02"
"DOCK8"	"DOCK8"	-0.802904575056045	0.893038461423717	-0.377429586787347	"S02"	0.893038461423717	"IS02"
"ASAH1"	"ASAH1"	-0.688297149965406	0.891269002922762	-0.461896063029428	"S02"	0.891269002922762	"IS02"
"PXDNL"	"PXDNL"	-0.74891210631476	0.891125574948619	-0.416034631035142	"S02"	0.891125574948619	"IS02"
"ECSCR"	"ECSCR"	-0.9823442016563	0.890373738112288	-0.239199765371302	"S02"	0.890373738112288	"IS02"
"LAMC2"	"LAMC2"	-0.864281345707525	0.890015088804819	-0.327824273474876	"S02"	0.890015088804819	"IS02"
"CALCOCO2"	"CALCOCO2"	0.128085615070941	0.888134269890307	-1.07399754677207	"S02"	0.888134269890307	"IS02"
"SOX13"	"SOX13"	-0.333164787722528	0.886322066550727	-0.724221055841963	"S02"	0.886322066550727	"IS02"
"WDR7"	"WDR7"	0.11733663064457	0.883036750468408	-1.06028283988193	"S02"	0.883036750468408	"IS02"
"EBF2"	"EBF2"	-0.111098351754134	0.88150170762119	-0.886353845602458	"S02"	0.88150170762119	"IS02"
"FAM162B"	"FAM162B"	-0.463922472430928	0.881028887230862	-0.619804641539967	"S02"	0.881028887230862	"IS02"
"MRVI1"	"MRVI1"	-0.583717888265801	0.880942659690457	-0.5293841842114	"S02"	0.880942659690457	"IS02"
"ANKRD33B"	"ANKRD33B"	-0.120065216997723	0.879845569589926	-0.877770208095732	"S02"	0.879845569589926	"IS02"
"MGLL"	"MGLL"	-0.431133211998605	0.879374387151611	-0.642706861809185	"S02"	0.879374387151611	"IS02"
"IRF2"	"IRF2"	-0.39896703428327	0.878713846130496	-0.666233163532467	"S02"	0.878713846130496	"IS02"
"CBX7"	"CBX7"	-0.361708684116674	0.878506325457805	-0.694097519429567	"S02"	0.878506325457805	"IS02"
"NCK1"	"NCK1"	-0.405067332907618	0.871074515638915	-0.653226211363054	"S02"	0.871074515638915	"IS02"
"IGFBP7"	"IGFBP7"	-0.609480337127455	0.870484384365418	-0.498449658531491	"S02"	0.870484384365418	"IS02"
"ETS1"	"ETS1"	-0.429423625839194	0.869010273130926	-0.63258983632398	"S02"	0.869010273130926	"IS02"
"RBP7"	"RBP7"	-0.768183122922149	0.868360746886195	-0.376450866380521	"S02"	0.868360746886195	"IS02"
"TRIM8"	"TRIM8"	-0.461768864368833	0.868171943412447	-0.607278966112598	"S02"	0.868171943412447	"IS02"
"SLCO1C1"	"SLCO1C1"	-0.129028463591955	0.867700470056994	-0.857645849410755	"S02"	0.867700470056994	"IS02"
"HSD17B4"	"HSD17B4"	-0.120379744681745	0.861143034921947	-0.856950295679578	"S02"	0.861143034921947	"IS02"
"CAPZA2"	"CAPZA2"	0.0572685660793566	0.858493548756969	-0.987981004091685	"S02"	0.858493548756969	"IS02"
"CDH6"	"CDH6"	-0.0835723389757981	0.853567027748646	-0.876365376626621	"S02"	0.853567027748646	"IS02"
"ABCB1"	"ABCB1"	-0.186113953209465	0.853410164855455	-0.798876522877961	"S02"	0.853410164855455	"IS02"
"F11R"	"F11R"	-0.210949754558593	0.853286008827092	-0.780013728668805	"S02"	0.853286008827092	"IS02"
"MGST2"	"MGST2"	-0.960204308628974	0.852093853657583	-0.213764929925759	"S02"	0.852093853657583	"IS02"
"ZDHHC14"	"ZDHHC14"	-0.510692326068846	0.851888395474941	-0.552470166529423	"S02"	0.851888395474941	"IS02"
"PPARG"	"PPARG"	-0.890653938796832	0.851703078400891	-0.265775741721572	"S02"	0.851703078400891	"IS02"
"PAPD4"	"PAPD4"	0.14526020016545	0.850308421654821	-1.04531855861006	"S02"	0.850308421654821	"IS02"
"GIMAP5"	"GIMAP5"	-1.17769372318234	0.845655774806336	-0.0426929235678899	"S02"	0.845655774806336	"IS02"
"KCNAB1"	"KCNAB1"	-0.372590321304691	0.845336572247994	-0.649388369235878	"S02"	0.845336572247994	"IS02"
"GALNT16"	"GALNT16"	-0.336780403979645	0.844004680294893	-0.674923201131967	"S02"	0.844004680294893	"IS02"
"RASL11A"	"RASL11A"	-0.46638794894383	0.843352836905286	-0.576481934404986	"S02"	0.843352836905286	"IS02"
"PCTP"	"PCTP"	-0.4833282068355	0.840292095595357	-0.560340558543904	"S02"	0.840292095595357	"IS02"
"TNFSF10"	"TNFSF10"	-1.27185453810634	0.839552453619631	0.0350210946267395	"S02"	0.839552453619631	"IS02"
"RFTN1"	"RFTN1"	-0.341720645956485	0.837623838230453	-0.66417593811583	"S02"	0.837623838230453	"IS02"
"KLF2"	"KLF2"	-0.665838505461985	0.83615887960956	-0.418179330257768	"S02"	0.83615887960956	"IS02"
"CHGA"	"CHGA"	-0.214782801650322	0.833695900506953	-0.755564053769024	"S02"	0.833695900506953	"IS02"
"PRKAG2"	"PRKAG2"	-0.60278447780582	0.831729638100888	-0.460847444042666	"S02"	0.831729638100888	"IS02"
"CCDC69"	"CCDC69"	-0.819325829479974	0.831520492104949	-0.297345422624887	"S02"	0.831520492104949	"IS02"
"NCOA4"	"NCOA4"	-0.0236324401317919	0.831154836935287	-0.89689461054152	"S02"	0.831154836935287	"IS02"
"COX4I2"	"COX4I2"	-0.804944671708595	0.827597449501051	-0.303871355321789	"S02"	0.827597449501051	"IS02"
"NPY1R"	"NPY1R"	0.187582759856653	0.827164605241606	-1.05175916742742	"S02"	0.827164605241606	"IS02"
"TSPAN15"	"TSPAN15"	-0.943286936424849	0.824030792473529	-0.19563627422974	"S02"	0.824030792473529	"IS02"
"EPAS1"	"EPAS1"	-1.26288957898063	0.823114298896928	0.0463522629739269	"S02"	0.823114298896928	"IS02"
"SORBS3"	"SORBS3"	-0.395833550754615	0.818263815369824	-0.602068543764148	"S02"	0.818263815369824	"IS02"
"AQP7"	"AQP7"	-0.273610456415669	0.817548151179917	-0.693436958570805	"S02"	0.817548151179917	"IS02"
"C17orf58"	"C17orf58"	-0.398237583286989	0.817057369441803	-0.598928173183006	"S02"	0.817057369441803	"IS02"
"LXN"	"LXN"	-0.898680414059109	0.815821457956373	-0.220234879534227	"S02"	0.815821457956373	"IS02"
"SLC10A6"	"SLC10A6"	0.0269942229367687	0.803296629005872	-0.904408156603874	"S02"	0.803296629005872	"IS02"
"KCNJ2"	"KCNJ2"	-0.152728611792473	0.802794864579159	-0.768345204601932	"S02"	0.802794864579159	"IS02"
"SHOC2"	"SHOC2"	-0.334543313428644	0.802639464639231	-0.631086173731403	"S02"	0.802639464639231	"IS02"
"CCRL2"	"CCRL2"	-1.29081675150986	0.802463450949264	0.0901362508553522	"S02"	0.802463450949264	"IS02"
"PIK3IP1"	"PIK3IP1"	-0.627904364972575	0.802364606951529	-0.409589897731995	"S02"	0.802364606951529	"IS02"
"CCL14"	"CCL14"	-0.865128069400902	0.79837128429171	-0.226328802052268	"S02"	0.79837128429171	"IS02"
"FATE1"	"FATE1"	-0.722833592446124	0.797816903891114	-0.333008506931453	"S02"	0.797816903891114	"IS02"
"EDN1"	"EDN1"	0.0179150768507822	0.796425995557465	-0.890001134548981	"S02"	0.796425995557465	"IS02"
"FAM21C"	"FAM21C"	-0.0613794698881268	0.796277722293569	-0.830049987452369	"S02"	0.796277722293569	"IS02"
"TLR5"	"TLR5"	-0.0220787750954694	0.79322586127546	-0.85632397730276	"S02"	0.79322586127546	"IS02"
"GSN"	"GSN"	-0.864332654423203	0.789119424758756	-0.216746565801547	"S02"	0.789119424758756	"IS02"
"PLN"	"PLN"	-0.512007479393318	0.788982614995208	-0.482248647424745	"S02"	0.788982614995208	"IS02"
"PPP1R12B"	"PPP1R12B"	0.207848339958662	0.786831495601672	-1.02265146055102	"S02"	0.786831495601672	"IS02"
"GRAP"	"GRAP"	-1.02987363263513	0.786463153834976	-0.089005606232108	"S02"	0.786463153834976	"IS02"
"FABP4"	"FABP4"	-0.640453306350266	0.78575543361037	-0.381849069520351	"S02"	0.78575543361037	"IS02"
"ACER3"	"ACER3"	-0.462653541028003	0.783004976676229	-0.512882852764225	"S02"	0.783004976676229	"IS02"
"FBLN2"	"FBLN2"	-0.708638998657538	0.780434729845166	-0.32458155061333	"S02"	0.780434729845166	"IS02"
"CYP4F12"	"CYP4F12"	-0.268697169666245	0.779854509781363	-0.655658468137462	"S02"	0.779854509781363	"IS02"
"FEZ2"	"FEZ2"	-0.271930208664665	0.773438294936554	-0.646159504649887	"S02"	0.773438294936554	"IS02"
"SLC46A3"	"SLC46A3"	-0.940279045800714	0.770884585806527	-0.139415057995221	"S02"	0.770884585806527	"IS02"
"CX3CL1"	"CX3CL1"	-0.308824054861685	0.7708728249585	-0.615518216109645	"S02"	0.7708728249585	"IS02"
"CLRN3"	"CLRN3"	-0.583477260595581	0.768539493237409	-0.405862208483192	"S02"	0.768539493237409	"IS02"
"SCN9A"	"SCN9A"	-0.448540502583518	0.764684529816821	-0.503361803524466	"S02"	0.764684529816821	"IS02"
"EPS15"	"EPS15"	-0.132697834905425	0.761441134408466	-0.737937229751608	"S02"	0.761441134408466	"IS02"
"MAP10"	"MAP10"	0.198498117377457	0.759748051546293	-0.985795179503485	"S02"	0.759748051546293	"IS02"
"CYP4B1"	"CYP4B1"	-0.194658889068309	0.750524723374477	-0.679204817287504	"S02"	0.750524723374477	"IS02"
"LMOD1"	"LMOD1"	-0.614833000084369	0.750373915806265	-0.362228208877782	"S02"	0.750373915806265	"IS02"
"VIPR1"	"VIPR1"	-0.31716329903127	0.747301519107287	-0.583289435696172	"S02"	0.747301519107287	"IS02"
