"IS01"	"IS02"	"IS03"
"HHATL__pos"	2.22044604925031e-16	11.5726502356822	2.12899816074031
"HHLA2__pos"	8.34945085999425	4.65132090149406	1.12135193653207
"IFNA16__pos"	14.2632931505518	2.22044604925031e-16	2.22044604925031e-16
"IGFN1__pos"	3.19415171095091	6.98965730881653	3.56941665507485
"IRX6__pos"	1.93007872096388	7.82238848439585	4.05147652500547
"ITGB1BP2__pos"	2.92683161334396	10.2894325508736	0.153661355172915
"ITLN2__pos"	7.48724934502969	5.64312064140315	1.08261988902307
"ITPKA__pos"	9.07629015750518	2.69821435122966	1.87368510310148
"KCTD16__pos"	4.09658158289127	9.88945853585435	2.22044604925031e-16
"KRT33B__pos"	9.23500832386737	2.58111488626574	2.2015269976241
"KTN1__pos"	9.01982598719825	2.37709311457476	0.709310756767597
