"Gene"	"IS01"	"IS02"	"IS03"	"State"	"MaxFC"
"JAK3"	"JAK3"	1.124655037011	-0.473254244652751	-0.632220322854683	"IS01"	1.124655037011
"PARP14"	"PARP14"	1.12359416828699	-0.321299731246722	-0.77058076318241	"IS01"	1.12359416828699
"CD226"	"CD226"	1.12264864258216	-0.191733788126653	-0.8885167114969	"IS01"	1.12264864258216
"FAM179A"	"FAM179A"	1.12165399603463	-0.485140318788322	-0.618473676615414	"IS01"	1.12165399603463
"KLRD1"	"KLRD1"	1.11534583416327	-0.261839462541008	-0.817295074293357	"IS01"	1.11534583416327
"TTC24"	"TTC24"	1.11318835020436	-0.583606466362749	-0.520138547152656	"IS01"	1.11318835020436
"FERMT3"	"FERMT3"	1.11295559904655	0.463879905781361	-1.48062795023794	"IS01"	1.11295559904655
"FGR"	"FGR"	1.11189728828073	-0.0475542813805465	-1.0105588374094	"IS01"	1.11189728828073
"ITGAD"	"ITGAD"	1.11089740646721	-0.45778152901556	-0.633367832428315	"IS01"	1.11089740646721
"CLEC6A"	"CLEC6A"	1.10931914016268	-0.403960844948005	-0.681233549761933	"IS01"	1.10931914016268
"LAIR1"	"LAIR1"	1.10723413006609	0.340507081971016	-1.36205118781663	"IS01"	1.10723413006609
"LGALS9"	"LGALS9"	1.10549081162004	-0.136890293974117	-0.922549748759973	"IS01"	1.10549081162004
"STAT1"	"STAT1"	1.10403732054725	-0.483010270838235	-0.60372515307479	"IS01"	1.10403732054725
"TMEM229B"	"TMEM229B"	1.10012056373237	-0.35843267637114	-0.714269018693054	"IS01"	1.10012056373237
"SIRPD"	"SIRPD"	1.0954206421505	0.0293701824179107	-1.06548942486766	"IS01"	1.0954206421505
"FYB"	"FYB"	1.09442008811273	-0.554237675509305	-0.529280440794036	"IS01"	1.09442008811273
"ASCL2"	"ASCL2"	1.0926840232999	-0.517208259671971	-0.561596312648883	"IS01"	1.0926840232999
"GTSF1L"	"GTSF1L"	1.09253568103381	-0.36858652884688	-0.697765219184276	"IS01"	1.09253568103381
"CR1L"	"CR1L"	1.0904851595094	-0.191112136144119	-0.858593134978532	"IS01"	1.0904851595094
"IDO1"	"IDO1"	1.08599493129166	0.0929895631314032	-1.11490204338599	"IS01"	1.08599493129166
"GIMAP6"	"GIMAP6"	1.07756289700859	-0.00917619560094675	-1.0132056541072	"IS01"	1.07756289700859
"RASSF5"	"RASSF5"	1.07649930238651	-0.404343877897905	-0.649766238513099	"IS01"	1.07649930238651
"BATF3"	"BATF3"	1.07384824437062	-0.165293472162279	-0.866499701803432	"IS01"	1.07384824437062
"DENND1C"	"DENND1C"	1.07201529838713	-0.647609894783948	-0.422401747216509	"IS01"	1.07201529838713
"STX11"	"STX11"	1.07192268183179	0.0161177083713525	-1.03105674420835	"IS01"	1.07192268183179
"KLRC4.KLRK1"	"KLRC4.KLRK1"	1.07087939049386	-0.320505748100713	-0.721330858616651	"IS01"	1.07087939049386
"WARS"	"WARS"	1.0686219460341	0.0856583893231858	-1.09170712770319	"IS01"	1.0686219460341
"B2M"	"B2M"	1.0678232116391	-0.467802812926158	-0.583338719798094	"IS01"	1.0678232116391
"LIMD2"	"LIMD2"	1.06747191346088	-0.329100067670986	-0.710217933944534	"IS01"	1.06747191346088
"IL32"	"IL32"	1.06464193362118	0.0474328543986079	-1.05287489667949	"IS01"	1.06464193362118
"NOD2"	"NOD2"	1.06404169193858	-0.457635470463839	-0.589078571360978	"IS01"	1.06404169193858
"SEMA4D"	"SEMA4D"	1.06100934423659	-0.707414598010233	-0.357116825392392	"IS01"	1.06100934423659
"BATF2"	"BATF2"	1.0609350846639	-0.0219964537725093	-0.985682870641466	"IS01"	1.0609350846639
"APOBEC3D"	"APOBEC3D"	1.06062553167173	-0.163252225220989	-0.855835585798684	"IS01"	1.06062553167173
"IKBKE"	"IKBKE"	1.05932225181941	-0.122306206991731	-0.892153916354406	"IS01"	1.05932225181941
"GBP1"	"GBP1"	1.0589691720212	0.0160384050755479	-1.0187029768033	"IS01"	1.0589691720212
"ARHGAP25"	"ARHGAP25"	1.05666453299638	-0.550497946934427	-0.496914869901332	"IS01"	1.05666453299638
"GPR31"	"GPR31"	1.0483716038318	-0.434675429022666	-0.595279965453395	"IS01"	1.0483716038318
"GIMAP5"	"GIMAP5"	1.04495783887389	-0.48912396602616	-0.542105535982737	"IS01"	1.04495783887389
"APOL6"	"APOL6"	1.03717224449411	-0.282690663812579	-0.724055996323712	"IS01"	1.03717224449411
"IL4I1"	"IL4I1"	1.02724244698076	0.354115993476999	-1.29869375579038	"IS01"	1.02724244698076
"GPR174"	"GPR174"	1.01895121436569	-0.263305890041701	-0.724559795617734	"IS01"	1.01895121436569
"KLRC3"	"KLRC3"	1.01838819538649	-0.286765834396365	-0.702509539631391	"IS01"	1.01838819538649
"HLA.DQB2"	"HLA.DQB2"	1.01802844734764	0.0719194158868311	-1.03113936557227	"IS01"	1.01802844734764
"ARAP2"	"ARAP2"	1.01675083560053	-0.4535351652494	-0.54800342600704	"IS01"	1.01675083560053
"TSPAN32"	"TSPAN32"	1.01268784098854	-0.589347481354941	-0.419590064245339	"IS01"	1.01268784098854
"DUSP2"	"DUSP2"	1.00934342870693	-0.781002585172819	-0.240641343613717	"IS01"	1.00934342870693
"IL15RA"	"IL15RA"	1.00764817665256	0.311268246226983	-1.24081857740492	"IS01"	1.00764817665256
"PARP12"	"PARP12"	1.00550734373394	-0.57265034263054	-0.428096246915399	"IS01"	1.00550734373394
"GMIP"	"GMIP"	1.00302896741988	-0.447430269538332	-0.540593074258544	"IS01"	1.00302896741988
"CTSC"	"CTSC"	0.996744316285925	0.0493605852091846	-0.990270188583334	"IS01"	0.996744316285925
"CLEC1B"	"CLEC1B"	0.98928563678872	-0.0351746903618766	-0.905666554138262	"IS01"	0.98928563678872
"IFI27"	"IFI27"	0.97915556056154	-0.0034922679920083	-0.925120150544136	"IS01"	0.97915556056154
"INPP5D"	"INPP5D"	0.975342669773834	-0.831747617307387	-0.161864528702107	"IS01"	0.975342669773834
"PARP9"	"PARP9"	0.971635069163503	-0.112335531321972	-0.81816365779565	"IS01"	0.971635069163503
"CD200R1"	"CD200R1"	0.954217793464273	0.304422315830261	-1.18388321314569	"IS01"	0.954217793464273
"GIMAP8"	"GIMAP8"	0.949201360909811	-0.117088243136391	-0.79253560040133	"IS01"	0.949201360909811
"NCR1"	"NCR1"	0.948946614237403	-0.193031290926885	-0.722642336510472	"IS01"	0.948946614237403
"MMP25"	"MMP25"	0.948416318342506	-0.468464788577935	-0.469523649257848	"IS01"	0.948416318342506
"TNFSF10"	"TNFSF10"	0.946121523850645	0.00185467856372109	-0.898705054572032	"IS01"	0.946121523850645
"IFIH1"	"IFIH1"	0.945312265470129	-0.0850433408231587	-0.818238630926029	"IS01"	0.945312265470129
"SERPINB9"	"SERPINB9"	0.937479895094614	-0.111790621241509	-0.786281403665697	"IS01"	0.937479895094614
"TTC22"	"TTC22"	0.933885643022117	-0.569030950349041	-0.363512309816823	"IS01"	0.933885643022117
"SLC6A12"	"SLC6A12"	0.931854605883391	-0.192021415490126	-0.707363867512455	"IS01"	0.931854605883391
"DNAJC5B"	"DNAJC5B"	0.930682522037564	-0.0805612577806831	-0.808479160940738	"IS01"	0.930682522037564
"IFI6"	"IFI6"	0.927468703881725	-0.309129223177129	-0.595799343726514	"IS01"	0.927468703881725
"HERC6"	"HERC6"	0.918081734114357	-0.0895923111858332	-0.78824963850536	"IS01"	0.918081734114357
"GIMAP1.GIMAP5"	"GIMAP1.GIMAP5"	0.914169103637159	0.368429260721865	-1.20461808922086	"IS01"	0.914169103637159
"GBP2"	"GBP2"	0.914005938020153	-0.277147018941139	-0.612368212893785	"IS01"	0.914005938020153
"NEUROG3"	"NEUROG3"	0.911187197440787	-0.318186703960991	-0.572055947659499	"IS01"	0.911187197440787
"IRG1"	"IRG1"	0.895356224802063	-0.294124570424401	-0.57911560159725	"IS01"	0.895356224802063
"SPIC"	"SPIC"	0.887848817726007	-0.0332544709080179	-0.811256928796979	"IS01"	0.887848817726007
"PIK3CG"	"PIK3CG"	0.884437294618565	0.30130773090082	-1.11486877441706	"IS01"	0.884437294618565
"RNF213"	"RNF213"	0.88260937058993	-0.529864504183091	-0.350819826711705	"IS01"	0.88260937058993
"C5orf56"	"C5orf56"	0.877279848638904	-0.276082914240764	-0.578524694724387	"IS01"	0.877279848638904
"SNX10"	"SNX10"	0.866513815051231	-0.19399578900955	-0.643604404762198	"IS01"	0.866513815051231
"CMPK2"	"CMPK2"	0.865622497477682	-0.226388814548731	-0.613049850502261	"IS01"	0.865622497477682
"SECTM1"	"SECTM1"	0.862418038012151	-0.26256640021237	-0.576831202117922	"IS01"	0.862418038012151
"HCLS1"	"HCLS1"	0.860967655784864	0.0249621357697651	-0.839165093464105	"IS01"	0.860967655784864
"NFE2L3"	"NFE2L3"	0.85869422034398	-0.200224596722438	-0.630477962794608	"IS01"	0.85869422034398
"SAMD9L"	"SAMD9L"	0.855584840227151	-0.24231832323816	-0.588923424299948	"IS01"	0.855584840227151
"HLA.DRB1"	"HLA.DRB1"	0.85417080376163	0.540047394960122	-1.30513544938581	"IS01"	0.85417080376163
"FXYD2"	"FXYD2"	0.853921779784508	0.0304811680937277	-0.837546823514943	"IS01"	0.853921779784508
"CSK"	"CSK"	0.852204168846461	-0.283795685969169	-0.547676981233592	"IS01"	0.852204168846461
"KLRC4"	"KLRC4"	0.840781706078178	-0.461983666361312	-0.373421053109455	"IS01"	0.840781706078178
"GBP3"	"GBP3"	0.834794927888724	-0.0774204177319455	-0.720450176267743	"IS01"	0.834794927888724
"NBEAL2"	"NBEAL2"	0.828785296406096	-0.469121261006316	-0.355501132945127	"IS01"	0.828785296406096
"IFIT3"	"IFIT3"	0.827655165523095	-0.0434946648832438	-0.744796333209798	"IS01"	0.827655165523095
"PTPN22"	"PTPN22"	0.80262622937152	-0.455016904017108	-0.34363602088551	"IS01"	0.80262622937152
"HRASLS2"	"HRASLS2"	0.799770580068546	-0.245049909993257	-0.533501442519625	"IS01"	0.799770580068546
"CD72"	"CD72"	0.799023206562104	-0.184060380345761	-0.588729878297543	"IS01"	0.799023206562104
"GPR65"	"GPR65"	0.798698032224197	-0.163650333271807	-0.607140814726522	"IS01"	0.798698032224197
"ACSL5"	"ACSL5"	0.795582948580347	0.128587154047333	-0.87221527736609	"IS01"	0.795582948580347
"RAB39A"	"RAB39A"	0.793427677121281	-0.23073719408646	-0.540614844667868	"IS01"	0.793427677121281
"IFITM1"	"IFITM1"	0.792927425144285	-0.154664959528987	-0.609910789970481	"IS01"	0.792927425144285
"APOBEC3C"	"APOBEC3C"	0.787911749424523	-0.123466678771985	-0.633769240775822	"IS01"	0.787911749424523
"CD160"	"CD160"	0.779086962014647	-0.163213767784884	-0.588948244342994	"IS01"	0.779086962014647
"LILRB4"	"LILRB4"	0.767359587895776	-0.48998964626506	-0.278124716489455	"IS01"	0.767359587895776
"SYTL3"	"SYTL3"	0.766033184033898	-0.132519531922901	-0.604723598993866	"IS01"	0.766033184033898
"CIITA"	"CIITA"	0.762355857288588	0.324547771432755	-1.02043992310645	"IS01"	0.762355857288588
"FPR3"	"FPR3"	0.762080949274519	-0.187134183281087	-0.550886301115132	"IS01"	0.762080949274519
"IDO2"	"IDO2"	0.749256943368465	-0.392572731631005	-0.350308525287542	"IS01"	0.749256943368465
"SASH3"	"SASH3"	0.747550175586043	-0.843699548869342	0.065064018446049	"IS01"	0.747550175586043
"TYMP"	"TYMP"	0.745499216419158	0.0368630216766944	-0.740606137435927	"IS01"	0.745499216419158
"PRKCH"	"PRKCH"	0.740408192351972	-0.211988528160664	-0.507543325352767	"IS01"	0.740408192351972
"FGL2"	"FGL2"	0.706227192705198	-0.737640194514135	0.0069685947418358	"IS01"	0.706227192705198
"LGALS14"	"LGALS14"	0.703972224709517	-0.253251392938668	-0.435154366280113	"IS01"	0.703972224709517
"SEMA4A"	"SEMA4A"	0.698603068910163	-0.183662466576496	-0.493887959573497	"IS01"	0.698603068910163
"SAMD9"	"SAMD9"	0.692796615407326	-0.0431782457502901	-0.617229114326175	"IS01"	0.692796615407326
"DTX3L"	"DTX3L"	0.685530133489692	-0.413668923704396	-0.270541533427212	"IS01"	0.685530133489692
"ARHGAP30"	"ARHGAP30"	0.657937035449181	-1.07446026187997	0.361668868211108	"IS01"	0.657937035449181
"SLC31A2"	"SLC31A2"	0.654840636074687	-0.198084507877404	-0.43917015050431	"IS01"	0.654840636074687
"PARP8"	"PARP8"	0.64167780565812	-0.29032588481307	-0.342090784425737	"IS01"	0.64167780565812
"DAPP1"	"DAPP1"	0.637186942398481	-1.09884148224335	0.403703150070726	"IS01"	0.637186942398481
"MX1"	"MX1"	0.635516888977333	-0.269099180264103	-0.355717942223399	"IS01"	0.635516888977333
"MYD88"	"MYD88"	0.630854907613305	0.147220498145288	-0.733128736371197	"IS01"	0.630854907613305
"RNF19B"	"RNF19B"	0.592452463645415	-0.0287778121253107	-0.53530175400692	"IS01"	0.592452463645415
"ERAP2"	"ERAP2"	0.588492855135339	-0.0932349312710502	-0.472430371199305	"IS01"	0.588492855135339
"SPATA12"	"SPATA12"	0.581431877647154	0.000863684847975788	-0.552039220875452	"IS01"	0.581431877647154
"CCR1"	"CCR1"	0.568210677842723	0.342013076366561	-0.852392146050852	"IS01"	0.568210677842723
"DENND2D"	"DENND2D"	0.560621228370122	-0.516651519469917	-0.0576659528915684	"IS01"	0.560621228370122
"CDC42SE2"	"CDC42SE2"	0.555932484325231	-0.234919318786109	-0.311613447732427	"IS01"	0.555932484325231
"CLEC7A"	"CLEC7A"	0.555595331792759	-0.59608540383497	0.0199524159007934	"IS01"	0.555595331792759
"ARRDC5"	"ARRDC5"	0.552311299851696	0.457448722810043	-0.943190856273172	"IS01"	0.552311299851696
"RUNX3"	"RUNX3"	0.550448585505815	-0.76356869623164	0.178440542943866	"IS01"	0.550448585505815
"FBXO6"	"FBXO6"	0.54013957188719	-0.23848116114784	-0.293373646977263	"IS01"	0.54013957188719
"C1QB"	"C1QB"	0.537300377251638	-0.239423750519225	-0.289817344948298	"IS01"	0.537300377251638
"BIN2"	"BIN2"	0.497482547715216	-0.922964638880594	0.374848068882503	"IS01"	0.497482547715216
"GBP6"	"GBP6"	0.470475482010707	-0.298845649055519	-0.171962391156212	"IS01"	0.470475482010707
"IQCF6"	"IQCF6"	0.462410622779317	-0.128167240991183	-0.320855212204604	"IS01"	0.462410622779317
"SCIMP"	"SCIMP"	0.459479064987024	-0.733199145719165	0.236833755392066	"IS01"	0.459479064987024
"XAF1"	"XAF1"	0.421482745202179	0.00252793549974132	-0.401920160613205	"IS01"	0.421482745202179
"PSMA3"	"PSMA3"	0.402796309764015	-0.308231262865597	-0.0991886678365742	"IS01"	0.402796309764015
"CHRNB3"	"CHRNB3"	0.354065176338471	0.119448147572098	-0.445236805844499	"IS01"	0.354065176338471
"XXbac.BPG246D15.9"	"XXbac.BPG246D15.9"	0.340015205984589	-0.255900152126056	-0.0876626938381116	"IS01"	0.340015205984589
"SEPT1"	"SEPT1"	0.321303507600736	-0.357745635379677	0.0234859520098968	"IS01"	0.321303507600736
"TNFSF13B"	"TNFSF13B"	0.301798751625004	-0.490328545855961	0.163577548708694	"IS01"	0.301798751625004
"CELSR3"	"CELSR3"	0.296749256370306	-0.201360650661674	-0.0966641952707318	"IS01"	0.296749256370306
"UBE2D1"	"UBE2D1"	0.290466281654058	0.0762588297723476	-0.34532821068561	"IS01"	0.290466281654058
"MAX"	"MAX"	0.283800335116607	-0.00250858315467021	-0.26676619377282	"IS01"	0.283800335116607
"AC009950.1"	"AC009950.1"	0.264324791834308	0.106901394978528	-0.348647906430359	"IS01"	0.264324791834308
"CHURC1.FNTB"	"CHURC1.FNTB"	0.254971066348955	-0.437553340346359	0.159571014342496	"IS01"	0.254971066348955
"FOXD4L3"	"FOXD4L3"	0.214939925884875	-0.144280537663213	-0.0714534204103426	"IS01"	0.214939925884875
"KIR2DL1"	"KIR2DL1"	0.124158092146826	-0.193026786713685	0.0593235045750047	"IS01"	0.124158092146826
"LILRB1"	"LILRB1"	0.664317286024872	0.781401173484313	-1.34649754589966	"IS02"	0.781401173484313
"MNDA"	"MNDA"	-0.4496824801265	0.731865406374912	-0.244898505505953	"IS02"	0.731865406374912
"HLA.DPB1"	"HLA.DPB1"	0.302661798366465	0.642528571558364	-0.876249190922508	"IS02"	0.642528571558364
"IL18BP"	"IL18BP"	0.424131486370492	0.516016657997522	-0.875381469983742	"IS02"	0.516016657997522
"SYNGR2"	"SYNGR2"	0.24737268724508	0.499481443998034	-0.692633632789096	"IS02"	0.499481443998034
"HLA.DPA1"	"HLA.DPA1"	0.406977882194003	0.429366508830672	-0.779646546445789	"IS02"	0.429366508830672
"PSMB8"	"PSMB8"	0.0913605390412645	0.376085258901444	-0.431547042693208	"IS02"	0.376085258901444
"TRIM21"	"TRIM21"	-0.174148184641888	0.337176483524631	-0.144136614509203	"IS02"	0.337176483524631
"PML"	"PML"	-0.547716364198131	0.334608631475873	0.212393054787845	"IS02"	0.334608631475873
"SNAP47"	"SNAP47"	-0.4927208053939	0.265697994068946	0.223454481098508	"IS02"	0.265697994068946
"SMCO4"	"SMCO4"	-0.135639331965036	0.20135542082544	-0.0560769784485287	"IS02"	0.20135542082544
"TRAF2"	"TRAF2"	-0.0549977361290061	0.156602340032128	-0.0914864721972902	"IS02"	0.156602340032128
"COTL1"	"COTL1"	-0.171828632347399	0.107078053302409	0.0647007722821257	"IS02"	0.107078053302409
"ARHGAP9"	"ARHGAP9"	-1.2633859955961	-0.257683837403871	1.4341345278472	"IS03"	1.4341345278472
"PCED1B"	"PCED1B"	-1.5324631462749	0.0649840887387973	1.39330531539379	"IS03"	1.39330531539379
"C2"	"C2"	-1.04780618940413	-0.353225197296491	1.3173729396838	"IS03"	1.3173729396838
"DOK2"	"DOK2"	-1.07942940792299	-0.291838994264617	1.29105363038102	"IS03"	1.29105363038102
"HLA.DMA"	"HLA.DMA"	-1.28297594787997	0.0408478785683715	1.17890684840836	"IS03"	1.17890684840836
"UBE2L6"	"UBE2L6"	-0.585727085801813	-0.51253535243459	1.02539499589626	"IS03"	1.02539499589626
"CD40"	"CD40"	-1.04406625545659	0.0486349725249756	0.945258060103462	"IS03"	0.945258060103462
"CD74"	"CD74"	-1.36306326935333	0.443034147714491	0.885968283000007	"IS03"	0.885968283000007
"HLA.E"	"HLA.E"	-0.384346926460703	-0.516928355843945	0.838498479397488	"IS03"	0.838498479397488
"IRF5"	"IRF5"	-0.470663663865783	-0.424696144485536	0.835742647410848	"IS03"	0.835742647410848
"MTMR14"	"MTMR14"	-0.580257457584794	-0.272024089449478	0.799622592083761	"IS03"	0.799622592083761
"ADRBK1"	"ADRBK1"	-0.895934007590731	0.142697094997456	0.718546246652234	"IS03"	0.718546246652234
"GLO1"	"GLO1"	-0.275110300766285	-0.430837351105561	0.655973809306752	"IS03"	0.655973809306752
"SAMHD1"	"SAMHD1"	-0.0680596651831715	-0.622685346596825	0.635626964734668	"IS03"	0.635626964734668
"PSME1"	"PSME1"	-0.489039828688582	-0.00842806895755767	0.471381398617958	"IS03"	0.471381398617958
"LRRC61"	"LRRC61"	0.111531151204812	-0.603956388739846	0.448182124447189	"IS03"	0.448182124447189
"MITD1"	"MITD1"	-0.392074534508478	-0.00581947766797506	0.377057527698917	"IS03"	0.377057527698917
"IRF9"	"IRF9"	-0.267751207833993	-0.126454369749549	0.369829600595971	"IS03"	0.369829600595971
"HS3ST3A1"	"HS3ST3A1"	-0.301690630223661	-0.0868072880211673	0.365644450400094	"IS03"	0.365644450400094
"DGKZ"	"DGKZ"	-0.520772518628622	0.165442828576979	0.341999686849575	"IS03"	0.341999686849575
"STAT5A"	"STAT5A"	-0.0599784583920982	-0.297871370085719	0.330059688233866	"IS03"	0.330059688233866
"SQRDL"	"SQRDL"	-0.265202198209924	0.0216576139052773	0.231570892545107	"IS03"	0.231570892545107
"HLA.A"	"HLA.A"	-0.00199448371918139	-0.24678664680642	0.228233185851136	"IS03"	0.228233185851136
"ISG20"	"ISG20"	-0.343951186620899	0.145583122779337	0.192572439876836	"IS03"	0.192572439876836
