"TCGA.3B.A9HI"	"TCGA.3B.A9HJ"	"TCGA.3B.A9HO"	"TCGA.DX.A1L1"	"TCGA.DX.A1L3"	"TCGA.DX.A23T"	"TCGA.DX.A23V"	"TCGA.DX.A23Y"	"TCGA.DX.A2J1"	"TCGA.DX.A2J4"	"TCGA.DX.A3LS"	"TCGA.DX.A3LU"	"TCGA.DX.A3M2"	"TCGA.DX.A3U6"	"TCGA.DX.A6BE"	"TCGA.DX.A6BG"	"TCGA.DX.A6YQ"	"TCGA.DX.A6YU"	"TCGA.DX.A7ES"	"TCGA.DX.A7ET"	"TCGA.DX.A8BG"	"TCGA.DX.A8BH"	"TCGA.DX.A8BK"	"TCGA.DX.A8BL"	"TCGA.DX.A8BO"	"TCGA.DX.A8BP"	"TCGA.DX.A8BQ"	"TCGA.DX.A8BR"	"TCGA.DX.AB2O"	"TCGA.DX.AB2S"	"TCGA.DX.AB2T"	"TCGA.DX.AB2Z"	"TCGA.DX.AB32"	"TCGA.DX.AB37"	"TCGA.IE.A4EJ"	"TCGA.MB.A5Y9"	"TCGA.MB.A8JK"	"TCGA.QQ.A5VA"	"TCGA.QQ.A8VG"	"TCGA.RN.A68Q"	"TCGA.SG.A849"	"TCGA.SI.A71O"	"TCGA.SI.A71P"	"TCGA.UE.A6QT"	"TCGA.UE.A6QU"	"TCGA.VT.A80J"	"TCGA.VT.AB3D"	"TCGA.WK.A8XO"	"TCGA.WK.A8Y0"	"TCGA.X6.A8C3"	"TCGA.3B.A9HL"	"TCGA.DX.A1KU"	"TCGA.DX.A1KX"	"TCGA.DX.A1KZ"	"TCGA.DX.A1L2"	"TCGA.DX.A1L4"	"TCGA.DX.A23Z"	"TCGA.DX.A2J0"	"TCGA.DX.A3LT"	"TCGA.DX.A3LY"	"TCGA.DX.A3M1"	"TCGA.DX.A3U5"	"TCGA.DX.A6BF"	"TCGA.DX.A6YR"	"TCGA.DX.A6YT"	"TCGA.DX.A6YX"	"TCGA.DX.A6YZ"	"TCGA.DX.A6Z0"	"TCGA.DX.A7EU"	"TCGA.DX.A8BM"	"TCGA.DX.A8BN"	"TCGA.DX.A8BS"	"TCGA.DX.A8BT"	"TCGA.DX.A8BV"	"TCGA.DX.A8BX"	"TCGA.DX.AB2E"	"TCGA.DX.AB2F"	"TCGA.DX.AB2G"	"TCGA.DX.AB2L"	"TCGA.DX.AB2P"	"TCGA.DX.AB2V"	"TCGA.DX.AB2W"	"TCGA.FX.A2QS"	"TCGA.FX.A3NK"	"TCGA.HB.A2OT"	"TCGA.IF.A3RQ"	"TCGA.K1.A6RU"	"TCGA.MJ.A68J"	"TCGA.QC.A6FX"	"TCGA.QC.A7B5"	"TCGA.QQ.A5V9"	"TCGA.RN.AAAQ"	"TCGA.SG.A6Z4"	"TCGA.VT.A80G"	"TCGA.X6.A7W8"	"TCGA.X6.A8C2"	"TCGA.X6.A8C6"	"TCGA.3R.A8YX"	"TCGA.DX.A1KW"	"TCGA.DX.A1KY"	"TCGA.DX.A1L0"	"TCGA.DX.A23R"	"TCGA.DX.A23U"	"TCGA.DX.A240"	"TCGA.DX.A2IZ"	"TCGA.DX.A3LW"	"TCGA.DX.A48N"	"TCGA.DX.A6BH"	"TCGA.DX.A6YS"	"TCGA.DX.A6YV"	"TCGA.DX.A7EF"	"TCGA.DX.A7EI"	"TCGA.DX.A7EO"	"TCGA.DX.A7EQ"	"TCGA.DX.A7ER"	"TCGA.DX.A8BJ"	"TCGA.DX.A8BU"	"TCGA.DX.AATS"	"TCGA.DX.AB2H"	"TCGA.DX.AB2J"	"TCGA.DX.AB2Q"	"TCGA.DX.AB2X"	"TCGA.DX.AB30"	"TCGA.DX.AB35"	"TCGA.DX.AB36"	"TCGA.DX.AB3A"	"TCGA.DX.AB3B"	"TCGA.DX.AB3C"	"TCGA.FX.A3TO"	"TCGA.FX.A8OO"	"TCGA.HB.A3YV"	"TCGA.IE.A6BZ"	"TCGA.LI.A67I"	"TCGA.LI.A9QH"	"TCGA.MB.A5Y8"	"TCGA.MJ.A850"	"TCGA.MO.A47P"	"TCGA.QC.AA9N"	"TCGA.QQ.A5V2"	"TCGA.QQ.A8VB"	"TCGA.QQ.A8VH"	"TCGA.SG.A6Z7"	"TCGA.SI.A71Q"	"TCGA.SI.AA8B"	"TCGA.SI.AA8C"	"TCGA.WK.A8XQ"	"TCGA.WK.A8XT"	"TCGA.X6.A8C4"	"TCGA.X6.A8C7"	"TCGA.X9.A973"	"TCGA.Z4.A9VC"	"TCGA.Z4.AAPF"	"TCGA.Z4.AAPG"
"IKZF3"	1.18047532986514	1.7683057476978	1.17840078340109	1.22087605030296	1.04063075695208	0.995818377337358	0.530448407737192	1.41894531268025	0.184117074600284	1.19488649670805	1.16316751368559	1.15272430938518	1.2249938895393	1.54003628657367	1.24365050762833	1.37118049766601	1.00484860912443	1.26462944591839	1.1880892853459	1.03783274264273	1.58846367591338	1.02456675376919	1.16020901961575	1.28379610320465	0.36709621099033	1.1952650934909	1.3909436583409	0.148804642471334	1.10467655158758	1.71432138189907	1.33747501665395	1.58835859969347	1.37078118213812	1.25592252701437	1.04554216636384	1.18620483160347	1.05379238685589	1.42807728644087	1.03216878640111	1.10976720158443	1.37331961653896	1.34708266653825	1.03551044237955	1.49081344305508	1.57729958579115	1.26180214708288	1.80546288095287	1.02617554236639	1.28759096617694	1.24028676251911	-0.517187459622755	-0.111957012833277	-0.465777642254237	0.197087428996346	-0.725018008119924	-1.44396528259442	-0.471330887642181	-0.233046260306103	0.635629963101556	0.0212734992904656	-1.20770918652383	0.449248963727197	-0.510466379759685	-0.280087652287456	-0.365957248651682	-1.33570403615653	0.298244390256033	0.983879149693684	-0.876413726227944	-0.921390695392356	-1.00082067577482	-1.09156734683994	0.0539675651680063	-0.797911539382349	-1.22268623834482	0.606360075307871	-0.889390185900353	-0.628682780531494	-1.00208944243019	-0.581356767133991	-0.272392652625179	-0.540518720579366	-0.0272221326841059	0.17126581343588	-1.17667252567625	-0.449390927139077	0.124993739195958	-0.256036909070739	-0.15329928294803	-0.542561684648799	-0.408112742002702	-1.24177944622286	-1.162735906562	-0.277734184948171	-1.25531806044411	-1.22166280076638	0.213161046755257	-0.339657637601569	-1.18322323524152	-0.689211133775761	-0.0147229995284548	-0.15804885900236	-1.37495284229838	-1.22065589223936	-1.11631792541936	-1.11797141815527	-0.110799106399803	-0.293053645426378	-0.546980827606871	-0.938482139739124	-0.816639117145057	0.0413061603934892	-1.06895002020079	-1.03486182294098	-1.09040446777421	-1.09511044219673	-0.559225033590166	-1.18826744217619	-0.947339053513427	-0.724242817636339	-1.02008696217932	-0.944985262786954	-1.00544081081832	-1.00382625376634	-1.12932038082181	-1.46426024220324	-0.450729474326541	-0.691243131709531	-0.889818016892922	-1.36429015674756	0.108359036235348	-0.11067324301752	-1.2371319632825	-1.0243802331095	-0.924143102018133	-1.27140489108578	1.10797831827958	-1.0587886604322	0.0601864846749288	1.24313082569237	0.669948145780368	-0.695901594717435	-0.0573773876133225	-1.24102206069898	0.879782862406678	0.495858213018184	-1.08847197704803	-1.31516076556278	-1.15389876642985	-0.632231153467724	-0.593334180295348	-0.946412234156139	-1.48789101981086
"SIT1"	0.82720266557679	1.66696625911307	1.43614900564747	1.28995121211161	1.04686493893789	1.07058574143013	0.20067563260463	1.38832638982219	1.15220157287134	0.784987732637004	1.04750577888775	1.38587244406795	1.1545213439364	1.4859032507172	1.2217125604281	1.1929359462617	0.800302278138284	1.4948238131431	1.3938277771656	1.42307579572997	1.63531424348471	1.3602079075757	1.02105425277761	1.34937241697164	1.09113970409139	1.46132873333777	1.56714520122642	-0.262092824012872	0.0855822173843232	1.57786146438275	1.41116514126456	1.67544913631544	1.48536553837585	1.42922818128539	1.09587097240163	1.08895455104758	0.811241019212227	1.46386945886391	0.909831503700671	0.958773739097273	1.49737703004763	1.31212911553891	0.220225971635659	1.49095805953048	1.52136202182993	1.45988574312612	1.85302331927205	0.965862804287709	1.21412620924461	0.811043356719264	-1.12484939956417	0.147222498846076	-0.0908977255648834	0.495352850396304	-0.469528604574922	0.838419654922842	0.613421331507161	-0.0361634635996639	0.879304573672696	-0.447168790105334	-0.327812179002924	-0.453641828041891	-0.948843000116847	-0.889809921877836	-1.19404740948548	-1.2181112872067	0.219357281335356	0.535778564622079	-0.698631056957157	-0.914694672929309	-0.704369663435157	0.252587929905594	-0.499732249772185	-1.193050885264	-1.05169157352129	0.0878614215298891	-0.942653474231494	0.141811275476715	-0.128904452382065	-0.399681550821833	-0.882783109108111	0.442131177183968	-0.230740312607329	-0.177822113432396	-1.54095086365574	-1.06475337407322	-0.329499728240768	0.69668248336763	-0.00722224276657731	0.569498909504171	0.384924423582183	-0.881663510494379	0.0587923715307501	0.297253278050692	0.0944247695388717	-0.0909990314686087	-0.252749064514927	-0.732282785759075	-1.00839720360309	-0.887160261364153	-1.16942326821334	-0.295121947143911	-1.34140865233384	-1.07876880658859	-0.742665288128657	-1.09543820794105	-1.44661626597324	0.229623087198571	-1.31311646632627	-0.88898645974708	0.319183336963878	-0.748097983994416	-0.68615430574919	-0.620145026575373	-0.818066848450927	-1.2763238263105	1.1110756528241	-0.910749177252249	-0.578030859895835	-1.1042640809796	-1.05124305531273	-0.156656867177052	-0.900639988933302	-0.773712122729945	-1.00922800750179	-0.867566607233745	-1.48439099829474	-0.745796429194272	-1.52512328921073	-0.543741293994907	-1.17606283889394	-0.609671597282663	-0.533905225084401	-1.19807661708456	-1.06483034053628	-0.930671791089773	0.238796434191694	-0.775997288668413	-1.31122424784454	-1.08344764479225	-0.855040332926982	-1.10753091380103	-0.785354696828425	-0.624508901007866	-0.29429316736158	-1.63745215897152	-1.06512202821219	-0.856197091435188	-0.770834097352795	-0.925421983397953	-0.676052347448002	-1.59827024081094	-0.807803163833585
"TRAF3IP3"	1.35121322260027	1.87755982002484	1.31365811729517	1.25919352090269	0.190379018255036	1.29639463162799	-0.0882659132632198	1.16526930242343	0.409586690324787	1.29618797843444	0.461904559327125	1.32378857214401	1.25370514388174	1.41297631047217	1.2647998510711	1.05683521437916	1.12900288049882	1.14749245103515	1.3883742609642	1.34153512732984	1.49717849990171	1.14682003344183	1.26099213730306	1.33015441257528	1.032723484183	1.24608683294185	1.37445156800457	0.0946313112053366	0.145219376240858	1.44606690355384	1.24245507567593	1.53514957817263	1.34788394945646	1.1677818958503	1.21885148308396	1.35147839611678	1.24390535279186	1.45607751762547	1.34024898192443	1.32342390645459	1.38063562403036	1.17141637565206	1.13666798388627	1.47869670894116	1.46629090259581	1.34430307734703	1.75496583741427	1.0795012528115	1.32015794431126	1.18282869274507	-0.94546879668079	-0.999672837610967	-0.692511566584031	-0.0290800531754265	-0.983289050228144	-0.32519208452565	0.148603974913338	-0.101397652634439	0.3888567483518	-0.79635517548299	-0.100797174972535	-0.416853052612388	1.32455581019366	-0.0412937100623686	-0.509442001107039	-0.839226176913542	0.5317158394116	0.153705165386661	-1.20384109850549	-0.813271304880366	-1.27344127375723	-0.232687592864655	-0.124408166645405	-0.22762380013286	0.160181828805364	-0.311291558279844	-1.17147817211736	-0.22589454396869	-0.632941774918458	-0.203195540329743	-0.429438805377546	-0.261824006271885	-0.681468474486127	-0.254533419551466	-0.80224501536792	-0.483675478305744	-0.0917803182274149	0.28325248050574	-0.0373495938250286	0.275601029649295	0.0725738168858517	1.14513483053169	-0.869842112616855	-0.00772409287774366	-0.0988888332587455	-0.10614141490129	-0.238331540750404	-1.23151429796755	-1.27087397011672	-1.12346072760431	-1.00950571681004	-0.871651353335408	-1.04460189754357	-1.35541969495001	-1.10151243586238	-1.19060881271141	-0.766010785142034	-0.461027160757791	-1.05334423257013	-1.3654100881719	-1.1949145533722	-0.28271789776829	-1.18323566648832	-1.31061584621738	-1.20264265109024	-0.170372302347551	-1.02918831857698	-0.76690164188752	-1.30332629578623	-1.25225812852079	-1.01870682822377	-1.38111668907617	-0.205323773969679	-0.932736338478181	-0.94404784123367	-0.798288032926093	-1.10231562471585	-0.9297547505074	-1.061348315147	-0.931390241884091	-1.0359943182919	-1.38117825634535	0.306520110444567	-1.25328135597754	-1.23215479509257	-1.15329205089663	0.0270681992843733	-1.23232263571241	-0.85472805857763	-0.153275457959052	-0.835103466759129	-0.792058210393906	1.18641522268801	-1.17698745626762	0.915938593024508	-1.06687178982962	-1.22539206978664	-0.940632081654077	-0.885214513875971	1.03711614795425	0.154035483630087	-0.976571216898155	-0.474813226740815
"PTPRCAP"	1.00486784954026	1.81171544233897	1.5919786269988	1.01487830950245	0.347638912878967	1.19314501247769	0.514877769351423	1.28542659153577	1.16276685528703	1.1706422136071	0.917676759063937	1.54926304680313	1.38531295136953	1.65192696455107	1.06851880173569	1.14997330111077	0.907310252798668	1.35775926018918	1.38232404077486	1.68795638262878	1.57200131035263	1.10149885636592	1.14103594457348	1.40956152935957	1.16214852406423	1.30527017604005	1.63326107535414	-1.09772300490509	0.764866968368632	1.73576807957112	1.15491995071037	1.67335907485346	1.37321636448369	1.36793932294743	1.19297914880069	1.46321510833581	1.0102042408613	1.26956089955227	1.05660282881086	0.622914927284727	1.36735427485199	1.28333313266411	-0.0716313899834971	1.69390738649324	1.37852142865493	1.05411999404107	1.84257425168727	1.03793732981032	1.12598478996551	1.00451096097188	-0.762184273489866	-0.777349523376254	0.352001335957536	0.241608222123355	-1.09627247319739	-0.605900841647905	-0.353002547728174	-0.200088551295094	1.10749322631344	-0.989093652877396	-0.676648059468838	-0.54326699846615	0.919254008188802	-1.2725695364988	-1.08341643806186	-1.11670062467362	-0.15050533569821	1.00024340727456	0.354559312200242	-0.278261813178264	-1.56162511074257	-0.77543960674337	-0.788838502942258	-0.641815498038216	-1.10273626615576	0.44477030911679	-0.501774468849882	0.593166424201255	-1.11094682112023	-1.08874607730291	-0.608854569181163	0.933911725357006	-1.30830072468636	-0.0696926876288235	-1.37948097237253	-0.979888857608884	0.658483290356655	0.386963753608058	-1.30434824529401	0.782953958602285	-0.00833486732319343	-0.218123894475823	-0.532707162238489	-0.948654011629864	-0.604421901441783	-0.949865299443111	0.0610611068694937	-0.579016328188632	-1.03713071671097	-0.338076104181249	-1.36508732188644	-1.22925107191642	-0.910547750017085	-0.57255573057789	-1.07218940732632	-1.58966154617731	-0.988962005767254	0.0968975944817917	-0.968031311781772	-0.912416572180695	-0.883481076223423	-0.814932710424091	-0.213676800094708	0.697745260564205	-1.29333857866701	-0.512444031733549	-0.712681694425222	-0.19927893043115	-0.630703514468873	-0.979235823217424	-0.751376370747847	-0.655385086144602	-0.823378411864398	-0.832996708582131	-0.126499975138004	-0.773210741302076	-0.989012324766814	-1.14796317525441	-0.623501124953478	-0.24752640960337	-0.447157310127879	-0.953193743953472	-0.596784987671895	-0.442864496291132	-0.851906679375319	-0.486731819783697	-0.872676425356281	-1.26123107574667	-0.625556579478077	-0.193735690896295	-0.440888509272977	-1.0428424828727	-1.23691207329267	-0.767753584462492	0.182280810371215	-1.51559135524197	-0.176928160417912	-0.748673943328788	-0.399048152622067	-0.806522097212988	-1.08279169211004	-0.438067099584276	-1.04730304634158
"CD247"	0.89399037099385	1.6215913784515	1.27508627706385	1.13179881505139	0.994896303755826	1.01592768063903	0.828312693378249	1.59811809647352	0.86293953488346	1.15035067916008	1.04932214221614	1.46876922172608	1.06994131471656	1.59452302948851	0.956454981562083	1.56406286265033	1.06930434756616	1.26339378680003	1.3001706735556	1.51851468102639	1.50951927456291	0.968949421498935	1.43147420081489	1.33315104403097	1.03553526587888	1.0829574836297	1.54541530368832	-0.358464157227911	0.760033920759722	1.65072828780818	1.28096896060078	1.55969594208542	1.54344917594387	1.17387465505544	0.904890921746088	1.59988981312568	0.871007129651911	1.54441925681097	1.01116765876214	0.531461113013782	1.44417235487325	1.23952569795309	0.224610388204963	1.38521928408801	1.41379977948589	1.21125146300869	1.72815336769793	1.1634934345198	1.25500793185995	0.308082501825739	-0.254448774952204	-0.0809134558785743	-0.400801219666553	0.450761388083735	-0.169681154451701	-0.144756456460484	0.781443613648947	-0.371701866828734	0.676754804437625	0.276436123702994	-0.701354632866418	0.194657680243915	1.04687421733586	-0.256897602800251	-0.514409147022168	-0.936575199465419	0.838219560493366	0.888018270041742	-0.413012800980274	-0.471781604789442	-1.12886572811731	-1.52214985534817	-0.200706492711414	-0.519499787727694	-0.885692264865199	-0.280619727119712	-0.0605730860362181	-0.822910121257454	-0.246916469469951	-0.713607202887281	0.710668853885833	-0.66787400213486	-0.978498827810191	-0.329541860930871	-0.897082124284475	-0.171297195092507	-0.175673483347539	-0.471541967224544	-0.863354272994555	0.985113345248819	1.0070160044041	-0.912371802418585	-1.25815968764773	-0.560945932221281	-0.685951231091575	-0.670535841517308	0.310849708592499	-0.117850940382013	-1.25021710933828	-0.545528877955493	0.133764908097325	-0.904858972530829	-1.3137113021497	-0.93871538023738	-0.749979488166996	-1.05169795675007	-1.45102196549046	-0.164757627911541	-0.340900159542584	-1.47856758956296	-1.13018868921355	-0.410208743114135	-0.970977484972484	-0.501968827806342	-0.987059867454784	-1.18980992682894	-0.127518637595997	-1.29107411892268	-0.684644674581962	-1.18643089195256	-1.08911510360045	-0.94265930452958	-0.748764127888562	0.438320935570579	-1.23056130349376	-0.895808473065905	-1.08545089565235	-0.822913147305073	-0.987477804605221	-0.732035650446698	-0.077342916393299	-1.42209364722924	-0.884887678516263	-0.413044616434593	-1.19877511303788	-1.06194394745359	0.663906526336485	-1.14363742677735	-1.26272705884936	-0.0930572037196721	-1.27468984425293	-1.08617935208561	-1.60282928024585	-1.00025647463104	0.0462836450964249	-0.944798605211817	-1.11033105583646	-0.895121788263802	-0.85043117527148	-0.86812129847559	-1.58269834656495	-0.736477408572727	-1.45737717084537
"GPR18"	1.10293014571434	2.09124932771485	1.47949543364828	1.32468732482088	0.237801322607426	1.24239683616172	1.14282976286645	1.53375426827754	1.22514988852411	-0.873351432678887	1.05343658382284	1.16652598643395	1.09782484977518	1.54050917745066	1.13501514761591	0.902952810690264	1.18473791397681	1.27879770596431	1.42180330450456	1.27379566944171	1.56739322240576	0.939968802970283	1.07795667076628	1.10007002954797	0.547874755244496	1.27391131851296	1.51695966193918	0.0176667723585561	-0.212599958900582	1.59791833550141	1.12543607060058	1.52544477936459	1.5785132658642	1.05672091527026	1.235073050686	1.15088020281034	1.0300724189654	1.64660133621505	1.44118040563936	1.2202603261151	1.30640255854654	1.46210023110061	1.16164278253886	1.64624987855416	1.76197551369273	1.38107046485832	2.12272460191561	0.116602870666916	1.3335450508712	1.10220653221974	-0.945851359437069	-0.317664556155092	-0.0970386442702554	-0.823077483920046	-0.876311351720733	-0.370565656872389	-0.964168495291207	-0.157334091431527	0.45659928685754	-0.448928984876341	-0.680362910162197	1.20948400322629	0.083689879925156	0.384341018872765	-0.161602764035023	-0.486039133858621	-0.334387225039388	1.03374233515824	-1.0968830861991	-1.20267004952635	-0.678196900845235	-0.741848647558699	1.15042728930292	-0.406572924649553	-0.960398771575013	-0.238857937119769	-0.948209195978267	-0.291725752733038	-0.653216183329211	0.211535728183307	0.348409361865101	-0.23393979063706	-0.227153220770481	0.121043501080185	0.193531088354037	-0.672458434075007	-0.966563206228158	-0.589125476494299	1.25354909977241	0.267341480531266	-0.427944272482002	-0.150899680339612	-0.842616779731003	-0.306271313170726	-1.08945681602668	-0.668748847199773	-0.812954063917223	-0.324562302135626	-0.657049975285055	-1.07405817217511	-1.52406725248327	-0.341771323938221	-0.861759833786161	-0.845157946685125	-1.20021614258266	-1.76464795658313	-0.243735624918018	0.236492246570312	-0.891581950693109	-0.718511682514908	-1.05236831322739	-0.225998119229217	-0.997365777061721	-0.999424983147695	-0.817055283037606	-1.22706449583164	-1.04479106487982	-0.69792007313433	-0.740851661309133	-0.876155731853122	-1.00600000460627	-1.53453844684928	-0.683977154848161	-1.10092248702906	-1.03724129504812	-0.820166292260343	-0.324969019891276	-1.14021381487779	-0.863430448050244	-0.771863377229078	-1.08859175135524	-0.888360353148876	-0.836801980065936	-1.78522387105815	-0.506658579103656	-1.19329154239514	1.11885154647158	-0.879784307414293	-0.0969809629254145	-0.429305149757283	-1.23230415032585	-0.530388900809429	-1.05590900330379	-0.606497165263912	0.146997465427601	-0.494864541650326	-0.285476250779484	-0.849484432864408	-1.09165022414992	-1.07263626577983	-0.720517017280952	-0.784805788510669	-0.901185972993064
"CD27"	1.03125747651964	1.54107415983411	1.42868618012791	1.35594125103533	0.55912675178626	1.15059182521471	0.462326995849004	1.44118407532899	1.05575755616364	1.07577875961431	1.04318287061485	1.45806281337442	1.11806142406856	1.43081858135485	1.32861944861527	1.08362620080787	1.18511935098419	1.36657303630834	1.42783365002151	1.50975747242109	1.52966980448933	1.27178457575	1.17479138595366	1.4672860831199	1.02684516115738	1.30218354984784	1.59187607717493	0.000579420058224242	0.518173557583521	1.55963820241491	1.33569357033814	1.56757481050415	1.49637422985387	1.32278447680407	1.03634433576776	1.21346597604365	0.553517831993545	1.43759523896267	1.12906194406252	-0.0950636974357082	1.49835302972729	1.28825934298177	0.268434701601366	1.40762869793779	1.4565892061834	1.24139605769036	1.76360514184217	0.549441996918291	1.23287847500955	1.03493869519862	-0.914655831985329	-0.439589445848297	-0.540447657168504	0.375583094153501	-1.02206912166259	-0.139340536755547	1.040548242896	1.02111341161549	0.526168999442427	-0.861814232342908	-1.27427689703324	-0.74166683747463	0.00633323769882402	0.102102491987521	-0.723933285102966	-1.04342526315547	0.391036476901842	1.00493984033758	0.227440147748129	-1.10305176263118	-1.02263944291563	-0.686485981362599	-0.708548281966581	-0.744685680512195	-1.12745465378318	0.455109434848948	-0.805361227332024	-0.229479940768122	-0.829645918151681	-0.805731702443366	-0.93798824159384	0.931719164874736	-0.00408969090319317	0.945605288281322	-1.11177126621995	-1.08059436972642	0.398591538272704	0.175054469183595	0.0678521572495492	0.451271444600488	0.377479714149106	-1.00373688054347	-1.10142595472911	0.196651943568999	-1.15630043402718	-0.573311538770909	1.11469752912134	-0.263672961332488	-1.08991642359223	-1.00082035788787	-1.12423430398148	-0.743015710802882	-0.817945541109601	-1.11425271217847	-0.810013503032843	-0.865936194623309	-0.745114499009873	0.221371823299701	-1.0707913068669	-0.940302036440411	-0.960098155020061	0.370053032808083	-1.15035794961153	-1.06412539457274	-1.09936844577401	-0.896065323593523	0.203724701380059	-0.908890944051604	-1.11331002112759	-0.836384230902399	-0.725796283085243	-0.997235825293654	-1.02460075751795	-1.27410515967813	-0.939034232767985	-0.914381280121364	-0.765747417576415	-1.02776660509868	-0.931536505224412	-1.10309597376955	-0.758587815971636	-0.27830119807535	-0.932780119868018	-1.23335800066806	-0.850577140713001	-1.08925500615852	0.28957655596485	-0.861940743041898	-0.655738715521353	-0.314601069570394	-1.21284810522514	-1.13703898645715	-0.94011654723095	-0.834844036075497	0.474596005766896	0.126026427684555	-1.24619786369233	-1.15650162294251	-1.00422607296963	-1.14909902006297	-0.953496731150357	-1.0150699410489	-1.05371206441709
"CD2"	1.09187007816811	1.45338186909924	1.37019915314783	1.36733489344563	1.02319961117104	1.09908295454876	0.569299304742223	1.37034689271206	1.01292676351478	0.665632232554076	1.14023576205201	1.23964813746097	1.1421950708501	1.41656737877945	1.21141341107487	1.29831809517166	1.11071711175747	1.26110963808431	1.21888157132689	1.31843223395045	1.46855993209022	1.27786587970151	1.07968593026409	1.1963285823549	1.15554909813561	1.27860371443259	1.42130074305017	-0.288493534068571	0.593235738888961	1.52042349350609	1.24198253823454	1.51128565419716	1.34244545365186	1.17350284019357	1.2227406076127	1.25622486495863	0.445327784467862	1.38736386583165	1.12001796251712	0.98905056120685	1.37601068560976	1.27780774425287	0.918005154037709	1.52499024748392	1.38546724198251	1.2395083139363	1.7362561246104	0.684836134382258	1.26976286157417	0.997782531696292	-1.19202581169324	0.137876368519497	-0.188949607312461	1.01060451630906	-0.501872346851826	0.250101300296385	0.368970665277613	0.151598685930892	1.01373334525619	-1.10756026948578	-0.554657808687038	-0.532726261950627	0.101880242809219	-0.213838766791498	-0.659276347763002	-0.85485757076531	0.28127985319875	1.02578491079246	0.181806938261156	-1.24810818776033	-1.32665058246902	0.0550999559927717	-0.568164542013555	-0.802902017926988	-1.27645338233089	0.304453183151969	-1.00929765221805	0.116725948603021	-0.214074422990753	0.0232207459373269	-0.7083294180086	0.205742924850945	1.19080013232764	0.173484141937348	-0.964421285390533	-1.03323482158501	0.250176849271449	0.453610370723527	0.0824399146471331	0.430877093528546	0.41452174559236	-0.900667088798541	-0.655070921471356	0.131038119287499	-0.206935523441709	-0.564837835174297	-0.105941416648973	-0.495963193845333	-1.43262159746722	-1.03745874819336	-0.727717830551533	0.0283144854806803	-1.077929137036	-1.44436351156645	-1.34335156683659	-1.06136731731333	-1.04629218628582	0.242781758550288	-0.368925331926546	-1.28266812030343	-0.896564402873761	-0.0277904228753521	-1.22421667039906	-1.47471466522135	-1.47626218989989	-0.765072166113736	-0.035241407217588	-0.773775220107546	-1.28982838974245	-1.26628604003988	-0.642085970298658	-0.987271876605885	-1.37872232596189	-0.853375245620282	-1.03984549229217	-1.09022310923588	-0.946468115498148	-1.49361138389747	-0.877983440617258	-1.31610777827993	-0.757544197057287	-0.11775262374981	-0.902371409872666	-1.09507040972522	-0.904128703895105	-1.37737118793976	0.604275170374836	-1.12735184779243	0.0193904569792537	-0.386642344201075	-0.751128818238061	-1.10205893100907	-0.89070472339539	-1.05041312212515	0.446856179621914	-0.60929297596024	-1.30649008185808	-1.04843259077045	-1.49936447373455	-1.05994338942434	-1.29334944760192	-0.947799566831809	-1.08949732907971
