"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"State"	"MaxFC"
"ACKR4"	"ACKR4"	0.692090082418342	-0.0296625481584441	-0.891496722099029	0.0423666140106317	-0.168710190314727	"IS01"	0.692090082418342
"FXYD1"	"FXYD1"	0.691484628358729	0.135840630918096	0.205380283745475	0.510961261928612	-1.59478279407027	"IS01"	0.691484628358729
"VGLL3"	"VGLL3"	0.684106188296375	-0.277629938688551	-1.3230780014868	0.0902371720285517	0.380669340822034	"IS01"	0.684106188296375
"ATOH8"	"ATOH8"	0.683156506634744	-0.0496143008327846	0.480121989443599	-0.00018234388063262	-1.14437846254277	"IS01"	0.683156506634744
"GJA4"	"GJA4"	0.677123553369737	0.134836610794565	-0.664792399905054	0.329540330096925	-0.750027292578995	"IS01"	0.677123553369737
"CYP26B1"	"CYP26B1"	0.672031677250625	0.130842063224144	0.450224728833534	-0.446503319371279	-0.891362587714413	"IS01"	0.672031677250625
"TNMD"	"TNMD"	0.667429494856704	0.386562884030839	0.456832926138982	-0.445465433504703	-1.15355018923822	"IS01"	0.667429494856704
"TWIST2"	"TWIST2"	0.663141449443577	-0.312944489781951	-0.667969592735137	0.142733641115888	-0.10415546066176	"IS01"	0.663141449443577
"AMH"	"AMH"	0.659306578862831	0.0566333486249188	-0.075359022901277	-0.862311297464046	-0.025397249613866	"IS01"	0.659306578862831
"TUFT1"	"TUFT1"	0.658030625927106	-0.187443323991792	-0.572398537100282	-0.644253573974514	0.408648111798853	"IS01"	0.658030625927106
"NT5E"	"NT5E"	0.656857266539235	-0.170731979166258	-1.3544463283557	-0.132099535524385	0.52821327169716	"IS01"	0.656857266539235
"C15orf59"	"C15orf59"	0.655825192846487	0.568328857401032	0.343610147922454	-0.433341054159024	-1.250178953324	"IS01"	0.655825192846487
"METTL7A"	"METTL7A"	0.653418007912609	0.478589952162116	-0.403622318311392	0.456438767660581	-1.38634610082345	"IS01"	0.653418007912609
"XAF1"	"XAF1"	0.645335845268794	0.124590838946208	-0.647741987367699	-0.467510279946787	0.00303131943380726	"IS01"	0.645335845268794
"WBSCR17"	"WBSCR17"	0.644726617166037	0.346751576533569	0.177361071385621	-0.119927533460904	-1.16508933613532	"IS01"	0.644726617166037
"ATF5"	"ATF5"	0.644639589143889	0.175432985099112	-0.952607526042546	0.416806101952792	-0.611322311063268	"IS01"	0.644639589143889
"KCNMB4"	"KCNMB4"	0.643964340503169	0.592987871875784	-0.305689452656019	-0.268539396909123	-0.914480502552646	"IS01"	0.643964340503169
"C2orf88"	"C2orf88"	0.639412917946766	0.0192376418500633	-1.02517619015602	0.34928373703401	-0.329026378057919	"IS01"	0.639412917946766
"CA5B"	"CA5B"	0.638328511309999	0.297545683423956	-0.575379919464458	-0.631935330935048	-0.0727690339543825	"IS01"	0.638328511309999
"EFEMP1"	"EFEMP1"	0.637987892081535	0.355941679917981	-1.27828800575114	0.409000219407603	-0.532850158363486	"IS01"	0.637987892081535
"ANGPTL2"	"ANGPTL2"	0.637865018667413	0.379396221662074	-1.28178997313381	0.074893198421913	-0.253507745757805	"IS01"	0.637865018667413
"IGFBP5"	"IGFBP5"	0.637836081718137	0.617353281742382	-0.386000323554811	-0.321279945902638	-0.82334423207574	"IS01"	0.637836081718137
"WNT2"	"WNT2"	0.637745510452139	-0.374495040429109	-0.762234880054232	0.114399262426585	0.0870153479868696	"IS01"	0.637745510452139
"APCDD1"	"APCDD1"	0.63565149330765	0.266491972732726	0.106521841944634	-0.776242645893305	-0.427548134015139	"IS01"	0.63565149330765
"PRRX2"	"PRRX2"	0.6346768142078	0.249925562554859	0.0428893909798862	0.00737757210866876	-1.06579942733272	"IS01"	0.6346768142078
"INMT"	"INMT"	0.634293839836427	0.366848347033764	-0.724753629695085	0.414128399549063	-0.965954248209487	"IS01"	0.634293839836427
"ENPP2"	"ENPP2"	0.629272188864255	0.156580801561096	-0.742924888159408	-0.0336136417930294	-0.327984034334723	"IS01"	0.629272188864255
"COLGALT2"	"COLGALT2"	0.62616834277163	0.594862202791604	-0.798944868992827	-0.702057017876714	-0.128956740339108	"IS01"	0.62616834277163
"PRSS23"	"PRSS23"	0.622367708474688	0.159211545856624	-0.899610852787816	-0.168758557672247	-0.0813285383228842	"IS01"	0.622367708474688
"CDA"	"CDA"	0.619926726538541	-0.250876211110535	-1.08461112720332	0.489377392298915	-0.109551416934407	"IS01"	0.619926726538541
"GPC6"	"GPC6"	0.61878090515505	0.43293641830393	-0.857744820942451	-0.4600191269421	-0.127119535783088	"IS01"	0.61878090515505
"PPP1R14A"	"PPP1R14A"	0.605799195760735	0.589588067304664	-0.270837882824179	0.104568682656703	-1.22683838805811	"IS01"	0.605799195760735
"ACTG2"	"ACTG2"	0.605606525015788	0.401285014630726	-0.681205178558287	-0.166270117805596	-0.477481881053159	"IS01"	0.605606525015788
"PLA2G7"	"PLA2G7"	0.604683546029482	-0.2877072594825	-1.40687331033255	0.171135036753306	0.4785042704105	"IS01"	0.604683546029482
"FBLN7"	"FBLN7"	0.598653157899783	0.18189169551529	-1.22319976025578	-0.152143518514978	0.155884191680092	"IS01"	0.598653157899783
"PLIN2"	"PLIN2"	0.592980846554443	-0.0802149377285115	-1.09345499879159	0.134199922178688	0.0746730202993799	"IS01"	0.592980846554443
"BTG2"	"BTG2"	0.590871182665425	0.353446748757588	0.127523133188121	0.176471552553991	-1.3351941231163	"IS01"	0.590871182665425
"ECM1"	"ECM1"	0.590022248865102	0.0386418141499102	-1.54716187101572	0.180234442056462	0.260909484192017	"IS01"	0.590022248865102
"LOXL4"	"LOXL4"	0.589922321969797	0.181974567288008	-0.400696774834063	-0.127928047580123	-0.482154813348789	"IS01"	0.589922321969797
"SHISA3"	"SHISA3"	0.589751495626406	0.346651263863959	0.486442881254798	-0.480601393438075	-1.00933236512366	"IS01"	0.589751495626406
"PLA2G5"	"PLA2G5"	0.58596799406058	0.231284596486698	-1.08483779919789	0.49451910207533	-0.566406777973196	"IS01"	0.58596799406058
"EGFL7"	"EGFL7"	0.57894296495577	0.0174615013235389	0.152516559403783	0.299633090556228	-1.10656306887246	"IS01"	0.57894296495577
"RDH10"	"RDH10"	0.574204842861159	0.388981864337711	-0.202172801096858	-0.459113036620435	-0.528377010520939	"IS01"	0.574204842861159
"AKR1C3"	"AKR1C3"	0.569643006559489	0.270596178145187	-0.840821214372024	0.390048215509605	-0.678806551359821	"IS01"	0.569643006559489
"CDKN2C"	"CDKN2C"	0.565224916229528	0.527061693516926	-0.755089464610418	-0.437367798583105	-0.257060445488255	"IS01"	0.565224916229528
"GPNMB"	"GPNMB"	0.565084757430523	0.325520812723708	-1.53166104634799	-0.0454394703150539	0.188669069434046	"IS01"	0.565084757430523
"NINJ2"	"NINJ2"	0.557927531012578	0.152343569915255	-1.05161754121211	0.420580588706565	-0.410346624571141	"IS01"	0.557927531012578
"EYA2"	"EYA2"	0.553612295975317	0.546693912910068	-0.258706423307737	-0.214886692791277	-0.841446338724912	"IS01"	0.553612295975317
"TNFAIP6"	"TNFAIP6"	0.547410574085603	0.500636823067131	-1.51715821615797	-0.0324392394872146	0.0080997188222529	"IS01"	0.547410574085603
"BMPER"	"BMPER"	0.547378665744605	0.289142003116803	0.243087428243422	-0.773379943005076	-0.450200970719662	"IS01"	0.547378665744605
"ADGRE5"	"ADGRE5"	0.546918260317811	-0.18769169788435	-1.24019351624607	0.500702001330398	0.0227771306515006	"IS01"	0.546918260317811
"NUP107"	"NUP107"	0.543975780589124	0.132195022886858	-0.0756675180860406	-0.64243377637994	-0.160275626312704	"IS01"	0.543975780589124
"STC1"	"STC1"	0.543423891668799	0.492460243996334	-0.806562953523134	-0.692068439173883	0.073168346596058	"IS01"	0.543423891668799
"FGFR4"	"FGFR4"	0.537612413535168	0.395310052878724	0.308049943796785	-0.666108258120755	-0.69303447160112	"IS01"	0.537612413535168
"LRRC32"	"LRRC32"	0.537330220524806	0.0229871755682655	-1.12953470172303	0.36312726743829	-0.141847347940117	"IS01"	0.537330220524806
"OAF"	"OAF"	0.536426079835738	0.353431777818469	-0.796689080785032	0.280118267512151	-0.658027714852643	"IS01"	0.536426079835738
"ACSS3"	"ACSS3"	0.534831203837047	0.52028393247053	-0.29783783997493	-0.418566921612169	-0.578569791753904	"IS01"	0.534831203837047
"HOXC6"	"HOXC6"	0.534374498715362	0.322998928664954	-0.0818018087739399	-0.316399881247657	-0.632563284241306	"IS01"	0.534374498715362
"AKR1C1"	"AKR1C1"	0.534330015406297	0.106965134237004	-1.14700326326106	0.179026962924344	-0.0452667249237534	"IS01"	0.534330015406297
"ZDHHC17"	"ZDHHC17"	0.533864858429358	0.516690298351918	0.333484135745268	-0.686165841949592	-0.814092371769325	"IS01"	0.533864858429358
"RAMP2"	"RAMP2"	0.533348269332372	0.411415866837195	-0.248200695698932	0.261457834827609	-1.11483411904999	"IS01"	0.533348269332372
"TSC22D3"	"TSC22D3"	0.526315089224668	0.470554698444745	-0.298815523104893	-0.0344966187493692	-0.862052577346397	"IS01"	0.526315089224668
"AHNAK2"	"AHNAK2"	0.514555145360798	-0.306501697857227	-0.474498208582609	-0.321390009389146	0.339717079768205	"IS01"	0.514555145360798
"THSD4"	"THSD4"	0.504952792403451	0.352608722986175	0.448819744275897	-0.889749858084847	-0.51576247591687	"IS01"	0.504952792403451
"CD24"	"CD24"	0.500654087237867	0.415205730058388	0.194600165165598	-0.667191624311331	-0.581103100339097	"IS01"	0.500654087237867
"MMP23B"	"MMP23B"	0.500034937475583	0.198694200998919	0.262841133978256	0.0182419467551328	-1.02725320733527	"IS01"	0.500034937475583
"KCNIP3"	"KCNIP3"	0.499726901797043	0.153928645125769	-0.439103593831165	-0.429299632053533	-0.0435705291674934	"IS01"	0.499726901797043
"CCL14"	"CCL14"	0.489114043120062	-0.00737490968776356	-0.156888633130038	0.432051664079508	-0.855405276629831	"IS01"	0.489114043120062
"ACE"	"ACE"	0.487878081590244	0.0836016526606158	-1.08054036613101	0.00331101796062877	0.142467345934219	"IS01"	0.487878081590244
"HIST2H4A"	"HIST2H4A"	0.485687540862469	0.0414701811849415	-0.373448540176997	-0.688208519793711	0.271473915372755	"IS01"	0.485687540862469
"MGST1"	"MGST1"	0.481576009483799	-0.338326930165871	-0.896302559645256	0.264935366858455	0.206356080618141	"IS01"	0.481576009483799
"GPC3"	"GPC3"	0.476176171885277	0.380639971190259	-0.0499856528580251	-0.103461271514599	-0.836701494583919	"IS01"	0.476176171885277
"KAZALD1"	"KAZALD1"	0.475035538620875	0.430696867817508	0.396877126290641	-0.703930290085019	-0.686951479808789	"IS01"	0.475035538620875
"COCH"	"COCH"	0.474236129252031	0.349021667267183	-0.423627628299343	-0.716949492423141	0.0345988357478509	"IS01"	0.474236129252031
"ADA"	"ADA"	0.473559872749292	0.0978657848202202	-1.18302901819587	0.443592889934294	-0.172696096140826	"IS01"	0.473559872749292
"AKR1C2"	"AKR1C2"	0.470208386391898	0.17936537848166	-0.774610147564788	0.369079542422866	-0.496267005244171	"IS01"	0.470208386391898
"CDKN2B"	"CDKN2B"	0.469512050357968	0.430017934744184	-0.567425838400945	-0.0715890845883913	-0.513527616745647	"IS01"	0.469512050357968
"CYP1B1"	"CYP1B1"	0.468362960914548	0.334303248271021	-0.403660473300227	0.216167544874423	-0.797778264790198	"IS01"	0.468362960914548
"LMCD1"	"LMCD1"	0.452540160299696	0.174739759757025	-0.790473576241414	0.231945067651273	-0.3346348596767	"IS01"	0.452540160299696
"COX7A1"	"COX7A1"	0.433913219380496	-0.183008346534097	0.188671857302677	0.2174440706587	-0.678851984860504	"IS01"	0.433913219380496
"LAMA3"	"LAMA3"	0.429641271986279	0.250636424912714	-0.652328666220658	-0.123114107481861	-0.170420821925381	"IS01"	0.429641271986279
"TNFAIP3"	"TNFAIP3"	0.420733310592824	0.405719342913171	-0.871228010117868	-0.163725164232638	-0.115039800138264	"IS01"	0.420733310592824
"TNFSF4"	"TNFSF4"	0.415029770140345	0.111853710839957	-0.89347376187505	-0.276949873323602	0.311544309337391	"IS01"	0.415029770140345
"AC004813.1"	"AC004813.1"	0.384727365698474	0.178557832183765	-0.167882502352037	-0.248052100037177	-0.298871859703302	"IS01"	0.384727365698474
"PENK"	"PENK"	0.378049180357191	-0.0842975538190903	-0.056080519127072	0.210754509136564	-0.51955697825782	"IS01"	0.378049180357191
"IL1R1"	"IL1R1"	0.376170938963891	0.295079996664709	-0.682960652015216	-0.0542669751123702	-0.189586951445744	"IS01"	0.376170938963891
"FKBP5"	"FKBP5"	0.373810492801607	0.31108896804393	-0.782822650759901	-0.116185534158323	-0.0713157589937664	"IS01"	0.373810492801607
"CDKN2A"	"CDKN2A"	0.356619715874572	0.30284150919654	-0.571796290466477	0.122934422392168	-0.417902182643788	"IS01"	0.356619715874572
"SRPX"	"SRPX"	0.354496240243234	0.181241296594186	-1.06037464317624	-0.00457900607628036	0.19618309484289	"IS01"	0.354496240243234
"CLDN11"	"CLDN11"	0.352490452524864	-0.235333594053102	-0.346103834212366	0.139382256044392	-0.0486863211749211	"IS01"	0.352490452524864
"CBS"	"CBS"	0.349168020623413	0.0293918576636504	0.139983899287411	-0.187886189974302	-0.391705341890564	"IS01"	0.349168020623413
"SPC24"	"SPC24"	0.34207288725864	-0.00879215209595809	-0.411288397358453	-0.437954091364898	0.301030537978403	"IS01"	0.34207288725864
"SULF1"	"SULF1"	0.334086793120896	0.211693855914654	-0.78145666783878	-0.13213905140976	0.0919857232931447	"IS01"	0.334086793120896
"TXNRD1"	"TXNRD1"	0.32350874952494	0.165210855206593	-0.357909352626317	-0.599771469889121	0.250309012600049	"IS01"	0.32350874952494
"NPIPA8"	"NPIPA8"	0.307841926921661	0.142271061764133	-0.251007756146039	-0.136660556654303	-0.20522477858915	"IS01"	0.307841926921661
"MCAM"	"MCAM"	0.256335729083694	0.234949479719339	0.0843920920942017	-0.427306884776278	-0.231712861140189	"IS01"	0.256335729083694
"GPAT2"	"GPAT2"	0.252016971228957	-0.0278589931997689	0.19462867665302	-0.0813123898268197	-0.352640667936813	"IS01"	0.252016971228957
"MOXD1"	"MOXD1"	0.250696388560355	0.208581349425544	-0.880410241128602	0.0539427891379023	0.104443190121796	"IS01"	0.250696388560355
"AC009022.1"	"AC009022.1"	0.245604683807581	0.227008126260982	0.0959830034108398	-0.169137269623878	-0.451615599549588	"IS01"	0.245604683807581
"HSPA1A"	"HSPA1A"	0.196590305275441	0.0113999150776187	-0.279422432908826	-0.189652109798326	0.133159380267524	"IS01"	0.196590305275441
"TRIB3"	"TRIB3"	0.189476406296093	0.0697441799931538	-0.543564881917971	-0.0684639577735626	0.17433718968485	"IS01"	0.189476406296093
"VLDLR"	"VLDLR"	-0.15187799116889	1.15179421021429	-0.0497668507416334	-0.892243823563834	-0.154278660735226	"IS02"	1.15179421021429
"TRIB2"	"TRIB2"	-0.64344714894076	1.14177183925838	0.542724081105571	-0.52769159721477	-0.326587848147565	"IS02"	1.14177183925838
"EDNRA"	"EDNRA"	-0.485074272381493	1.14170542590472	0.62305760074278	-0.758425278489116	-0.372477937135901	"IS02"	1.14170542590472
"ADAMTS9"	"ADAMTS9"	-0.462354685792671	1.12797768999127	0.657348785083487	-0.302075926689865	-0.822637174642499	"IS02"	1.12797768999127
"GEM"	"GEM"	-0.670466419479832	1.12126517319407	-0.98330104174859	-0.265120517893588	0.653901811696818	"IS02"	1.12126517319407
"TGFB3"	"TGFB3"	-0.223253582031513	1.11938776112139	-0.211721613052714	-0.899950314761456	0.095907905146237	"IS02"	1.11938776112139
"CPE"	"CPE"	-0.317457772237372	1.11876953322476	0.054451585544965	-0.336039024209865	-0.499162943339736	"IS02"	1.11876953322476
"VCAN"	"VCAN"	0.608480291690536	1.09677047990602	-0.66489223774899	-0.835739640734714	-0.603234032434422	"IS02"	1.09677047990602
"MDFI"	"MDFI"	-0.839777914038142	1.09617710535935	1.07254669125438	-0.398210637410645	-0.561741022319501	"IS02"	1.09617710535935
"RASL11B"	"RASL11B"	-0.543765242020357	1.06557511130875	0.96455128861515	-0.590682146962343	-0.634392646603117	"IS02"	1.06557511130875
"CFH"	"CFH"	0.0829344673862477	1.06529432084417	-1.06622325747055	-0.157898168136132	-0.236813772743797	"IS02"	1.06529432084417
"BOC"	"BOC"	0.0137415588801719	1.06419619543579	0.510233184399368	-0.693137388083541	-0.871525000075066	"IS02"	1.06419619543579
"SPARCL1"	"SPARCL1"	0.614899875809972	1.06142007867441	-0.776002814275943	-0.44038666274955	-0.845796731076008	"IS02"	1.06142007867441
"ASPN"	"ASPN"	0.0151920385314717	1.05385219591226	-0.725279413224114	-0.253583962351246	-0.316586365594383	"IS02"	1.05385219591226
"AGT"	"AGT"	0.147873151708818	1.04531460120627	-0.231554555807492	-0.341978905096761	-0.765663454135697	"IS02"	1.04531460120627
"ARHGEF25"	"ARHGEF25"	-0.314079866528115	1.0420749996355	1.02553387141672	-0.774316195894679	-0.770498299968491	"IS02"	1.0420749996355
"CGNL1"	"CGNL1"	0.0222971235088223	1.03980141841819	0.184416824218331	-0.55564994632588	-0.732328834813412	"IS02"	1.03980141841819
"DACT1"	"DACT1"	-0.511323778972918	1.03448944348621	0.552785715745017	-1.0833312343289	0.114970939787109	"IS02"	1.03448944348621
"NPNT"	"NPNT"	-0.285457108347369	1.03161635299606	-0.0301773928971885	-0.369941916216855	-0.353803763080428	"IS02"	1.03161635299606
"CAPN6"	"CAPN6"	-0.117760627951716	1.03060244935056	0.650057869654546	-0.492281260939694	-0.964691118709316	"IS02"	1.03060244935056
"TSPAN11"	"TSPAN11"	-0.66463176918926	1.02539029463947	0.348407037702135	-0.308328189203408	-0.230962115207428	"IS02"	1.02539029463947
"FIBIN"	"FIBIN"	-0.0482257027735223	1.02510097747011	-0.938669869826981	-0.400037704560028	0.0841978524924215	"IS02"	1.02510097747011
"OGN"	"OGN"	0.169308533983595	1.02099760038627	-0.109818510472185	-0.394504499353466	-0.812312597241405	"IS02"	1.02099760038627
"P4HA3"	"P4HA3"	-0.671282887389629	1.01485382214866	-0.386020544801575	-0.107149687375873	0.166592138049816	"IS02"	1.01485382214866
"COL8A2"	"COL8A2"	-0.569000743113779	1.00447148040639	-0.166984925504373	-0.165264656545264	-0.0616026554427512	"IS02"	1.00447148040639
"CRISPLD1"	"CRISPLD1"	-0.348100280027095	1.00060230295103	0.649249514733618	-0.816662212107662	-0.361900551828128	"IS02"	1.00060230295103
"EDIL3"	"EDIL3"	0.237422187719428	0.992026713887713	-0.609691717923991	-1.01801981657756	0.0764317358204537	"IS02"	0.992026713887713
"EGFL6"	"EGFL6"	0.203505971071109	0.98357834597909	-0.740707386996506	-0.278113279027808	-0.439464492388429	"IS02"	0.98357834597909
"COL21A1"	"COL21A1"	-0.0901210347981832	0.977017739974599	0.127725940025501	-0.66063818232139	-0.393916435823511	"IS02"	0.977017739974599
"AEBP1"	"AEBP1"	-0.629429281978581	0.976589258138535	-0.38962898113788	-0.0615141273334971	0.116649243828969	"IS02"	0.976589258138535
"CDH11"	"CDH11"	-0.529218060144973	0.972399787158952	0.163380623738399	-1.12129620794586	0.531153912777369	"IS02"	0.972399787158952
"RGS2"	"RGS2"	-0.319747187755328	0.972294253997473	-1.15285093462839	-0.180922084825961	0.434047874371015	"IS02"	0.972294253997473
"EMILIN3"	"EMILIN3"	-0.104624229716463	0.971129344850325	0.941728848433626	-0.714632998505337	-0.942004082673986	"IS02"	0.971129344850325
"TPD52L1"	"TPD52L1"	-0.0740140814045235	0.968941217577912	0.240954758203856	-0.630589856789118	-0.518517359333432	"IS02"	0.968941217577912
"FNDC1"	"FNDC1"	0.493820855013893	0.9665187286805	-0.643124894824877	-0.441668452027738	-0.701730265201225	"IS02"	0.9665187286805
"MGP"	"MGP"	0.333828065736086	0.958787144673068	-0.176684667736706	0.278696097255056	-1.50298286950786	"IS02"	0.958787144673068
"ITM2A"	"ITM2A"	0.45767943274911	0.958018534223563	-0.634036400224507	-0.0369982629816878	-1.02008215853697	"IS02"	0.958018534223563
"BGN"	"BGN"	-0.708260063398305	0.956679992860454	0.0118997624320077	-0.145338852978444	0.0021715867987727	"IS02"	0.956679992860454
"SERTAD4"	"SERTAD4"	-0.319141941336438	0.954473506286823	0.653358598092079	-0.872606191138734	-0.302642739072728	"IS02"	0.954473506286823
"PGF"	"PGF"	-0.282713784012324	0.951547282389863	-0.150142035582946	-0.17921719530386	-0.355304901177995	"IS02"	0.951547282389863
"MATN2"	"MATN2"	-0.0674853797881424	0.949772976371299	-0.0278141684121754	-0.532539261889857	-0.390208645745462	"IS02"	0.949772976371299
"LOXL3"	"LOXL3"	0.0916299336193514	0.944531752918762	-0.829153569857329	0.199393446650284	-0.625781998851653	"IS02"	0.944531752918762
"IGSF3"	"IGSF3"	0.234381194895163	0.943674870281396	0.586662981408227	-0.874503479688013	-0.911128878690652	"IS02"	0.943674870281396
"DAAM2"	"DAAM2"	0.111377537021488	0.943279947987923	0.479403041243667	-0.647419968944523	-0.883908630123452	"IS02"	0.943279947987923
"DKK3"	"DKK3"	-0.324411901953016	0.938485117807185	-0.0543945630582061	-0.666040016517695	0.0736431371088787	"IS02"	0.938485117807185
"KIAA1324L"	"KIAA1324L"	0.47991116252771	0.936826651321195	-0.231177760611723	-0.529420042891888	-0.889424526769361	"IS02"	0.936826651321195
"THAP2"	"THAP2"	-0.150065173598148	0.936820637778815	0.406225278034485	-0.80857293238203	-0.359134417675463	"IS02"	0.936820637778815
"OLFM2"	"OLFM2"	-0.185128128853232	0.934701062041847	0.559780818734471	-0.299498366826596	-0.889330782702447	"IS02"	0.934701062041847
"LAMA2"	"LAMA2"	0.647712991665289	0.925408031947881	-0.643677457924638	-0.559741296491692	-0.73986240957844	"IS02"	0.925408031947881
"COMP"	"COMP"	-0.842983490096654	0.921264938546567	-0.0400641883523997	0.10414537500726	0.0171879348303673	"IS02"	0.921264938546567
"QPCT"	"QPCT"	-0.424689330856615	0.920613849766858	-0.739316928723937	-0.186226665613878	0.30402196879881	"IS02"	0.920613849766858
"TMEM200A"	"TMEM200A"	-0.590584173244524	0.915679068184868	-0.225882318864147	-0.427975285093004	0.336704900682157	"IS02"	0.915679068184868
"RASL12"	"RASL12"	0.120444726855965	0.914843374820888	-0.0934531037906343	-0.0733548286416295	-0.945655938885678	"IS02"	0.914843374820888
"TSPAN8"	"TSPAN8"	-0.280443978701966	0.909571818948401	0.243045494896013	-0.114287084254204	-0.673113640514618	"IS02"	0.909571818948401
"ANO1"	"ANO1"	-0.253854489075577	0.908355227083737	0.651780053743053	-0.766582060461555	-0.428865566004878	"IS02"	0.908355227083737
"NR4A1"	"NR4A1"	0.0149170970713768	0.904613302356205	0.136060869245285	-0.291643898981078	-0.785594102936614	"IS02"	0.904613302356205
"KIAA1755"	"KIAA1755"	0.412322715746385	0.902648058161463	-0.632074256765175	0.281055037217761	-1.19591497105398	"IS02"	0.902648058161463
"PODNL1"	"PODNL1"	-1.01270727506826	0.902605685306993	0.0680210711353314	-0.0272130868635177	0.278160969884308	"IS02"	0.902605685306993
"NOTCH3"	"NOTCH3"	0.0193889979916485	0.900901317457331	0.170007608297332	-0.8283560152254	-0.330306436617805	"IS02"	0.900901317457331
"PDGFRL"	"PDGFRL"	0.103151091581524	0.8971224936357	-1.06454824044801	0.0433583014457259	-0.271497890123474	"IS02"	0.8971224936357
"TMTC2"	"TMTC2"	-0.280398648388263	0.894033109762312	0.147621145006379	-0.575641702871618	-0.169544334833397	"IS02"	0.894033109762312
"ATXN7L3B"	"ATXN7L3B"	0.101889467020929	0.892900667943924	0.587699165961816	-0.858244859454834	-0.713693231960759	"IS02"	0.892900667943924
"EGFLAM"	"EGFLAM"	-0.225593484683584	0.890533714706228	0.541576484370215	-0.384427799241197	-0.704712140828108	"IS02"	0.890533714706228
"EPHA3"	"EPHA3"	-0.199284217704273	0.890393520447011	-0.077303410240891	-0.679642240603122	0.000645358903559167	"IS02"	0.890393520447011
"INHBA"	"INHBA"	-0.858202307649337	0.886173005586804	0.351883576632261	-0.764755360151271	0.554514115937097	"IS02"	0.886173005586804
"NEO1"	"NEO1"	0.137792114800109	0.882754862014919	0.481594410157616	-1.20002321352053	-0.358605059376325	"IS02"	0.882754862014919
"PDE1A"	"PDE1A"	0.490995604279715	0.878498846760937	-0.626370518088456	0.125519231942945	-1.13115175659698	"IS02"	0.878498846760937
"CSRP2"	"CSRP2"	-0.600937191077951	0.877789969399587	-0.0440487934590823	-0.176855338815675	0.0236148348267458	"IS02"	0.877789969399587
"C8orf4"	"C8orf4"	0.45513512248602	0.872540418594003	-0.719767851830049	-0.257271866579939	-0.666009292483509	"IS02"	0.872540418594003
"OS9"	"OS9"	-0.1011210768921	0.868684439736036	-0.518756824921717	0.18776333959885	-0.540167074949842	"IS02"	0.868684439736036
"CTGF"	"CTGF"	0.398788968607061	0.858277260564468	-0.428661256083784	-0.629208909547099	-0.470258605615164	"IS02"	0.858277260564468
"EGLN3"	"EGLN3"	-0.0809340082392958	0.855165923205731	-0.250837850019803	-0.501487066139366	-0.135002592822461	"IS02"	0.855165923205731
"CXCL14"	"CXCL14"	-0.612063079133633	0.854338037099478	0.201318768515502	0.273903086573984	-0.531312060194053	"IS02"	0.854338037099478
"MEST"	"MEST"	0.478687875820236	0.852832537395388	0.229906712811612	-0.44271662531675	-1.23129865086117	"IS02"	0.852832537395388
"COL14A1"	"COL14A1"	0.563970955777051	0.848556730080406	-0.75210099099203	0.190904658159673	-1.15210705415646	"IS02"	0.848556730080406
"FMOD"	"FMOD"	-0.472407216558654	0.842408830564885	0.26265226886932	0.278046442165534	-0.739130324864734	"IS02"	0.842408830564885
"COL8A1"	"COL8A1"	-0.930456242178765	0.841884454339662	0.130417298679146	-0.269596295961276	0.410941935734711	"IS02"	0.841884454339662
"COL15A1"	"COL15A1"	0.1414858223155	0.839482888361523	-0.547091328447858	-0.125963955260499	-0.501040205030578	"IS02"	0.839482888361523
"SLC22A3"	"SLC22A3"	0.202570747873327	0.836703924427922	-0.0735406994524656	-0.0312025334743351	-1.01846302351072	"IS02"	0.836703924427922
"SPRY2"	"SPRY2"	0.183559323993475	0.83508259291886	0.157108049029279	-0.541524064568997	-0.710434887678085	"IS02"	0.83508259291886
"SAMD11"	"SAMD11"	-0.29540605267078	0.833151452600931	0.801044752706591	-0.512312107268867	-0.64388763061298	"IS02"	0.833151452600931
"PIP4K2C"	"PIP4K2C"	-0.309832946982264	0.832865954573934	0.797721432790148	-0.661669200553928	-0.489195830931902	"IS02"	0.832865954573934
"ACAN"	"ACAN"	-0.271543117721368	0.832391397942338	0.43182934731178	-0.665755086351719	-0.252704090809152	"IS02"	0.832391397942338
"PTN"	"PTN"	-0.614775231446481	0.830470045576823	0.222274005923848	-0.387443502098152	0.075345572552661	"IS02"	0.830470045576823
"CILP2"	"CILP2"	-0.650924907394428	0.827836175742205	0.730819212267229	-0.325753684000407	-0.321084461793594	"IS02"	0.827836175742205
"THBS4"	"THBS4"	0.0304762713114769	0.827416195483576	-0.424162276094653	0.00377783515702994	-0.56428319996672	"IS02"	0.827416195483576
"ENPEP"	"ENPEP"	0.772398430338211	0.824353064005037	-0.785824058505847	-0.659727607695739	-0.589532098875149	"IS02"	0.824353064005037
"SCUBE2"	"SCUBE2"	0.113883770132967	0.824189735538917	0.308125956692874	-0.220787285735982	-1.01827540707888	"IS02"	0.824189735538917
"COL12A1"	"COL12A1"	0.0236848086781533	0.82336786310051	-0.395319661380157	-0.622982365910153	-0.0100855987443943	"IS02"	0.82336786310051
"ANGPTL1"	"ANGPTL1"	0.343452805973397	0.820267665759067	-0.65389880192377	0.0391524016687266	-0.793726020672039	"IS02"	0.820267665759067
