"Gene"	"IS01"	"IS02"	"IS03"	"State"	"MaxFC"
"CDRT4"	"CDRT4"	-0.707079029001949	0.439165292106113	0.161548982905496	"IS02"	0.439165292106113
"FRMD1"	"FRMD1"	-0.249287661289561	0.437927275828208	-0.204061938998497	"IS02"	0.437927275828208
"C15orf40"	"C15orf40"	-0.221663441630077	0.435240888492912	-0.223715764936579	"IS02"	0.435240888492912
"GPR37"	"GPR37"	-0.146030849007491	0.430366949140771	-0.279813795093306	"IS02"	0.430366949140771
"PRCP"	"PRCP"	0.0527329892599103	0.42987169910638	-0.438593706169121	"IS02"	0.42987169910638
"SLC22A12"	"SLC22A12"	-0.129866016093955	0.429599471641683	-0.292056373402226	"IS02"	0.429599471641683
"AC011530.4"	"AC011530.4"	-0.209318626772862	0.425799314793164	-0.224900362024229	"IS02"	0.425799314793164
"CD1E"	"CD1E"	-0.184786094619773	0.420446849162919	-0.239619170801866	"IS02"	0.420446849162919
"AP000769.1"	"AP000769.1"	-0.210118981301245	0.407673929045204	-0.207547320703921	"IS02"	0.407673929045204
"RP11.432B6.3"	"RP11.432B6.3"	0.332575122005873	0.397155969970513	-0.632620508198007	"IS02"	0.397155969970513
"CIDEA"	"CIDEA"	-0.514431281147848	0.396544026701583	0.0465096355701243	"IS02"	0.396544026701583
"SNTA1"	"SNTA1"	0.103252512220285	0.386936659813023	-0.439479946753462	"IS02"	0.386936659813023
"RP11.140L24.4"	"RP11.140L24.4"	0.364906092865562	0.38182024628193	-0.644382215687866	"IS02"	0.38182024628193
"ATP5S"	"ATP5S"	0.0345038115583689	0.379673904172204	-0.377706642635171	"IS02"	0.379673904172204
"FBP2"	"FBP2"	-0.16565957806798	0.379085107492522	-0.216805997218864	"IS02"	0.379085107492522
"RRAGD"	"RRAGD"	0.179902493970332	0.370050917898039	-0.485317998520295	"IS02"	0.370050917898039
"PRELP"	"PRELP"	-0.462806169492373	0.369945480602465	0.0296752031214997	"IS02"	0.369945480602465
"RP11.1012A1.4"	"RP11.1012A1.4"	0.165826539715609	0.367700939416693	-0.471874556249591	"IS02"	0.367700939416693
"MYH3"	"MYH3"	0.10064961737994	0.36471270605384	-0.416903893557144	"IS02"	0.36471270605384
"ANKRD30B"	"ANKRD30B"	0.0342044448866168	0.363259502056477	-0.362332509852056	"IS02"	0.363259502056477
"DGAT2L6"	"DGAT2L6"	0.207574596065532	0.362730969454098	-0.500737978964272	"IS02"	0.362730969454098
"RAB3C"	"RAB3C"	-0.352403601632414	0.355985677689129	-0.0459009599362532	"IS02"	0.355985677689129
"ST8SIA5"	"ST8SIA5"	0.0560266170344947	0.35064951550406	-0.368188424077993	"IS02"	0.35064951550406
"IRX6"	"IRX6"	-0.272054414264224	0.346690668350644	-0.101701330075462	"IS02"	0.346690668350644
"TSPAN10"	"TSPAN10"	-0.12817762053768	0.343545778171488	-0.214066340520696	"IS02"	0.343545778171488
"AP000295.9"	"AP000295.9"	0.28052808920089	0.342497184611645	-0.540527706050656	"IS02"	0.342497184611645
"DAOA"	"DAOA"	0.122963984407921	0.335139483246786	-0.407513789679827	"IS02"	0.335139483246786
"AC015688.3"	"AC015688.3"	0.062425871020867	0.334463680209146	-0.358391528086192	"IS02"	0.334463680209146
"PCDHGB1"	"PCDHGB1"	0.282978733558433	0.331671728497903	-0.532509785063845	"IS02"	0.331671728497903
"RASGRF1"	"RASGRF1"	0.125677623395206	0.326713474510905	-0.401918885528546	"IS02"	0.326713474510905
"SGIP1"	"SGIP1"	0.200423481688541	0.325465698516684	-0.460649893817085	"IS02"	0.325465698516684
"TYRP1"	"TYRP1"	0.083368961367735	0.3244961302469	-0.365979541816118	"IS02"	0.3244961302469
"STRA6"	"STRA6"	-0.201593928458475	0.321075481629878	-0.134532098335045	"IS02"	0.321075481629878
"NTSR2"	"NTSR2"	-0.48104363602425	0.319386012020019	0.0909023750977434	"IS02"	0.319386012020019
"GMPR2"	"GMPR2"	0.287991120660814	0.318603740254082	-0.52447651935282	"IS02"	0.318603740254082
"GPR143"	"GPR143"	-0.249655758512139	0.315888578061369	-0.0912457204183575	"IS02"	0.315888578061369
"RP1.317E23.6"	"RP1.317E23.6"	0.255026976674419	0.312806020752755	-0.492722235824921	"IS02"	0.312806020752755
"CHRDL1"	"CHRDL1"	-0.0277309329856355	0.289165944286965	-0.244398692854611	"IS02"	0.289165944286965
"HRH2"	"HRH2"	0.265621156181521	0.289001345663619	-0.479261365842365	"IS02"	0.289001345663619
"SPRYD7"	"SPRYD7"	0.0639568443479701	0.282884757796918	-0.312061582153916	"IS02"	0.282884757796918
"ANO3"	"ANO3"	0.25669896917149	0.279957024957747	-0.463774509834338	"IS02"	0.279957024957747
"ACSM5"	"ACSM5"	0.120147445921289	0.270625794343566	-0.345774873757436	"IS02"	0.270625794343566
"FBXO25"	"FBXO25"	-0.181634132426689	0.265268428075452	-0.0990677214250027	"IS02"	0.265268428075452
"ANKRD29"	"ANKRD29"	0.248698603882226	0.254636127894842	-0.434018934217764	"IS02"	0.254636127894842
"DHRS7"	"DHRS7"	0.226324128166777	0.244349600844597	-0.40660965666562	"IS02"	0.244349600844597
"ASAH1"	"ASAH1"	-0.0335313745090359	0.240752253858149	-0.195113685180654	"IS02"	0.240752253858149
"POU2F3"	"POU2F3"	0.212738502408667	0.236467683399091	-0.388458511153713	"IS02"	0.236467683399091
"DTNA"	"DTNA"	0.213161862646608	0.224756435055183	-0.377999750854258	"IS02"	0.224756435055183
"ALDH4A1"	"ALDH4A1"	0.0724360559107431	0.221230388815327	-0.262008411083638	"IS02"	0.221230388815327
"TTC39A"	"TTC39A"	0.211195084890926	0.219022492868478	-0.371137325701668	"IS02"	0.219022492868478
"OR7A17"	"OR7A17"	0.0914593217604781	0.199292148692055	-0.257021249885401	"IS02"	0.199292148692055
"RSPO3"	"RSPO3"	-0.306577137769779	0.197941770329815	0.063104497246314	"IS02"	0.197941770329815
"NRG1"	"NRG1"	0.00400358076185118	0.177342762165754	-0.166719821664271	"IS02"	0.177342762165754
"MDH1"	"MDH1"	0.10383612441481	0.169970964414943	-0.23990220475744	"IS02"	0.169970964414943
"CFAP57"	"CFAP57"	-0.0290659880204685	0.167530536448383	-0.131179649902866	"IS02"	0.167530536448383
"CPA6"	"CPA6"	-0.116507381014861	0.154697668973208	-0.0492952697290772	"IS02"	0.154697668973208
"IGFN1"	"IGFN1"	0.0220619950103539	0.153222148693328	-0.158947507080732	"IS02"	0.153222148693328
"LIPC"	"LIPC"	0.130877908291062	0.152540186451381	-0.245494894611075	"IS02"	0.152540186451381
"CELA3A"	"CELA3A"	-0.0588310593651548	0.147169472746149	-0.0885606538275373	"IS02"	0.147169472746149
"CD1C"	"CD1C"	-0.0720576697390583	0.145081843257026	-0.0760395394190899	"IS02"	0.145081843257026
"MTRNR2L1"	"MTRNR2L1"	-0.138704862806738	0.141515889778089	-0.0193583266109823	"IS02"	0.141515889778089
"IL18RAP"	"IL18RAP"	-0.00564428563982261	0.139748230971816	-0.124327920316092	"IS02"	0.139748230971816
"FST"	"FST"	-0.144933741585889	0.106360814022195	0.0180452955378873	"IS02"	0.106360814022195
"SDC4"	"SDC4"	-0.107957823878452	0.100247175478089	-0.00594052515179308	"IS02"	0.100247175478089
"TACC1"	"TACC1"	-0.111974541153952	0.097290479298669	3.51873523319214e-06	"IS02"	0.097290479298669
"RGS2"	"RGS2"	0.0136142871761607	0.0805815862196869	-0.0852041810618677	"IS02"	0.0805815862196869
"HTR2B"	"HTR2B"	-0.116430104492989	0.0804116778847305	0.0191355058404722	"IS02"	0.0804116778847305
"GPCPD1"	"GPCPD1"	-0.325572952650788	-0.432806996450581	0.659881556454712	"IS03"	0.659881556454712
"MYL9"	"MYL9"	-0.200590540594385	-0.447706912520925	0.573491776394979	"IS03"	0.573491776394979
"AIFM2"	"AIFM2"	-0.280399006025742	-0.218468495558511	0.426068171061987	"IS03"	0.426068171061987
"C1RL"	"C1RL"	-0.596820638909612	0.2116388741139	0.2829996215404	"IS03"	0.2829996215404
"VMP1"	"VMP1"	-0.157064084281073	-0.147385327274105	0.26172069007982	"IS03"	0.26172069007982
"ENTHD1"	"ENTHD1"	0.186979244641042	-0.372341238379806	0.193508141842298	"IS03"	0.193508141842298
"CORO7.PAM16"	"CORO7.PAM16"	-0.259095570122312	0.0219874553497693	0.187297631021508	"IS03"	0.187297631021508
"PQLC2L"	"PQLC2L"	-0.119261449243782	-0.0844771963518081	0.173433556540943	"IS03"	0.173433556540943
"SOD3"	"SOD3"	-0.402240321817383	0.161858337223917	0.173012971353377	"IS03"	0.173012971353377
"RNASEK.C17orf49"	"RNASEK.C17orf49"	-0.361925694981306	0.128534641538178	0.171440435312638	"IS03"	0.171440435312638
"DMKN"	"DMKN"	-0.310187380336103	0.108681557411879	0.14829590525746	"IS03"	0.14829590525746
"TMEM126B"	"TMEM126B"	-0.126122235691386	-0.0346110770221869	0.132952734490337	"IS03"	0.132952734490337
"PLN"	"PLN"	-0.226631971622584	0.0900261512587055	0.0985573330177763	"IS03"	0.0985573330177763
"HACD1"	"HACD1"	-0.0376491077668662	-0.00734627779222552	0.0369353605426077	"IS03"	0.0369353605426077
"OMG"	"OMG"	-0.0240696221936352	0.00996216440001744	0.0100977513481638	"IS03"	0.0100977513481638
